"27","93","android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","android.permission.RECORD_VIDEO","146","30020","0.49"
"25","55","android.permission.GET_ACCOUNTS","android.permission.RECEIVE_SMS","145","30020","0.48"
"21","35","android.permission.CALL_PHONE","android.permission.ACCESS_COARSE_LOCATION","144","30020","0.48"
"28","82","android.permission.ACCESS_WIFI_STATE","android.permission.RESTART_PACKAGES","144","30020","0.48"
"15","39","android.permission.SYSTEM_ALERT_WINDOW","android.permission.READ_SMS","143","30020","0.48"
"25","27","android.permission.GET_ACCOUNTS","android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","143","30020","0.48"
"32","93","android.permission.CAMERA","android.permission.RECORD_VIDEO","143","30020","0.48"
"2","40","android.permission.WRITE_CONTACTS","android.permission.WRITE_CALENDAR","142","30020","0.47"
"21","24","android.permission.CALL_PHONE","android.permission.RECORD_AUDIO","139","30020","0.46"
"39","52","android.permission.READ_SMS","android.permission.READ_CALL_LOG","139","30020","0.46"
"16","19","android.permission.READ_EXTERNAL_STORAGE","android.permission.WRITE_SETTINGS","138","30020","0.46"
"16","23","android.permission.READ_EXTERNAL_STORAGE","android.permission.CHANGE_WIFI_STATE","138","30020","0.46"
"18","65","android.permission.BLUETOOTH","android.permission.BLUETOOTH_ADMIN","138","30020","0.46"
"7","22","android.permission.READ_PHONE_STATE","android.permission.GET_TASKS","136","30020","0.45"
"2","15","android.permission.WRITE_CONTACTS","android.permission.SYSTEM_ALERT_WINDOW","135","30020","0.45"
"7","54","android.permission.READ_PHONE_STATE","android.permission.BROADCAST_STICKY","135","30020","0.45"
"25","50","android.permission.GET_ACCOUNTS","android.permission.FLASHLIGHT","134","30020","0.45"
"25","82","android.permission.GET_ACCOUNTS","android.permission.RESTART_PACKAGES","134","30020","0.45"
"16","55","android.permission.READ_EXTERNAL_STORAGE","android.permission.RECEIVE_SMS","133","30020","0.44"
"19","23","android.permission.WRITE_SETTINGS","android.permission.CHANGE_WIFI_STATE","132","30020","0.44"
"21","56","android.permission.CALL_PHONE","android.permission.RECEIVE_BOOT_COMPLETED","131","30020","0.44"
"2","16","android.permission.WRITE_CONTACTS","android.permission.READ_EXTERNAL_STORAGE","130","30020","0.43"
"2","50","android.permission.WRITE_CONTACTS","android.permission.FLASHLIGHT","130","30020","0.43"
"25","44","android.permission.GET_ACCOUNTS","android.permission.DISABLE_KEYGUARD","130","30020","0.43"
"21","40","android.permission.CALL_PHONE","android.permission.WRITE_CALENDAR","129","30020","0.43"
"5","30","android.permission.ACCESS_NETWORK_STATE","android.permission.ACCESS_FINE_LOCATION","128","30020","0.43"
