modules/mappers/mod_alias.create_alias_config()-modules/aaa/mod_authz_host.create_authz_host_dir_config(),39,,,
modules/mappers/mod_alias.create_alias_config()-modules/cache/mod_disk_cache.create_config(),37,,,
modules/mappers/mod_alias.create_alias_config()-modules/filters/mod_ext_filter.create_ef_server_conf(),35,738,No Clone,
modules/mappers/mod_alias.create_alias_config()-modules/filters/mod_substitute.create_substitute_dcfg(),28,,,
modules/mappers/mod_alias.create_alias_config()-modules/generators/mod_cgid.create_cgid_config(),32,,,
modules/mappers/mod_alias.create_alias_config()-modules/generators/mod_info.create_info_config(),26,,,
modules/mappers/mod_alias.create_alias_config()-modules/mappers/mod_actions.create_action_dir_config(),36,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/aaa/mod_authn_alias.create_authn_alias_svr_config(),25,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/cache/mod_disk_cache.create_config(),30,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/dav/main/mod_dav.dav_create_server_config(),34,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/dav/main/mod_dav.dav_merge_server_config(),34,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),35,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/debug/mod_dumpio.dumpio_create_sconfig(),36,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/echo/mod_echo.create_echo_server_config(),34,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),34,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/experimental/mod_case_filter_in.casefilterincreateserverconfig(),34,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/filters/mod_charset_lite.create_charset_dir_conf(),29,752,No Clone,
modules/mappers/mod_alias.create_alias_dir_config()-modules/filters/mod_ext_filter.create_ef_dir_conf(),28,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/filters/mod_ext_filter.create_ef_server_conf(),27,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/filters/mod_substitute.create_substitute_dcfg(),11,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/generators/mod_cgid.create_cgid_config(),27,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/generators/mod_info.create_info_config(),11,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/mappers/mod_actions.create_action_dir_config(),20,,,
modules/mappers/mod_alias.create_alias_dir_config()-modules/mappers/mod_alias.create_alias_config(),21,,,
modules/mappers/mod_alias.merge_alias_config()-modules/filters/mod_substitute.merge_substitute_dcfg(),34,,,
modules/mappers/mod_alias.merge_alias_config()-modules/generators/mod_info.merge_info_config(),32,,,
modules/mappers/mod_alias.merge_alias_dir_config()-modules/filters/mod_substitute.merge_substitute_dcfg(),25,,,
modules/mappers/mod_alias.merge_alias_dir_config()-modules/generators/mod_info.merge_info_config(),27,,,
modules/mappers/mod_alias.merge_alias_dir_config()-modules/mappers/mod_alias.merge_alias_config(),29,,,
modules/mappers/mod_alias.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),38,,,
modules/mappers/mod_alias.register_hooks()-modules/echo/mod_echo.register_hooks(),37,766,No Clone,
modules/mappers/mod_alias.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),39,,,
modules/mappers/mod_alias.register_hooks()-modules/filters/mod_filter.filter_hooks(),37,,,
modules/mappers/mod_alias.register_hooks()-modules/generators/mod_suexec.suexec_hooks(),29,,,
modules/mappers/mod_dir.configure_slash()-modules/dav/main/mod_dav.dav_cmd_davdepthinfinity(),30,,,
modules/mappers/mod_dir.create_dir_config()-modules/aaa/mod_authn_alias.create_authn_alias_svr_config(),37,,,
modules/mappers/mod_dir.create_dir_config()-modules/cache/mod_disk_cache.create_config(),33,,,
modules/mappers/mod_dir.create_dir_config()-modules/cache/mod_mem_cache.create_cache_config(),37,,,
modules/mappers/mod_dir.create_dir_config()-modules/dav/main/mod_dav.dav_create_server_config(),37,,,
modules/mappers/mod_dir.create_dir_config()-modules/dav/main/mod_dav.dav_merge_server_config(),37,,,
modules/mappers/mod_dir.create_dir_config()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),35,,,
modules/mappers/mod_dir.create_dir_config()-modules/debug/mod_dumpio.dumpio_create_sconfig(),36,,,
modules/mappers/mod_dir.create_dir_config()-modules/echo/mod_echo.create_echo_server_config(),34,,,
modules/mappers/mod_dir.create_dir_config()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),36,,,
modules/mappers/mod_dir.create_dir_config()-modules/experimental/mod_case_filter_in.casefilterincreateserverconfig(),37,780,No Clone,
modules/mappers/mod_dir.create_dir_config()-modules/filters/mod_charset_lite.create_charset_dir_conf(),34,,,
modules/mappers/mod_dir.create_dir_config()-modules/filters/mod_ext_filter.create_ef_dir_conf(),31,,,
modules/mappers/mod_dir.create_dir_config()-modules/filters/mod_ext_filter.create_ef_server_conf(),32,,,
modules/mappers/mod_dir.create_dir_config()-modules/filters/mod_substitute.create_substitute_dcfg(),33,,,
modules/mappers/mod_dir.create_dir_config()-modules/generators/mod_cgid.create_cgid_config(),24,,,
modules/mappers/mod_dir.create_dir_config()-modules/generators/mod_info.create_info_config(),32,,,
modules/mappers/mod_dir.create_dir_config()-modules/mappers/mod_actions.create_action_dir_config(),31,,,
modules/mappers/mod_dir.create_dir_config()-modules/mappers/mod_alias.create_alias_config(),38,,,
modules/mappers/mod_dir.create_dir_config()-modules/mappers/mod_alias.create_alias_dir_config(),32,,,
modules/mappers/mod_dir.merge_dir_configs()-modules/filters/mod_ext_filter.merge_ef_dir_conf(),32,,,
modules/mappers/mod_dir.merge_dir_configs()-modules/mappers/mod_dir.create_dir_config(),38,,,
modules/mappers/mod_dir.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),13,,,
modules/mappers/mod_dir.register_hooks()-modules/echo/mod_echo.register_hooks(),18,,,
modules/mappers/mod_dir.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),10,794,No Clone,
modules/mappers/mod_dir.register_hooks()-modules/filters/mod_filter.filter_hooks(),11,,,
modules/mappers/mod_dir.register_hooks()-modules/generators/mod_asis.register_hooks(),6,,,
modules/mappers/mod_dir.register_hooks()-modules/generators/mod_info.register_hooks(),6,,,
modules/mappers/mod_dir.register_hooks()-modules/mappers/mod_actions.register_hooks(),6,,,
modules/mappers/mod_dir.register_hooks()-modules/mappers/mod_alias.register_hooks(),39,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_defex(),36,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_ignore_cachecontrol(),38,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_ignore_no_last_mod(),38,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_ignore_querystring(),38,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_maxex(),36,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_store_nostore(),38,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_cache.set_cache_store_private(),38,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/cache/mod_disk_cache.set_cache_root(),39,,,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/generators/mod_cgid.set_scriptlog_buffer(),37,808,No Clone,
modules/mappers/mod_negotiation.cache_negotiated_docs()-modules/generators/mod_cgid.set_scriptlog_length(),37,,,
modules/mappers/mod_negotiation.create_neg_dir_config()-modules/cache/mod_file_cache.create_server_config(),30,,,
modules/mappers/mod_negotiation.create_neg_dir_config()-modules/filters/mod_charset_lite.create_charset_dir_conf(),39,,,
modules/mappers/mod_negotiation.create_neg_dir_config()-modules/filters/mod_filter.filter_config(),27,,,
modules/mappers/mod_negotiation.create_neg_dir_config()-modules/generators/mod_suexec.mkconfig(),29,,,
modules/mappers/mod_negotiation.create_neg_dir_config()-modules/mappers/mod_dir.create_dir_config(),37,,,
modules/mappers/mod_negotiation.do_cache_negotiated_docs()-modules/experimental/mod_example.our_cconfig(),29,,,
modules/mappers/mod_negotiation.do_cache_negotiated_docs()-modules/experimental/mod_example.our_dconfig(),29,,,
modules/mappers/mod_negotiation.do_cache_negotiated_docs()-modules/generators/mod_cgid.cgid_suexec_id_doer(),33,,,
modules/mappers/mod_negotiation.handle_map_file()-modules/generators/mod_asis.asis_handler(),36,,,
modules/mappers/mod_negotiation.register_hooks()-modules/aaa/mod_auth_digest.register_hooks(),36,,,
modules/mappers/mod_negotiation.register_hooks()-modules/cache/mod_file_cache.register_hooks(),10,,,
modules/mappers/mod_negotiation.register_hooks()-modules/filters/mod_charset_lite.charset_register_hooks(),37,,,
modules/mappers/mod_negotiation.register_hooks()-modules/generators/mod_cgid.register_hook(),19,822,No Clone,
modules/mappers/mod_negotiation.register_hooks()-modules/generators/mod_status.register_hooks(),9,,,
modules/mappers/mod_negotiation.register_hooks()-modules/generators/mod_suexec.suexec_hooks(),36,,,
modules/mappers/mod_negotiation.set_language_priority()-modules/mappers/mod_dir.add_index(),17,,,
modules/mappers/mod_negotiation.variantsortf()-modules/cache/cache_pqueue.cache_pq_peek(),38,,,
modules/mappers/mod_negotiation.variantsortf()-modules/http/http_filters.ap_should_client_block(),33,,,
modules/mappers/mod_negotiation.variantsortf()-modules/http/http_protocol.ap_send_http_options(),36,,,
modules/mappers/mod_negotiation.variantsortf()-modules/loggers/mod_log_config.clf_log_bytes_sent(),37,,,
modules/mappers/mod_negotiation.variantsortf()-modules/loggers/mod_log_config.log_bytes_sent(),37,,,
modules/mappers/mod_so.ap_find_loaded_module_symbol()-modules/generators/mod_info.find_more_info(),37,,,
modules/mappers/mod_so.so_sconf_create()-modules/aaa/mod_authn_alias.create_authn_alias_svr_config(),30,,,
modules/mappers/mod_so.so_sconf_create()-modules/cache/mod_disk_cache.create_config(),29,,,
modules/mappers/mod_so.so_sconf_create()-modules/dav/main/mod_dav.dav_create_server_config(),34,,,
modules/mappers/mod_so.so_sconf_create()-modules/dav/main/mod_dav.dav_merge_server_config(),34,,,
modules/mappers/mod_so.so_sconf_create()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),36,836,No Clone,
modules/mappers/mod_so.so_sconf_create()-modules/debug/mod_dumpio.dumpio_create_sconfig(),38,,,
modules/mappers/mod_so.so_sconf_create()-modules/echo/mod_echo.create_echo_server_config(),36,,,
modules/mappers/mod_so.so_sconf_create()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),35,,,
modules/mappers/mod_so.so_sconf_create()-modules/experimental/mod_case_filter_in.casefilterincreateserverconfig(),36,,,
modules/mappers/mod_so.so_sconf_create()-modules/filters/mod_charset_lite.create_charset_dir_conf(),34,,,
modules/mappers/mod_so.so_sconf_create()-modules/filters/mod_ext_filter.create_ef_dir_conf(),32,,,
modules/mappers/mod_so.so_sconf_create()-modules/filters/mod_ext_filter.create_ef_server_conf(),23,,,
modules/mappers/mod_so.so_sconf_create()-modules/filters/mod_substitute.create_substitute_dcfg(),13,,,
modules/mappers/mod_so.so_sconf_create()-modules/generators/mod_cgid.create_cgid_config(),25,,,
modules/mappers/mod_so.so_sconf_create()-modules/generators/mod_info.create_info_config(),13,,,
modules/mappers/mod_so.so_sconf_create()-modules/mappers/mod_actions.create_action_dir_config(),26,,,
modules/mappers/mod_so.so_sconf_create()-modules/mappers/mod_alias.create_alias_config(),25,,,
modules/mappers/mod_so.so_sconf_create()-modules/mappers/mod_alias.create_alias_dir_config(),14,,,
modules/mappers/mod_so.so_sconf_create()-modules/mappers/mod_dir.create_dir_config(),34,850,No Clone,
modules/mappers/mod_userdir.create_userdir_config()-modules/dav/main/util.dav_xmlns_create(),39,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),37,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/debug/mod_dumpio.dumpio_create_sconfig(),39,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/echo/mod_echo.create_echo_server_config(),39,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),39,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/filters/mod_ext_filter.create_ef_server_conf(),38,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/filters/mod_substitute.create_substitute_dcfg(),35,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/generators/mod_cgid.create_cgid_config(),37,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/generators/mod_info.create_info_config(),37,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/mappers/mod_actions.create_action_dir_config(),35,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/mappers/mod_alias.create_alias_config(),39,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/mappers/mod_alias.create_alias_dir_config(),37,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/mappers/mod_dir.create_dir_config(),35,,,
modules/mappers/mod_userdir.create_userdir_config()-modules/mappers/mod_so.so_sconf_create(),36,864,No Clone,
modules/mappers/mod_userdir.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),29,,,
modules/mappers/mod_userdir.register_hooks()-modules/echo/mod_echo.register_hooks(),26,,,
modules/mappers/mod_userdir.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),31,,,
modules/mappers/mod_userdir.register_hooks()-modules/filters/mod_filter.filter_hooks(),29,,,
modules/mappers/mod_userdir.register_hooks()-modules/generators/mod_asis.register_hooks(),32,,,
modules/mappers/mod_userdir.register_hooks()-modules/generators/mod_info.register_hooks(),32,,,
modules/mappers/mod_userdir.register_hooks()-modules/mappers/mod_actions.register_hooks(),32,,,
modules/mappers/mod_userdir.register_hooks()-modules/mappers/mod_alias.register_hooks(),34,,,
modules/mappers/mod_userdir.register_hooks()-modules/mappers/mod_dir.register_hooks(),34,,,
modules/mappers/mod_vhost_alias.mva_create_server_config()-modules/cache/mod_disk_cache.create_config(),33,,,
modules/mappers/mod_vhost_alias.mva_create_server_config()-modules/cache/mod_mem_cache.create_cache_config(),36,,,
modules/mappers/mod_vhost_alias.mva_create_server_config()-modules/generators/mod_cgid.create_cgid_config(),34,,,
modules/mappers/mod_vhost_alias.mva_create_server_config()-modules/mappers/mod_dir.create_dir_config(),32,,,
modules/mappers/mod_vhost_alias.mva_create_server_config()-modules/mappers/mod_userdir.create_userdir_config(),38,878,No Clone,
modules/mappers/mod_vhost_alias.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),39,,,
modules/mappers/mod_vhost_alias.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),38,,,
modules/mappers/mod_vhost_alias.register_hooks()-modules/filters/mod_filter.filter_hooks(),38,,,
modules/mappers/mod_vhost_alias.register_hooks()-modules/generators/mod_asis.register_hooks(),39,,,
modules/metadata/mod_cern_meta.create_cern_meta_dir_config()-modules/cache/mod_disk_cache.create_config(),38,,,
modules/metadata/mod_cern_meta.create_cern_meta_dir_config()-modules/filters/mod_filter.filter_config(),33,,,
modules/metadata/mod_cern_meta.create_cern_meta_dir_config()-modules/generators/mod_cgid.create_cgid_config(),37,,,
modules/metadata/mod_cern_meta.create_cern_meta_dir_config()-modules/mappers/mod_negotiation.create_neg_dir_config(),26,,,
modules/metadata/mod_cern_meta.create_cern_meta_dir_config()-modules/mappers/mod_vhost_alias.mva_create_server_config(),38,,,
modules/metadata/mod_cern_meta.merge_cern_meta_dir_configs()-modules/mappers/mod_negotiation.merge_neg_dir_configs(),21,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),14,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/echo/mod_echo.register_hooks(),18,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),12,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/filters/mod_filter.filter_hooks(),12,892,No Clone,
modules/metadata/mod_cern_meta.register_hooks()-modules/generators/mod_asis.register_hooks(),7,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/generators/mod_info.register_hooks(),8,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/mappers/mod_actions.register_hooks(),7,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/mappers/mod_dir.register_hooks(),5,,,
modules/metadata/mod_cern_meta.register_hooks()-modules/mappers/mod_userdir.register_hooks(),33,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/aaa/mod_auth_digest.set_nonce_format(),39,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/cache/mod_file_cache.cachefilehandle(),37,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/cache/mod_file_cache.cachefilemmap(),37,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/dav/main/mod_dav.dav_cmd_davdepthinfinity(),31,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/filters/mod_charset_lite.add_charset_default(),13,,,
modules/metadata/mod_cern_meta.set_metadir()-modules/filters/mod_charset_lite.add_charset_source(),13,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/aaa/mod_auth_digest.set_nonce_format(),39,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/cache/mod_file_cache.cachefilehandle(),37,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/cache/mod_file_cache.cachefilemmap(),37,906,No Clone,
modules/metadata/mod_cern_meta.set_metafiles()-modules/dav/main/mod_dav.dav_cmd_davdepthinfinity(),30,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/filters/mod_charset_lite.add_charset_default(),13,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/filters/mod_charset_lite.add_charset_source(),13,,,
modules/metadata/mod_cern_meta.set_metafiles()-modules/metadata/mod_cern_meta.set_metadir(),0,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/aaa/mod_auth_digest.set_nonce_format(),39,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/cache/mod_file_cache.cachefilehandle(),37,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/cache/mod_file_cache.cachefilemmap(),37,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/dav/main/mod_dav.dav_cmd_davdepthinfinity(),31,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/filters/mod_charset_lite.add_charset_default(),13,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/filters/mod_charset_lite.add_charset_source(),13,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/metadata/mod_cern_meta.set_metadir(),0,,,
modules/metadata/mod_cern_meta.set_metasuffix()-modules/metadata/mod_cern_meta.set_metafiles(),0,,,
modules/metadata/mod_env.add_env_module_vars_set()-modules/database/mod_dbd.dbd_prepare(),39,,,
modules/metadata/mod_env.add_env_module_vars_unset()-modules/experimental/mod_example.cmd_example(),32,920,No Clone,
modules/metadata/mod_env.create_env_dir_config()-modules/cache/mod_file_cache.create_server_config(),27,,,
modules/metadata/mod_env.create_env_dir_config()-modules/filters/mod_filter.filter_config(),36,,,
modules/metadata/mod_env.create_env_dir_config()-modules/generators/mod_suexec.mkconfig(),39,,,
modules/metadata/mod_env.create_env_dir_config()-modules/mappers/mod_negotiation.create_neg_dir_config(),35,,,
modules/metadata/mod_env.create_env_dir_config()-modules/mappers/mod_userdir.create_userdir_config(),39,,,
modules/metadata/mod_env.register_hooks()-modules/aaa/mod_authz_host.register_hooks(),13,,,
modules/metadata/mod_env.register_hooks()-modules/echo/mod_echo.register_hooks(),18,,,
modules/metadata/mod_env.register_hooks()-modules/filters/mod_ext_filter.register_hooks(),11,,,
modules/metadata/mod_env.register_hooks()-modules/filters/mod_filter.filter_hooks(),12,,,
modules/metadata/mod_env.register_hooks()-modules/generators/mod_asis.register_hooks(),7,,,
modules/metadata/mod_env.register_hooks()-modules/generators/mod_info.register_hooks(),7,,,
modules/metadata/mod_env.register_hooks()-modules/mappers/mod_actions.register_hooks(),7,,,
modules/metadata/mod_env.register_hooks()-modules/mappers/mod_dir.register_hooks(),3,,,
modules/metadata/mod_env.register_hooks()-modules/mappers/mod_userdir.register_hooks(),33,934,No Clone,
modules/metadata/mod_env.register_hooks()-modules/metadata/mod_cern_meta.register_hooks(),5,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/aaa/mod_authn_alias.create_authn_alias_svr_config(),33,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/cache/mod_disk_cache.create_config(),30,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/cache/mod_mem_cache.create_cache_config(),37,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/dav/main/mod_dav.dav_create_server_config(),39,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/dav/main/mod_dav.dav_merge_server_config(),39,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),35,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/debug/mod_dumpio.dumpio_create_sconfig(),38,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/echo/mod_echo.create_echo_server_config(),36,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),36,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/experimental/mod_case_filter_in.casefilterincreateserverconfig(),36,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/filters/mod_charset_lite.create_charset_dir_conf(),35,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/filters/mod_ext_filter.create_ef_dir_conf(),32,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/filters/mod_ext_filter.create_ef_server_conf(),30,948,No Clone,
modules/metadata/mod_expires.create_dir_expires_config()-modules/filters/mod_substitute.create_substitute_dcfg(),29,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/generators/mod_cgid.create_cgid_config(),26,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/generators/mod_info.create_info_config(),31,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_actions.create_action_dir_config(),21,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_alias.create_alias_config(),34,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_alias.create_alias_dir_config(),28,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_dir.create_dir_config(),27,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_so.so_sconf_create(),31,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_userdir.create_userdir_config(),27,,,
modules/metadata/mod_expires.create_dir_expires_config()-modules/mappers/mod_vhost_alias.mva_create_server_config(),36,,,
modules/metadata/mod_expires.merge_expires_dir_configs()-modules/filters/mod_charset_lite.merge_charset_dir_conf(),39,,,
modules/metadata/mod_expires.merge_expires_dir_configs()-modules/filters/mod_ext_filter.merge_ef_dir_conf(),39,,,
modules/metadata/mod_expires.merge_expires_dir_configs()-modules/filters/mod_substitute.merge_substitute_dcfg(),37,,,
modules/metadata/mod_expires.merge_expires_dir_configs()-modules/generators/mod_info.merge_info_config(),37,962,No Clone,
modules/metadata/mod_expires.merge_expires_dir_configs()-modules/mappers/mod_alias.merge_alias_config(),38,,,
modules/metadata/mod_expires.register_hooks()-modules/cache/mod_file_cache.register_hooks(),29,,,
modules/metadata/mod_expires.register_hooks()-modules/debug/mod_dumpio.dumpio_register_hooks(),25,,,
modules/metadata/mod_expires.register_hooks()-modules/generators/mod_cgid.register_hook(),39,,,
modules/metadata/mod_expires.register_hooks()-modules/generators/mod_status.register_hooks(),29,,,
modules/metadata/mod_expires.register_hooks()-modules/generators/mod_suexec.suexec_hooks(),38,,,
modules/metadata/mod_expires.register_hooks()-modules/mappers/mod_negotiation.register_hooks(),30,,,
modules/metadata/mod_expires.set_expiresactive()-modules/dav/main/mod_dav.dav_cmd_davdepthinfinity(),17,,,
modules/metadata/mod_expires.set_expiresactive()-modules/filters/mod_charset_lite.add_charset_default(),30,,,
modules/metadata/mod_expires.set_expiresactive()-modules/filters/mod_charset_lite.add_charset_source(),30,,,
modules/metadata/mod_expires.set_expiresactive()-modules/mappers/mod_dir.configure_slash(),37,,,
modules/metadata/mod_expires.set_expiresactive()-modules/metadata/mod_cern_meta.set_metadir(),26,,,
modules/metadata/mod_expires.set_expiresactive()-modules/metadata/mod_cern_meta.set_metafiles(),25,,,
modules/metadata/mod_expires.set_expiresactive()-modules/metadata/mod_cern_meta.set_metasuffix(),26,976,No Clone,
modules/metadata/mod_ident.create_ident_dir_config()-modules/cache/mod_file_cache.create_server_config(),23,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/dav/main/mod_dav.dav_create_server_config(),39,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/dav/main/mod_dav.dav_merge_server_config(),39,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/debug/mod_bucketeer.create_bucketeer_server_config(),37,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/debug/mod_dumpio.dumpio_create_sconfig(),39,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/echo/mod_echo.create_echo_server_config(),36,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/experimental/mod_case_filter.casefiltercreateserverconfig(),37,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/experimental/mod_case_filter_in.casefilterincreateserverconfig(),38,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/filters/mod_ext_filter.create_ef_dir_conf(),38,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/generators/mod_suexec.mkconfig(),23,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/mappers/mod_negotiation.create_neg_dir_config(),30,,,
modules/metadata/mod_ident.create_ident_dir_config()-modules/metadata/mod_env.create_env_dir_config(),30,,,
modules/metadata/mod_ident.merge_ident_dir_config()-modules/filters/mod_ext_filter.merge_ef_dir_conf(),34,,,
modules/metadata/mod_ident.merge_ident_dir_config()-modules/mappers/mod_dir.merge_dir_configs(),18,990,No Clone,
modules/metadata/mod_ident.set_timeout()-modules/metadata/mod_ident.set_idcheck(),20,,,
modules/metadata/mod_mime_magic.magic_rsl_printf()-modules/loggers/mod_log_config.log_request_time_custom(),38,,,
modules/metadata/mod_mime_magic.magic_rsl_putchar()-modules/generators/mod_cgid.close_unix_socket(),30,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/dav/main/mod_dav.dav_method_baseline_control(),39,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/experimental/mod_example.x_process_connection(),39,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/filters/mod_charset_lite.configured_on_input(),32,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/filters/mod_charset_lite.configured_on_output(),33,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/filters/mod_ext_filter.ef_close_file(),39,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/generators/mod_suexec.create_mconfig_for_directory(),26,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/generators/mod_suexec.create_mconfig_for_server(),26,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/loggers/mod_log_config.format_integer(),20,,,
modules/metadata/mod_mime_magic.magic_rsl_puts()-modules/metadata/mod_mime_magic.magic_rsl_putchar(),36,,,
modules/metadata/mod_mime_magic.merge_magic_server_config()-modules/mappers/mod_negotiation.merge_neg_dir_configs(),34,,,
modules/metadata/mod_mime_magic.merge_magic_server_config()-modules/metadata/mod_cern_meta.merge_cern_meta_dir_configs(),34,1004,Type 3,
