RowID,FuzzyRisk,JavaFiles,Jlint,DefectCount,LOC,CloneFragement,CloneGroup,Jlint/LOC,Defect/LOC,Opriv,Upriv,PrivCount,OprivRatio,UPrivRatio
126898,51,43,1,6,2417,0,0,0.000413736,0.002482416,0,1,1,0,1
126899,51,26,5,3,1787,0,0,0.002797985,0.001678791,0,0,1,0,0
126901,92,423,58,6,40238,0,0,0.001441424,0.000149113,0,0,3,0,0
126903,51,40,17,3,2747,0,0,0.006188569,0.0010921,0,0,5,0,0
126904,0,46,5,6,2094,0,0,0.002387775,0.00286533,0,0,6,0,0
126905,0,87,11,6,5416,0,0,0.002031019,0.001107829,0,1,1,0,1
126907,51,123,33,9,9139,0,0,0.003610898,0.00098479,1,1,3,3,3
126933,0,26,5,6,2349,0,0,0.002128565,0.002554278,0,0,1,0,0
126938,51,180,82,5098,19422,0,0,0.004222016,0.262485841,0,0,4,0,0
126976,92,825,166,6,71147,0,0,0.002333197,8.43324E-05,1,1,4,4,4
126978,51,6141,1719,15,624491,0,0,0.002752642,2.40196E-05,1,3,10,10,3
126979,92,664,266,3,89080,0,0,0.00298608,3.36776E-05,0,4,6,0,1
127047,51,1219,476,9,180364,0,0,0.002639108,4.98991E-05,3,2,6,2,3
127062,92,967,156,9,93751,0,0,0.001663982,9.5999E-05,0,10,4,0,0
127066,92,4079,830,12,448410,0,0,0.001850985,2.67612E-05,0,5,7,0,1
127150,100,463,212,6,77153,0,0,0.002747787,7.77676E-05,1,6,5,5,0
127154,50,298,111,3,25975,0,0,0.00427334,0.000115496,1,3,5,5,1
127155,50,187,74,3,14727,0,0,0.005024784,0.000203707,1,2,6,6,3
127199,51,2016,489,9,217472,0,0,0.002248565,4.13846E-05,0,4,3,0,0
127203,100,2166,346,9,274448,0,0,0.001260712,3.27931E-05,2,2,15,7,7
127226,50,661,137,6,121488,0,0,0.001127683,4.93876E-05,0,2,10,0,5
127232,50,1344,389,9,124789,0,0,0.003117262,7.21217E-05,4,2,16,4,8
127237,80,6449,1914,12,842090,0,0,0.002272916,1.42503E-05,28,1,37,1,37
127256,51,325,85,3,23215,0,0,0.003661426,0.000129227,2,0,4,2,0
127283,51,568,156,15,59530,0,0,0.002620527,0.000251974,1,0,3,3,0
127285,51,123,50,3,11403,0,0,0.004384811,0.000263089,4,2,8,2,4
127287,92,892,201,6,104318,0,0,0.001926801,5.75164E-05,0,2,5,0,2
127288,51,245,101,3,22228,0,0,0.004543819,0.000134965,9,6,18,2,3
127290,51,564,89,9,52808,0,0,0.001685351,0.000170429,1,1,4,4,4
127294,51,224,91,3,19315,0,0,0.004711364,0.00015532,12,5,18,1,3
127300,51,27,10,6,1964,0,0,0.00509165,0.00305499,0,1,5,0,5
127303,0,293,56,6,27376,0,0,0.002045587,0.00021917,0,2,1,0,0
127304,92,616,148,6,81177,0,0,0.001823177,7.39126E-05,0,2,2,0,1
127320,51,1646,317,12,191862,0,0,0.001652229,6.2545E-05,1,1,10,10,10
127324,51,98,17,6,9297,0,0,0.001828547,0.000645369,2,0,6,3,0
127387,51,336,460,3,46721,0,0,0.00984568,6.4211E-05,2,0,9,4,0
127426,92,1690,448,240219,165972,0,0,0.00269925,1.44734654,1,7,7,7,1
127461,51,225,76,12,19842,0,0,0.003830259,0.000604778,0,2,4,0,2
127462,50,1594,556,12,159200,0,0,0.003492462,7.53769E-05,1,1,8,8,8
127475,51,172,41,3,11651,0,0,0.003519011,0.000257489,1,0,7,7,0
127481,92,3238,539,6,367981,0,0,0.00146475,1.63052E-05,2,4,5,2,1
127484,50,6881,2624,22,720667,0,0,0.003641071,3.05273E-05,0,2,7,0,3
127485,50,1460,420,18,119205,0,0,0.003523342,0.000151,0,6,9,0,1
127497,50,284,83,6,19144,0,0,0.004335562,0.000313414,1,0,4,4,0
127522,51,113,35,5095,13432,0,0,0.002605718,0.379318046,0,0,2,0,0
127523,51,1384,421,9,131990,0,0,0.003189636,6.8187E-05,0,1,4,0,4
127524,51,13,1,3,1171,0,0,0.000853971,0.002561913,0,0,2,0,0
127525,50,100,36,5098,9221,0,0,0.003904132,0.552868452,0,0,4,0,0
127540,0,18,3,3,975,0,0,0.003076923,0.003076923,0,0,5,0,0
127541,51,39,10,3,4244,0,0,0.002356268,0.00070688,0,1,4,0,4
127549,51,113,27,3,9914,0,0,0.002723421,0.000302602,0,0,1,0,0
127550,50,66,17,6,7244,0,0,0.00234677,0.000828272,2,0,7,3,0
127552,50,73,37,3663,7703,0,0,0.004803323,0.475529015,1,0,5,5,0
127691,51,54,19,3,4336,0,0,0.004381919,0.000691882,0,0,3,0,0
127694,51,128,52,6,10090,0,0,0.005153617,0.000594648,0,2,2,0,1
127696,51,42,3,3,3801,0,0,0.000789266,0.000789266,0,0,5,0,0
127707,92,12,0,3,1487,0,0,0,0.002017485,3,0,3,1,0
127713,51,43,15,3,2362,0,0,0.00635055,0.00127011,0,1,1,0,1
127717,51,20,1,6,1073,0,0,0.000931966,0.005591799,0,1,2,0,2
127718,51,83,32,6,8058,0,0,0.003971209,0.000744602,0,1,2,0,2
127721,0,10,0,3,519,0,0,0,0.005780347,0,1,2,0,2
127734,51,39,10,3,4244,0,0,0.002356268,0.00070688,0,1,4,0,4
127739,51,302,69,6,24426,0,0,0.002824859,0.00024564,2,0,11,5,0
127744,51,493,179,15,49231,0,0,0.00363592,0.000304686,0,1,4,0,4
127745,51,170,62,6,15185,0,0,0.004082977,0.000395127,0,1,2,0,2
127746,51,81,32,9,7677,0,0,0.004168295,0.001172333,0,1,2,0,2
127749,0,12,1,3,612,0,0,0.001633987,0.004901961,0,0,2,0,0
127751,0,39,7,3,3249,0,0,0.002154509,0.000923361,2,2,3,1,1
127783,51,204,58,12,17828,0,0,0.003253309,0.000673098,1,1,5,5,5
127787,51,638,204,9,66347,0,0,0.003074743,0.00013565,0,1,3,0,3
127789,100,914,328,12,93928,0,0,0.003492036,0.000127757,3,3,11,3,3
127794,0,22,4,6,1691,0,0,0.002365464,0.003548196,5,0,5,1,0
127796,51,77,24,5114,7510,0,0,0.003195739,0.680958722,0,0,2,0,0
127800,50,142,54,3,10884,0,0,0.004961411,0.000275634,2,1,4,2,4
127808,51,411,70,9,38444,0,0,0.00182083,0.000234107,0,2,2,0,1
127810,51,15,10,3,1107,0,0,0.009033424,0.002710027,2,1,5,2,5
127835,92,2600,432,9,320648,0,0,0.001347272,2.80682E-05,0,10,3,0,0
127837,51,35,7,6,2849,0,0,0.002457002,0.002106002,1,0,4,4,0
127840,51,35,7,6,2841,0,0,0.002463921,0.002111932,1,0,4,4,0
127842,51,177,43,3,19573,0,0,0.002196904,0.000153272,0,0,3,0,0
127844,0,584,110,6,51380,0,0,0.002140911,0.000116777,1,3,6,6,2
127865,51,96,536,6,55641,0,0,0.009633184,0.000107834,0,0,1,0,0
127866,50,142,39,9,12561,0,0,0.003104848,0.000716503,2,0,12,6,0
127868,92,1388,371,12,136919,0,0,0.002709631,8.76431E-05,1,2,8,8,4
127887,0,24,7,3,2497,0,0,0.002803364,0.001201442,0,0,1,0,0
127893,50,428,147,12,29322,0,0,0.005013301,0.000409249,3,1,13,4,13
127894,100,1451,491,6,153448,0,0,0.003199781,3.91012E-05,0,1,8,0,8
127895,51,824,171,6,59553,0,0,0.002871392,0.000100751,0,1,3,0,3
127897,100,2992,864,18,301777,0,0,0.002863041,5.96467E-05,1,3,14,14,4
127909,51,39,10,3,4244,0,0,0.002356268,0.00070688,0,1,4,0,4
127913,51,732,193,9,68019,0,0,0.002837442,0.000132316,0,2,2,0,1
127916,100,1873,284,12,242293,0,0,0.001172135,4.95268E-05,0,2,6,0,3
127918,52,1691,510,7431,179654,0,0,0.00283879,0.041362842,9,3,22,2,7
127925,92,4317,1469,87399,400220,0,0,0.003670481,0.218377392,1,5,9,9,1
127927,50,3845,1058,24,398378,0,0,0.002655769,6.02443E-05,1,3,17,17,5
127946,51,79,12,3,11009,0,0,0.001090017,0.000272504,0,0,3,0,0
127947,51,70,25,3,5578,0,0,0.004481893,0.000537827,0,1,4,0,4
127948,51,70,25,3,5583,0,0,0.004477879,0.000537346,0,1,4,0,4
127958,51,980,197,6,93578,0,0,0.002105196,6.41176E-05,3,2,7,2,3
127959,91,3503,758,15,395618,0,0,0.00191599,3.79154E-05,5,5,16,3,3
127961,0,9,0,3,379,0,0,0,0.007915567,0,0,1,0,0
127964,50,61,19,3,7556,0,0,0.002514558,0.000397035,0,0,3,0,0
127968,51,60,10,3,3732,0,0,0.002679528,0.000803859,0,2,2,0,1
127972,51,81,23,6,8376,0,0,0.002745941,0.000716332,0,0,4,0,0
127981,51,53,4,3,4490,0,0,0.000890869,0.000668151,0,0,3,0,0
127983,51,61,25,3660,6002,0,0,0.004165278,0.609796734,0,0,2,0,0
127984,51,93,33,3660,8168,0,0,0.004040157,0.448090108,0,0,3,0,0
127985,0,16,1,3,571,0,0,0.001751313,0.00525394,0,0,1,0,0
127987,51,50,12,9,4601,0,0,0.002608129,0.001956097,1,1,3,3,3
127988,51,101,35,3660,12163,0,0,0.00287758,0.300912604,1,0,3,3,0
127990,51,50,17,6,4202,0,0,0.004045693,0.001427891,0,0,1,0,0
127994,0,19,1,3,2098,0,0,0.000476644,0.001429933,0,0,1,0,0
127995,51,82,44,3,8793,0,0,0.00500398,0.00034118,0,1,2,0,2
127996,51,102,22,5114,9128,0,0,0.002410167,0.560254163,0,0,2,0,0
128024,92,1914,621,6,179021,0,0,0.003468867,3.35156E-05,0,3,5,0,1
128043,92,1155,363,12,118293,0,0,0.003068652,0.000101443,0,7,4,0,0
128074,100,464,212,9,77202,0,0,0.002746043,0.000116577,1,6,5,5,0
128081,51,1362,486,6,145203,0,0,0.003347038,4.13215E-05,0,3,8,0,2
128093,51,4779,1467,15,570125,0,0,0.00257312,2.631E-05,0,3,12,0,4
128125,92,779,240,6,97957,0,0,0.002450055,6.12514E-05,0,3,3,0,1
128127,51,20,0,6,969,0,0,0,0.00619195,0,1,2,0,2
128133,50,1017,254,16,80766,0,0,0.003144888,0.000198103,2,1,6,3,6
128137,92,1099,410,12,128254,137,54,0.003196781,9.35643E-05,0,2,7,0,3
128139,50,415,180,7281,50045,182,57,0.003596763,0.14548906,0,0,6,0,0
128150,92,988,1215,39,170703,512,116,0.007117625,0.000228467,0,3,3,0,1
128158,80,5053,1098,18,608251,5914,1157,0.001805176,2.9593E-05,12,4,26,2,6
128181,0,475,76,6,44051,294,125,0.001725273,0.000136206,2,2,10,5,5
128191,50,102,16,6,20282,373,23,0.000788877,0.000295829,53,0,58,1,0
128192,92,3375,503,9,373589,4941,809,0.001346399,2.40906E-05,0,3,2,0,0
128193,92,359,138,12,54566,114,49,0.002529047,0.000219917,0,2,4,0,2
128202,50,466,62,12,44450,187,78,0.001394826,0.000269966,3,0,8,2,0
128203,92,2709,506,9,326672,3734,710,0.001548954,2.75506E-05,1,2,4,4,2
128204,92,1608,266,6,224195,2748,478,0.001186467,2.67624E-05,2,2,10,5,5
128208,51,99,24,4955,9016,11,5,0.002661934,0.549578527,0,0,3,0,0
128210,51,646,217,5126,57969,185,84,0.00374338,0.088426573,0,2,4,0,2
128213,51,631,251,201572,65318,842,99,0.003842739,3.086009982,0,3,5,0,1
128214,92,1619,417,12,166401,839,337,0.002505995,7.2115E-05,0,2,4,0,2
128218,51,213,48,15,15448,24,12,0.003107198,0.000970999,0,0,3,0,0
128220,92,1527,521,9,187986,1077,372,0.002771483,4.78759E-05,0,5,3,0,0
128221,92,261,38,3,31104,125,33,0.001221708,9.64506E-05,0,0,2,0,0
128222,50,1063,224,6,90542,531,202,0.00247399,6.62676E-05,4,1,11,2,11
128224,51,99,24,4955,8996,11,5,0.002667852,0.550800356,0,0,3,0,0
128228,50,464,107,6,41524,226,94,0.002576823,0.000144495,1,0,5,5,0
128230,51,2226,724,9,296254,2266,614,0.002443849,3.03793E-05,0,10,5,0,0
128238,51,99,24,4955,8986,11,5,0.002670821,0.55141331,0,0,3,0,0
128239,92,934,365,6,95243,346,103,0.003832303,6.29968E-05,1,3,5,5,1
128241,51,99,24,4955,8986,11,5,0.002670821,0.55141331,0,0,3,0,0
128242,51,1003,210,9,93293,266,103,0.002250973,9.64703E-05,1,4,3,3,0
128244,100,1566,269,12,207941,2570,473,0.001293636,5.77087E-05,2,2,9,4,4
128245,50,521,212,12,57269,490,113,0.003701828,0.000209537,3,0,13,4,0
128248,0,4,1,3,190,0,0,0.005263158,0.015789474,0,0,1,0,0
128249,92,597,152,6,79383,295,122,0.001914768,7.55829E-05,0,2,2,0,1
128253,92,3351,585,9,368329,4792,749,0.001588254,2.44347E-05,2,2,5,2,2
128256,100,1704,670,9,264734,1831,469,0.002530842,3.39964E-05,6,2,14,2,7
128258,51,487,147,5117,55090,167,76,0.002668361,0.092884371,1,3,6,6,2
128261,92,5212,1084,12,535252,5874,1047,0.002025214,2.24193E-05,0,2,5,0,2
128263,50,654,190,6,66773,264,110,0.002845461,8.98567E-05,2,3,11,5,3
128266,100,5504,1111,12,595857,6378,1278,0.001864541,2.01391E-05,11,1,30,2,30
128270,51,1029,223,6,88073,533,202,0.002531991,6.81253E-05,0,3,5,0,1
128271,92,13,0,6,1707,0,0,0,0.003514938,3,0,3,1,0
128273,50,1475,395,10615,148720,934,358,0.002655998,0.07137574,1,6,6,6,1
128278,51,493,76,6,39933,340,111,0.001903188,0.000150252,0,4,2,0,0
128282,92,1931,344,9,238301,3168,498,0.001443552,3.77674E-05,1,2,4,4,2
128285,50,920,354,15,83396,121,48,0.004244808,0.000179865,1,2,11,11,5
128289,92,4732,1297,33,587420,4612,1248,0.00220796,5.61779E-05,0,7,5,0,0
128290,92,4544,1089,12,367928,2044,559,0.002959818,3.26151E-05,1,1,12,12,12
128292,92,4732,1297,33,587420,4624,1243,0.00220796,5.61779E-05,0,7,5,0,0
128295,51,1719,338,6,153360,615,231,0.002203965,3.91236E-05,0,3,6,0,2
128296,50,1,1,3,811,5638,884,0.001233046,0.003699137,11,0,13,1,0
128299,51,970,270,9,113552,577,222,0.002377765,7.92588E-05,0,3,3,0,1
128301,91,1104,328,15,102403,450,170,0.003203031,0.00014648,4,5,17,4,3
128305,51,99,24,4955,8986,11,5,0.002670821,0.55141331,0,0,3,0,0
128306,92,749,157,9,83207,511,202,0.00188686,0.000108164,3,2,8,2,4
128308,51,503,114,12,45755,269,109,0.002491531,0.000262266,1,1,5,5,5
128314,91,2417,459,15,297863,3142,537,0.001540977,5.03587E-05,4,5,17,4,3
128321,51,2464,577,9,277359,3242,653,0.002080336,3.24489E-05,0,2,4,0,2
128327,51,99,24,4955,8986,11,5,0.002670821,0.55141331,0,0,3,0,0
128331,100,6242,1556,24,752558,6814,1470,0.002067615,3.18912E-05,0,14,12,0,0
128332,50,989,181,9,78839,453,168,0.002295818,0.000114157,1,1,7,7,7
128333,100,893,227,9,79737,505,201,0.002846859,0.000112871,3,3,11,3,3
128336,50,1951,652,28,133877,400,139,0.004870142,0.000209147,1,2,11,11,5
128337,50,4968,1764,54247,565809,4516,1409,0.00311766,0.09587511,10,5,29,2,5
128338,51,6088,1680,25,580114,4604,1402,0.002895983,4.3095E-05,0,6,4,0,0
128339,92,4379,1195,30,549022,4303,1131,0.002176598,5.46426E-05,0,7,4,0,0
128342,51,99,24,4955,8996,11,5,0.002667852,0.550800356,0,0,3,0,0
128344,51,1349,243,6,120757,984,319,0.002012306,4.96866E-05,2,1,12,6,12
128347,51,1729,389,15,183157,1662,508,0.002123861,8.1897E-05,0,7,5,0,0
128348,100,1074,295,9,137801,574,226,0.002140768,6.53116E-05,3,1,7,2,7
128350,51,99,24,4955,8976,11,5,0.002673797,0.552027629,0,0,3,0,0
128351,92,1684,304,9,208304,2465,418,0.001459405,4.32061E-05,1,2,4,4,2
128355,51,737,253,6,100852,956,310,0.002508627,5.94931E-05,0,3,4,0,1
128363,50,960,408,15,96376,182,75,0.004233419,0.00015564,0,7,16,0,2
128366,92,4280,922,9,469472,5373,991,0.001963908,1.91705E-05,0,3,3,0,1
128375,92,967,245,6,111561,420,170,0.002196108,5.37822E-05,1,2,5,5,2
128424,92,1979,240,9,238925,3418,596,0.001004499,3.76687E-05,1,1,6,6,6
128426,50,5910,1936,15,559988,3763,1275,0.003457217,2.67863E-05,1,1,13,13,13
128427,51,298,111,6,35165,123,50,0.003156548,0.000170624,0,3,4,0,1
128432,51,835,476,6,160376,462,176,0.002968025,3.74121E-05,0,3,10,0,3
128438,51,740,138,6,54583,224,82,0.00252826,0.000109924,1,2,5,5,2
128448,51,331,186,6,54090,543,161,0.003438713,0.000110926,1,1,3,3,3
128453,92,305,94,6,33158,33,13,0.002834912,0.000180952,2,1,6,3,6
128466,100,2558,443,6,295324,3518,639,0.001500047,2.03167E-05,1,3,10,10,3
128514,51,191,76,9,23742,85,37,0.003201078,0.000379075,0,0,6,0,0
128519,92,1436,315,12,130473,741,194,0.002414293,9.19731E-05,0,2,6,0,3
128522,51,891,265,15,85955,341,144,0.003083009,0.00017451,0,8,2,0,0
128558,51,868,237,15,96885,437,178,0.002446199,0.000154823,0,6,4,0,0
128568,92,13,0,6,1707,0,0,0,0.003514938,2,0,2,1,0
128569,50,2226,705,21,268055,2149,557,0.002630057,7.83421E-05,0,3,7,0,2
128570,51,63,20,5111,6883,0,0,0.00290571,0.742554119,0,0,3,0,0
128571,50,42,12,3,1973,7,3,0.006082108,0.001520527,4,2,7,1,3
128572,51,52,23,3676,5283,0,0,0.004353587,0.695816771,0,0,4,0,0
128574,51,155,74,9,21295,64,25,0.003474994,0.000422634,0,3,1,0,0
128577,51,1514,454,18,160419,912,320,0.002830089,0.000112206,5,2,10,2,5
128578,92,2831,1384,12,396057,2220,769,0.003494447,3.02987E-05,1,4,9,9,2
128584,51,131,28,6,13978,30,15,0.002003148,0.000429246,0,2,2,0,1
128585,0,44,14,3,3206,15,5,0.004366812,0.000935745,2,1,6,3,6
128586,51,723,151,6,65873,421,169,0.00229229,9.10844E-05,0,1,4,0,4
128587,100,4764,994,18,518876,7090,1241,0.001915679,3.46904E-05,0,1,12,0,12
128590,51,246,90,7052,26171,102,45,0.003438921,0.269458561,0,8,4,0,0
128591,50,1511,767,12,173283,1110,329,0.004426285,6.92509E-05,5,0,22,4,0
128596,92,291,102,6,50878,127,51,0.002004796,0.000117929,1,1,6,6,6
128637,51,806,226,3384,72447,359,152,0.003119522,0.046710009,1,1,7,7,7
128653,51,663,220,6,74001,306,131,0.002972933,8.108E-05,2,2,6,3,3
128654,51,892,280,6,70889,477,143,0.003949837,8.46394E-05,1,0,3,3,0
128657,51,244,198,3,49597,174,50,0.003992177,6.04875E-05,1,0,3,3,0
128660,51,39,19,3,2591,9,4,0.007333076,0.001157854,2,1,4,2,4
128663,51,1138,387,12,106968,523,157,0.003617904,0.000112183,1,0,5,5,0
128671,51,225,75,3,32154,77,31,0.002332525,9.3301E-05,0,1,5,0,5
128672,100,4209,920,15,485254,5008,1087,0.001895914,3.09116E-05,8,3,20,2,6
128673,92,722,224,3,91382,228,98,0.002451249,3.28292E-05,2,1,11,5,11
128676,92,851,310,15,98828,341,142,0.003136763,0.000151779,0,7,5,0,0
128678,51,700,194,9,78873,425,162,0.00245965,0.000114107,0,2,4,0,2
128680,92,1443,307,9,140701,753,225,0.002181932,6.39654E-05,0,10,3,0,0
128681,100,1429,497,9,227693,1514,356,0.002182764,3.95269E-05,5,1,13,2,13
128690,92,3219,495,9,362362,4842,745,0.001366037,2.4837E-05,0,2,2,0,1
128695,92,2877,433,9,327531,4615,660,0.001322012,2.74783E-05,0,1,3,0,3
128697,92,5199,1370,19,597893,5978,1432,0.00229138,3.17783E-05,1,2,11,11,5
128698,92,1003,1728,27,151053,481,110,0.011439693,0.000178745,0,2,3,0,1
128700,100,5269,1357,21,497456,2524,697,0.002727879,4.22148E-05,14,0,17,1,0
128706,92,685,232,6,61722,318,140,0.003758789,9.72101E-05,0,7,5,0,0
128737,100,3412,932,9,284705,1522,439,0.003273564,3.16117E-05,19,1,55,2,55
128739,50,1981,647,19,226764,2082,366,0.002853187,8.37876E-05,0,0,14,0,0
128740,51,2238,1187,6,423749,1182,403,0.002801187,1.41593E-05,0,2,8,0,4
128742,51,2131,742,15,291177,2128,552,0.002548278,5.15151E-05,1,1,20,20,20
128744,50,4053,1168,15080,765551,2568,622,0.001525698,0.01969823,7,2,40,5,20
128756,51,541,138,9,56149,340,133,0.002457746,0.000160288,1,1,9,9,9
128757,51,561,143,3,42916,175,66,0.003332091,6.9904E-05,0,0,4,0,0
128769,51,525,134,9,54048,334,133,0.002479278,0.000166519,1,1,9,9,9
128876,51,277,101,6,26372,47,21,0.00382982,0.000227514,4,2,9,2,4
128877,92,3545,828,12,452985,4764,899,0.001827875,2.64909E-05,0,4,8,0,2
128968,51,45,14,6,4514,8,4,0.003101462,0.001329198,0,0,2,0,0
128979,50,1992,436,6,237107,2851,551,0.001838832,2.5305E-05,54,0,77,1,0
128981,50,2334,538,6,270078,3091,647,0.001992017,2.22158E-05,0,4,12,0,3
129006,51,1188,384,15,120902,743,295,0.003176126,0.000124067,1,8,5,5,0
129012,92,1111,328,9,131528,702,289,0.002493766,6.84265E-05,3,1,11,3,11
129039,50,1531,331,9,139987,1041,379,0.002364505,6.42917E-05,0,1,5,0,5
129041,100,4614,1322,9,431875,5192,723,0.003061071,2.08394E-05,18,3,49,2,16
129051,51,176,176,3,34073,176,31,0.00516538,8.80463E-05,6,0,8,1,0
129054,92,5190,1108,12,578326,6584,1338,0.001915874,2.07495E-05,1,1,8,8,8
129060,92,2492,491,12,286525,3410,660,0.001713638,4.18812E-05,2,3,14,7,4
129062,92,2551,503,12,290668,366,156,0.001730497,4.12842E-05,2,3,14,7,4
129065,51,574,160,9,55970,291,119,0.002858674,0.0001608,0,2,3,0,1
129070,100,4088,874,12,451174,4607,994,0.001937168,2.65973E-05,1,3,11,11,3
129072,92,3178,800,9,374635,3551,670,0.002135412,2.40234E-05,1,6,12,12,2
129095,51,523,188,9,34007,24,12,0.005528274,0.000264651,0,1,5,0,5
129124,51,405,78,9,40361,237,99,0.001932559,0.000222988,1,3,3,3,1
129148,51,396,147,6,53568,131,58,0.002744176,0.000112007,0,3,4,0,1
129167,51,366,102,9,37601,216,93,0.002712694,0.000239355,0,1,2,0,2
129177,51,1776,587,18,242887,1811,442,0.002416762,7.41085E-05,0,3,3,0,1
129179,51,270,82,3,27068,141,56,0.003029407,0.000110832,4,1,8,2,8
129183,51,964,284,9,99355,590,233,0.002858437,9.05843E-05,2,4,13,6,3
129186,92,4439,1127,15,529367,4658,1234,0.002128958,2.83357E-05,2,5,13,6,2
129187,92,6821,1890,18,697726,7462,1808,0.0027088,2.57981E-05,2,5,17,8,3
129191,92,1488,417,9,187661,1243,344,0.002222092,4.79588E-05,0,3,6,0,2
129221,51,155,41,3,12608,49,22,0.003251904,0.000237944,1,1,8,8,8
129222,51,2475,730,12,289081,2513,576,0.002525244,4.15109E-05,0,9,8,0,0
129243,50,1936,407,15,183273,1017,420,0.002220731,8.18451E-05,3,2,12,4,6
129246,91,1006,388,6,117872,538,226,0.003291706,5.09027E-05,3,1,16,5,16
129263,83,5638,2303,12,780362,352,147,0.002951194,1.53775E-05,5,5,18,3,3
129287,51,833,219,9,86676,143,57,0.002526651,0.000103835,0,2,6,0,3
129323,51,765,378,9,84990,314,106,0.004447582,0.000105895,2,1,10,5,10
129465,92,5520,1143,15,622672,7239,1534,0.001835637,2.40897E-05,0,4,7,0,1
129468,50,1297,327,9,100411,292,106,0.003256615,8.96316E-05,2,0,9,4,0
129545,51,2676,954,21,394925,2080,698,0.002415649,5.31747E-05,9,1,18,2,18
129559,51,2442,660,18,221297,742,280,0.002982417,8.13387E-05,0,9,11,0,1
129562,50,2236,562,18,235624,1874,598,0.002385156,7.63929E-05,3,2,18,6,9
129618,53,696,211,6,73517,406,160,0.002870084,8.16138E-05,11,0,22,2,0
129656,50,1085,227,6,82659,709,208,0.002746222,7.25874E-05,1,0,8,8,0
129670,50,13,1,3,384,0,0,0.002604167,0.0078125,6,0,9,1,0
129678,50,1920,564,12,171397,1092,324,0.003290606,7.00129E-05,19,1,41,2,41
129684,100,2152,623,9,188415,639,228,0.003306531,4.77669E-05,12,3,31,2,10
129695,92,1917,693,12,216806,582,224,0.003196406,5.5349E-05,0,1,4,0,4
129730,51,810,433,6,150061,1234,252,0.002885493,3.99837E-05,0,5,4,0,0
129743,51,458,102,9,48674,278,111,0.002095575,0.000184904,1,2,1,1,0
129744,51,771,170,6,67911,471,191,0.002503276,8.83509E-05,0,4,3,0,0
129745,92,657,161,6,83876,333,139,0.0019195,7.15342E-05,1,2,6,6,3
129752,95,4342,818,25,430133,4054,941,0.001901737,5.81216E-05,0,10,18,0,1
129762,92,3416,641,9,402790,4919,773,0.0015914,2.23441E-05,0,3,2,0,0
129765,92,554,1308,1074520,217269,253,101,0.006020187,4.94557438,0,1,4,0,4
129766,92,4305,783,12,331407,2786,769,0.002362654,3.62093E-05,0,1,7,0,7
129785,92,2186,701,6,248180,1250,495,0.002824563,2.4176E-05,1,5,10,10,2
129864,50,345,122,12,45842,399,113,0.002661315,0.000261769,2,1,5,2,5
129904,92,3072,646,12,369208,3801,755,0.001749691,3.2502E-05,1,6,7,7,1
129918,92,240,86,9,42886,79,31,0.002005316,0.000209859,2,0,5,2,0
129919,50,5054,1506,18,474678,5145,1381,0.003172677,3.79204E-05,1,1,11,11,11
129920,100,601,154,9,78793,288,120,0.001954488,0.000114223,2,1,5,2,5
129928,50,345,122,12,45838,397,112,0.002661547,0.000261792,2,1,5,2,5
129931,92,3789,625,6,424131,5233,887,0.001473601,1.41466E-05,0,2,4,0,2
129933,51,574,160,9,55888,288,118,0.002862869,0.000161036,0,2,3,0,1
129934,92,2756,465,6,322419,4289,636,0.001442223,1.86093E-05,0,2,4,0,2
129936,50,350,122,12,46023,400,111,0.002650848,0.000260739,2,1,5,2,5
129937,51,2261,711,1799,271682,1888,504,0.00261703,0.006621712,0,4,10,0,2
129939,50,2304,1070,9,220118,1601,523,0.004861029,4.08872E-05,2,2,18,9,9
129941,86,4037,1320,18,480086,2600,922,0.002749507,3.74933E-05,13,5,33,2,6
129942,51,2694,854,15,292794,172,70,0.002916726,5.12306E-05,2,3,12,6,4
129943,50,1746,550,9,181841,1029,370,0.00302462,4.94938E-05,0,4,9,0,2
129985,51,1619,690,328162,212687,721,270,0.003244204,1.542933983,4,3,10,2,3
129998,51,435,126,12,42114,240,53,0.002991879,0.000284941,0,2,4,0,2
130059,51,117,49,6,14262,46,17,0.003435703,0.000420698,1,2,4,4,2
130073,50,1799,336,12,158778,951,378,0.002116162,7.55772E-05,2,2,12,6,6
130078,100,229,3083,261839,11292,9,4,0.273025151,23.18800921,0,16,64,0,4
130079,50,1773,867,12,209015,692,162,0.004148028,5.74121E-05,0,1,13,0,13
130082,100,4369,1115,27,486661,5268,1170,0.002291123,5.54801E-05,0,9,8,0,0
130103,51,2810,836,9,327455,2332,653,0.002553023,2.74847E-05,1,2,10,10,5
130109,50,926,180,15,85832,551,153,0.00209712,0.00017476,5,4,19,3,4
130110,51,992,316,9,89823,542,225,0.00351803,0.000100197,1,4,9,9,2
130111,51,992,316,9,89823,539,224,0.00351803,0.000100197,1,4,9,9,2
130136,50,3234,927,15,327065,2438,904,0.002834299,4.58624E-05,1,5,34,34,6
130137,100,1198,287,6,145942,857,318,0.001966535,4.11122E-05,5,1,11,2,11
130140,51,3271,800,19,289346,2384,756,0.002764856,6.56653E-05,2,6,16,8,2
130142,50,2558,660,18,198596,811,283,0.00332333,9.06363E-05,2,2,16,8,8
130145,50,1393,378,12,114578,529,184,0.003299063,0.000104732,0,10,7,0,0
130149,92,4597,761,9,484047,5745,1097,0.001572161,1.85932E-05,1,4,7,7,1
