RowID,FuzzyRisk,JavaFiles,Jlint,DefectCount,LOC,Jlint/LOC,Defect/LOC,Opriv,Upriv,PrivCount,OprivRatio,UPrivRatio
28607,100,756,177,6,93224,0.18987,0.00644,3,2,12,4,6
13735,92,906,222,6,86744,0.25593,0.00692,0,3,2,0,0
18495,51,743,229,3662,69675,0.32867,5.25583,3,7,24,8,3
65015,51,617,178,9,66653,0.26705,0.0135,1,1,5,5,5
80246,92,2756,465,6,322419,0.14422,0.00186,0,2,4,0,2
22570,0,269,53,6,25003,0.21197,0.024,0,3,2,0,0
31870,92,224,87,3,42902,0.20279,0.00699,0,1,4,0,4
28689,0,64,12,6,4078,0.29426,0.14713,1,0,3,3,0
9510,92,4913,892,9,522309,0.17078,0.00172,1,4,4,4,1
124664,92,2461,403,12,292113,0.13796,0.00411,0,5,2,0,0
130673,51,201,49,6,15705,0.312,0.0382,1,1,3,3,3
56323,51,1067,391,6,107945,0.36222,0.00556,3,5,8,2,1
18058,92,1290,458,12,154807,0.29585,0.00775,0,6,4,0,0
152937,51,1292,346,9,129284,0.26763,0.00696,1,1,7,7,7
154304,51,1523,484,12,145920,0.33169,0.00822,2,3,8,4,2
142857,51,1,1,3,811,0.1233,0.36991,3,0,5,1,0
30356,0,77,14,3,9065,0.15444,0.03309,1,0,2,2,0
19113,51,204,107,12,32747,0.32675,0.03664,0,1,6,0,6
69887,51,157,27,12,10501,0.25712,0.11427,0,1,3,0,3
162067,51,1339,1396,15,312150,0.44722,0.00481,0,11,3,0,0
144387,50,1478,466,18,139447,0.33418,0.01291,0,0,12,0,0
118188,50,321,1255,6,33442,3.75277,0.01794,4,2,10,2,5
151296,51,53,27,3,4400,0.61364,0.06818,2,1,4,2,4
53549,92,1988,363,15,245924,0.14761,0.0061,2,3,10,5,3
170698,50,46,7,3,2834,0.247,0.10586,2,1,4,2,4
132697,92,724,170,6,91364,0.18607,0.00657,0,3,2,0,0
68006,100,1717,212,6,214533,0.09882,0.0028,3,2,6,2,3
13455,92,697,189,6,84728,0.22307,0.00708,4,1,9,2,9
150689,92,4174,780,12,448269,0.174,0.00268,0,2,6,0,3
4786,51,171,59,9,15106,0.39057,0.05958,1,1,3,3,3
32595,51,488,111,6,44325,0.25042,0.01354,0,1,3,0,3
139872,51,618,151,15,54897,0.27506,0.02732,0,2,3,0,1
117412,0,329,62,6,35107,0.1766,0.01709,0,2,1,0,0
123061,51,3230,1450,13,334565,0.4334,0.00389,3,1,12,4,12
119880,51,102,34,5098,9857,0.34493,51.71959,0,0,2,0,0
159184,92,2367,364,9,274957,0.13238,0.00327,2,2,5,2,2
134772,51,70,24,6,5290,0.45369,0.11342,0,1,3,0,3
117904,50,3525,898,27,308900,0.29071,0.00874,0,2,7,0,3
106284,51,83,25,4977,7903,0.31634,62.97609,0,0,2,0,0
182780,51,1758,438,9,265085,0.16523,0.0034,0,2,5,0,2
28612,51,263,85,6,25588,0.33219,0.02345,0,0,2,0,0
150247,50,776,243,3395,96013,0.25309,3.53598,0,2,4,0,2
5582,0,40,2,6,4046,0.04943,0.14829,1,0,1,1,0
23421,95,2090,363,6,251235,0.14449,0.00239,6,2,16,2,8
16767,50,2607,532,18,289563,0.18373,0.00622,1,3,13,13,4
101335,92,6545,1348,15,664496,0.20286,0.00226,3,2,17,5,8
141439,51,705,146,6,61671,0.23674,0.00973,0,2,10,0,5
71266,50,1045,274,768,80722,0.33944,0.95141,0,2,9,0,4
20113,92,2487,460,12,305910,0.15037,0.00392,0,1,5,0,5
17631,0,71,14,3,5332,0.26257,0.05626,1,1,7,7,7
19390,51,69,40,6,7345,0.54459,0.08169,0,4,2,0,0
142289,51,844,132,3357,65553,0.20136,5.12105,0,1,5,0,5
72121,100,3882,991,12,502250,0.19731,0.00239,1,4,8,8,2
133383,92,1870,242,6,229167,0.1056,0.00262,0,2,5,0,2
148548,92,2166,393,6,179836,0.21853,0.00334,0,7,7,0,1
155526,92,3443,760,12,310985,0.24438,0.00386,1,5,5,5,1
86440,50,2310,814,15,264249,0.30804,0.00568,1,4,11,11,2
20438,51,1259,430,18,124978,0.34406,0.0144,0,8,3,0,0
5174,51,1386,316,12,117734,0.2684,0.01019,1,1,15,15,15
149184,51,562,244,3,67602,0.36094,0.00444,0,3,6,0,2
117399,100,531,226,6,78203,0.28899,0.00767,3,2,12,4,6
31275,92,1734,519,41329,202451,0.25636,20.41432,0,7,3,0,0
27048,51,509,217,12,58577,0.37045,0.02049,1,6,5,5,0
32219,51,614,178,12,50216,0.35447,0.0239,2,3,9,4,3
141470,51,190,53,6,19964,0.26548,0.03005,0,1,7,0,7
184032,100,1503,506,12,191412,0.26435,0.00627,1,3,13,13,4
176755,92,184,59,6,21596,0.2732,0.02778,0,10,1,0,0
166404,51,1453,386,15,197428,0.19551,0.0076,0,4,2,0,0
161753,92,1541,376,9,163807,0.22954,0.00549,0,3,3,0,1
154391,92,2548,541,6,354984,0.1524,0.00169,0,4,5,0,1
122036,50,2137,343,6,214707,0.15975,0.00279,0,7,17,0,2
2894,51,57,15,6,4934,0.30401,0.12161,1,2,2,2,1
101511,51,767,161,9,73359,0.21947,0.01227,1,2,9,9,4
160498,92,1566,264,9,212042,0.1245,0.00424,0,3,5,0,1
150950,92,406,96,12,38041,0.25236,0.03154,1,5,13,13,2
3783,50,1254,278,4933,101518,0.27384,4.85924,8,1,34,4,34
20375,51,272,44,9,16869,0.26083,0.05335,1,0,4,4,0
145837,51,503,92,6,47465,0.19383,0.01264,0,1,6,0,6
50043,92,3142,481,12,355433,0.13533,0.00338,0,1,2,0,2
128253,92,3351,585,9,368329,0.15883,0.00244,2,2,5,2,2
28656,0,353,70,9,32567,0.21494,0.02764,0,3,1,0,0
126620,100,3752,858,6,422815,0.20293,0.00142,2,6,8,4,1
163838,51,650,125,9,46339,0.26975,0.01942,3,0,17,5,0
137443,100,5253,1147,9,444742,0.2579,0.00202,0,3,7,0,2
81774,50,187,70,6,23980,0.29191,0.02502,3,4,8,2,2
57235,51,779,684,6,98598,0.69373,0.00609,3,1,7,2,7
16262,50,542,156,6,47400,0.32911,0.01266,0,3,7,0,2
167567,92,875,229,6,105329,0.21741,0.0057,1,2,4,4,2
140153,51,1244,922,58399,170537,0.54065,34.24418,7,1,14,2,14
155592,83,5638,2303,12,780362,0.29512,0.00154,5,5,18,3,3
145543,92,3910,674,12,436843,0.15429,0.00275,3,3,9,3,3
139021,100,1998,366,12,243651,0.15021,0.00493,2,0,10,5,0
22291,91,2608,506,9,284849,0.17764,0.00316,8,0,25,3,0
12887,51,12,2,3,1149,0.17406,0.2611,0,0,2,0,0
16933,100,1182,284,6,140125,0.20268,0.00428,0,4,8,0,2
522,51,3264,1045,69,281164,0.37167,0.02454,1,2,10,10,5
175564,92,3208,478,6,361141,0.13236,0.00166,0,2,2,0,1
140636,51,214,65,6,19477,0.33373,0.03081,2,1,4,2,4
177524,50,4241,1193,12,700198,0.17038,0.00171,11,0,41,3,0
12390,51,765,223,6,83436,0.26727,0.00719,0,2,4,0,2
118399,0,515,76,6,43763,0.17366,0.01371,1,3,1,1,0
17325,51,80,32,4990,7388,0.43313,67.54196,0,0,5,0,0
120065,92,2244,413,6,301167,0.13713,0.00199,0,1,3,0,3
75757,51,1673,238,12,105696,0.22517,0.01135,0,6,4,0,0
91399,92,3309,877,12,265344,0.33051,0.00452,1,8,4,4,0
121826,50,2447,676,15,248442,0.2721,0.00604,3,2,15,5,7
153480,50,324,153,3,35984,0.42519,0.00834,0,7,6,0,0
2405,50,345,122,12,45829,0.26621,0.02618,2,1,5,2,5
136659,0,75,11,3,4373,0.25154,0.0686,0,1,2,0,2
51000,100,6494,2000,38019,660998,0.30257,5.75176,15,1,19,1,19
16308,51,2009,471,9,180885,0.26039,0.00498,1,1,9,9,9
12154,92,725,273,9,91967,0.29685,0.00979,1,9,9,9,1
51642,51,256,97,9,22221,0.43652,0.0405,0,6,2,0,0
94837,0,67,7,6,6252,0.11196,0.09597,0,0,2,0,0
16904,0,66,12,3,8144,0.14735,0.03684,1,1,3,3,3
30000,92,365,139,9,39443,0.35241,0.02282,0,2,2,0,1
130842,51,910,266,6,106820,0.24902,0.00562,0,2,2,0,1
20540,92,2033,820,9,299447,0.27384,0.00301,0,4,7,0,1
149345,51,760,233,12,86432,0.26958,0.01388,0,4,2,0,0
156863,0,12,0,3,693,0,0.4329,0,0,1,0,0
142394,51,47,9,6,4238,0.21236,0.14158,1,0,1,1,0
142066,92,334,145,6,38940,0.37237,0.01541,0,2,2,0,1
103022,51,774,279,15,69289,0.40266,0.02165,2,3,10,5,3
7792,51,248,55,3354,23624,0.23281,14.19743,1,0,4,4,0
17304,51,121,45,3,12335,0.36482,0.02432,0,0,4,0,0
5255,50,693,293,5114,94268,0.31082,5.42496,0,2,9,0,4
155890,0,622,66,9,45826,0.14402,0.01964,0,3,1,0,0
187679,51,14,2,3,1367,0.14631,0.21946,1,0,2,2,0
3770,92,1603,466,6,176539,0.26396,0.0034,2,5,7,3,1
159209,50,1176,310,6,90910,0.341,0.0066,3,2,9,3,4
53855,51,2202,642,12,221931,0.28928,0.00541,2,2,11,5,5
11043,92,575,158,6,74777,0.21129,0.00802,0,1,3,0,3
102498,51,243,125,9,25307,0.49393,0.03556,2,0,12,6,0
136663,50,670,322,3,55414,0.58108,0.00541,2,1,9,4,9
22306,92,2100,239,9,166966,0.14314,0.00539,1,1,8,8,8
140552,50,367,83,9,30057,0.27614,0.02994,0,2,4,0,2
151583,51,588,107,6,56729,0.18862,0.01058,2,2,6,3,3
29944,100,2027,558,6,323236,0.17263,0.00186,2,1,11,5,11
20690,92,168,50,6,18841,0.26538,0.03185,0,9,2,0,0
140962,51,492,116,9,48143,0.24095,0.01869,0,2,3,0,1
68142,92,366,170,6,41176,0.41286,0.01457,1,4,8,8,2
192,51,536,145,6,52437,0.27652,0.01144,1,3,4,4,1
161394,51,2632,390,12,277616,0.14048,0.00432,0,2,8,0,4
162521,100,1226,270,6,115575,0.23361,0.00519,1,1,7,7,7
146348,51,405,68,9,38805,0.17524,0.02319,0,1,3,0,3
160100,92,1926,477,12,175475,0.27183,0.00684,4,5,16,4,3
53444,100,6368,1518,85,553258,0.27437,0.01536,8,1,40,5,40
20258,100,929,153,6,75933,0.20149,0.0079,6,0,9,1,0
141774,51,2882,843,12,293287,0.28743,0.00409,0,4,5,0,1
21394,92,3312,552,15,371757,0.14848,0.00403,2,1,7,3,7
149186,0,168,54,3,17997,0.30005,0.01667,0,5,1,0,0
121412,100,4112,812,21,458680,0.17703,0.00458,1,2,13,13,6
54904,50,1088,443,12,123553,0.35855,0.00971,0,3,5,0,1
71511,92,4016,891,9,436988,0.2039,0.00206,0,4,4,0,1
144673,51,707,158,9,63096,0.25041,0.01426,0,3,5,0,1
157243,51,270,82,3,27068,0.30294,0.01108,4,1,8,2,8
17659,51,138,28,6,14159,0.19775,0.04238,0,1,5,0,5
28283,51,1134,366,12,115911,0.31576,0.01035,0,8,3,0,0
27385,51,2351,507,18,190613,0.26598,0.00944,2,3,10,5,3
132513,51,2183,597,12,231584,0.25779,0.00518,1,1,8,8,8
6287,51,60,11,9,3565,0.30856,0.25245,0,2,2,0,1
159068,50,152,39,6,24909,0.15657,0.02409,2,3,9,4,3
18930,92,3043,994,12,329580,0.3016,0.00364,1,3,5,5,1
66044,51,1172,303,9,114030,0.26572,0.00789,3,1,12,4,12
75660,92,3715,695,6,421776,0.16478,0.00142,1,3,9,9,3
124390,51,865,233,12,80060,0.29103,0.01499,2,2,10,5,5
148986,92,5622,1827,18,581443,0.31422,0.0031,0,3,11,0,3
19132,92,268,111,9,44916,0.24713,0.02004,1,2,5,5,2
26849,100,6553,1724,24,743681,0.23182,0.00323,2,5,15,7,3
152582,51,109,39,15,8392,0.46473,0.17874,0,1,2,0,2
48087,92,1166,350,9,125734,0.27837,0.00716,1,6,6,6,1
18696,0,25,7,3,1306,0.53599,0.22971,0,0,1,0,0
3465,51,594,208,9,63442,0.32786,0.01419,1,1,7,7,7
61777,51,242,35,4961,14052,0.24907,35.30458,0,0,3,0,0
139840,92,2024,549,12,258008,0.21278,0.00465,1,8,3,3,0
31551,51,474,101,6,45339,0.22277,0.01323,0,1,5,0,5
8649,100,2091,368,6,254236,0.14475,0.00236,3,2,14,4,7
137883,92,1567,518,142876,150004,0.34532,95.24813,4,5,9,2,1
66723,50,155,78,6,14866,0.52469,0.04036,4,0,7,1,0
168205,92,1082,354,15,103477,0.34211,0.0145,0,8,3,0,0
159046,50,2683,1136,546,376427,0.30178,0.14505,9,2,21,2,10
20346,92,1386,483,6,156838,0.30796,0.00383,0,3,3,0,1
139206,50,210,40,6,21347,0.18738,0.02811,0,2,4,0,2
170389,51,187,65,3,15929,0.40806,0.01883,1,2,3,3,1
157944,50,1590,411,12,161590,0.25435,0.00743,2,2,12,6,6
144323,0,27,5,3,1853,0.26983,0.1619,1,3,3,3,1
5101,0,59,15,6,12060,0.12438,0.04975,0,1,2,0,2
18030,51,677,229,6,66049,0.34671,0.00908,0,2,5,0,2
130157,51,318,65,6,28499,0.22808,0.02105,0,2,4,0,2
94465,51,57,26,9,3988,0.65196,0.22568,0,1,1,0,1
123,92,321,132,6,57124,0.23108,0.0105,0,3,6,0,2
20678,51,3330,1212,12,418974,0.28928,0.00286,2,2,12,6,6
124757,51,1905,480,6,143084,0.33547,0.00419,0,6,5,0,0
94620,51,2405,622,9,258296,0.24081,0.00348,3,1,13,4,13
158374,51,1313,388,16,129408,0.29983,0.01236,0,6,5,0,0
70392,50,1190,444,9,132868,0.33417,0.00677,1,1,11,11,11
172117,51,96,22,6,10081,0.21823,0.05952,1,1,2,2,2
48116,51,977,231,12,98238,0.23514,0.01222,0,3,4,0,1
64263,50,863,1201,22,160321,0.74912,0.01372,6,2,13,2,6
158752,92,937,316,6,151826,0.20813,0.00395,1,2,8,8,4
17068,51,84,15,6,6934,0.21633,0.08653,0,0,2,0,0
10695,51,1137,371,12,116422,0.31867,0.01031,0,8,3,0,0
66652,51,46,6,3,2941,0.20401,0.10201,3,0,4,1,0
140001,100,547,174,9,79389,0.21917,0.01134,4,1,15,3,15
121492,92,1857,586,27,184690,0.31729,0.01462,0,3,6,0,2
56021,50,945,309,5123,103949,0.29726,4.92838,3,1,12,4,12
30896,51,167,42,3,13661,0.30744,0.02196,0,0,7,0,0
65975,100,5629,1616,15,709552,0.22775,0.00211,3,1,14,4,14
185854,51,186,68,6,16137,0.42139,0.03718,1,1,5,5,5
123873,92,155,47,6,18079,0.25997,0.03319,0,8,4,0,0
118439,92,1900,602,6,196729,0.306,0.00305,0,4,8,0,2
12004,50,1843,353,15,150194,0.23503,0.00999,2,3,17,8,5
30729,100,3871,1047,18,455282,0.22997,0.00395,0,7,10,0,1
19890,52,1568,515,9,174494,0.29514,0.00516,7,1,23,3,23
149566,51,265,156,6,29792,0.52363,0.02014,0,2,3,0,1
68396,51,62,21,5114,6193,0.33909,82.5771,0,0,2,0,0
117745,51,282,99,6,29038,0.34093,0.02066,1,3,4,4,1
66982,92,480,142,9,60733,0.23381,0.01482,0,4,2,0,0
95029,100,855,135,9,72653,0.18581,0.01239,1,0,11,11,0
30134,0,522,122,9,55710,0.21899,0.01616,0,5,1,0,0
32710,100,2812,629,27,239225,0.26293,0.01129,0,2,7,0,3
182483,92,1396,340,6,135450,0.25102,0.00443,0,1,6,0,6
159211,50,280,120,3,26001,0.46152,0.01154,1,0,6,6,0
13452,100,1244,454,27,149605,0.30347,0.01805,0,7,6,0,0
48055,51,2001,494,12,194212,0.25436,0.00618,0,2,8,0,4
152865,0,30,1,3,1701,0.05879,0.17637,0,0,1,0,0
142024,51,444,108,6,40198,0.26867,0.01493,0,1,2,0,2
126624,51,10,0,3,406,0,0.73892,0,0,1,0,0
146576,50,186,51,77,19166,0.2661,0.40175,0,1,4,0,4
139817,51,69,26,5098,7069,0.3678,72.1177,0,0,3,0,0
52587,92,3452,848,21,445803,0.19022,0.00471,0,5,6,0,1
141571,92,4460,782,9,484765,0.16132,0.00186,0,6,7,0,1
146835,50,1497,348,9,204253,0.17038,0.00441,1,3,12,12,4
17789,51,707,186,9,63787,0.2916,0.01411,0,2,5,0,2
56106,51,456,161,12,47237,0.34083,0.0254,2,0,5,2,0
149352,92,4956,1084,6,519263,0.20876,0.00116,0,3,9,0,3
153029,50,272,77,3,28047,0.27454,0.0107,0,7,9,0,1
131095,51,1018,372,18,116172,0.32021,0.01549,0,6,4,0,0
148652,50,233,73,12,18403,0.39667,0.06521,3,0,15,5,0
162938,100,1452,429,6,164667,0.26053,0.00364,2,5,10,5,2
5619,51,125,31,5101,11762,0.26356,43.36847,1,1,4,4,4
74702,50,3376,928,12,366554,0.25317,0.00327,2,3,17,8,5
56324,51,1348,617,6,185383,0.33282,0.00324,3,2,12,4,6
122263,0,334,135,9,25000,0.54,0.036,0,1,2,0,2
160877,51,3631,1135,9,313000,0.36262,0.00288,1,1,7,7,7
246,92,897,261,9,122202,0.21358,0.00736,0,4,5,0,1
170753,92,361,136,3,62268,0.21841,0.00482,1,3,8,8,2
165644,51,3319,887,27,248307,0.35722,0.01087,4,4,12,3,3
30707,51,1645,611,9,191547,0.31898,0.0047,0,2,5,0,2
27720,51,289,101,6,24996,0.40406,0.024,0,3,6,0,2
53443,92,3644,917,15,309591,0.2962,0.00485,1,7,7,7,1
17611,92,1527,510,9,163977,0.31102,0.00549,0,7,6,0,0
149342,92,4956,1084,6,519263,0.20876,0.00116,0,3,9,0,3
147959,83,1603,374,9,124849,0.29956,0.00721,6,4,24,4,6
71615,92,575,167,9,73868,0.22608,0.01218,0,1,2,0,2
13616,92,213,66,6,24063,0.27428,0.02493,1,7,7,7,1
54115,92,1085,157,39,98476,0.15943,0.0396,1,2,7,7,3
13740,100,4611,939,12,496762,0.18902,0.00242,0,5,13,0,2
141250,92,804,229,9,96047,0.23842,0.00937,2,1,6,3,6
90805,51,617,121,9,58093,0.20829,0.01549,2,2,7,3,3
55850,92,4326,978,6,513281,0.19054,0.00117,0,4,6,0,1
23047,92,1314,340,9,180105,0.18878,0.005,1,4,7,7,1
26304,100,2377,738,9,237923,0.31018,0.00378,1,2,8,8,4
11267,50,1237,341,9,151346,0.22531,0.00595,2,3,10,5,3
91866,92,3256,553,9,369060,0.14984,0.00244,0,2,3,0,1
164889,92,1864,445,6,197285,0.22556,0.00304,0,5,3,0,0
90030,51,1203,311,9,113039,0.27513,0.00796,0,2,3,0,1
32083,52,1017,297,9,113538,0.26159,0.00793,10,2,24,2,12
29455,92,1983,393,6,193541,0.20306,0.0031,0,5,7,0,1
49483,100,1807,442,9,163560,0.27024,0.0055,0,3,9,0,3
80925,92,617,167,12,58309,0.28641,0.02058,1,1,7,7,7
13470,51,248,97,6,25133,0.38595,0.02387,0,2,3,0,1
9435,51,78,26,5095,9465,0.2747,53.8299,1,0,5,5,0
17427,92,1218,444,6,196795,0.22562,0.00305,1,2,4,4,2
169077,51,306,9,6,23234,0.03874,0.02582,0,0,1,0,0
17718,92,670,199,9,94097,0.21148,0.00956,2,2,12,6,6
149036,50,759,181,96623,47674,0.37966,202.67441,1,0,10,10,0
13165,50,460,103,12,46037,0.22373,0.02607,2,1,6,3,6
128043,92,1155,363,12,118293,0.30687,0.01014,0,7,4,0,0
29016,51,444,107,9,45119,0.23715,0.01995,0,1,2,0,2
111863,92,6384,1635,16,681093,0.24006,0.00235,0,5,5,0,1
164382,51,895,208,12,96223,0.21616,0.01247,0,2,5,0,2
71932,50,2185,1274,6,279969,0.45505,0.00214,5,2,18,3,9
71352,50,2345,881,9,232823,0.3784,0.00387,0,3,10,0,3
148580,85,6226,1761,34,708574,0.24853,0.0048,2,4,23,11,5
148453,51,26,2,3,1658,0.12063,0.18094,0,0,1,0,0
128739,50,1981,647,19,226764,0.28532,0.00838,0,0,14,0,0
121248,100,1314,336,12,127146,0.26426,0.00944,0,3,6,0,2
160057,51,2245,1011,12,248323,0.40713,0.00483,0,3,7,0,2
163452,51,6,0,3,318,0,0.9434,0,0,1,0,0
170842,50,964,329,15,109812,0.2996,0.01366,0,5,7,0,1
13721,51,548,131,9,52348,0.25025,0.01719,1,4,7,7,1
133837,50,1235,385,6,130725,0.29451,0.00459,0,2,12,0,6
165631,50,166,62,3,16676,0.37179,0.01799,2,0,4,2,0
9930,50,294,106,6,28016,0.37836,0.02142,3,1,15,5,15
150638,50,1373,462,15,132262,0.34931,0.01134,1,5,13,13,2
165486,51,258,48,3,40297,0.11912,0.00744,0,6,3,0,0
176901,50,838,211,12,74749,0.28228,0.01605,4,2,33,8,16
120060,92,982,246,9,91202,0.26973,0.00987,0,9,5,0,0
158585,51,508,86,15,44281,0.19421,0.03387,3,1,10,3,10
9386,51,3836,1052,12,329244,0.31952,0.00364,0,3,12,0,4
143280,95,6935,1861,38726,570852,0.326,6.78389,5,4,17,3,4
139129,50,66,18,3,7515,0.23952,0.03992,1,0,5,5,0
5626,51,173,50,6,14203,0.35204,0.04224,5,0,9,1,0
6319,0,29,2,6,1800,0.11111,0.33333,0,1,2,0,2
6259,100,6306,2115,16,743366,0.28452,0.00215,0,7,7,0,1
144611,92,262,84,5098,29562,0.28415,17.24511,0,8,4,0,0
30647,0,175,65,3,23613,0.27527,0.0127,1,1,2,2,2
16913,92,322,183,6,39103,0.46799,0.01534,5,0,5,1,0
118526,51,80,41,6,10407,0.39397,0.05765,0,7,2,0,0
55542,100,2549,813,21,281942,0.28836,0.00745,7,10,25,3,2
94624,51,137,84,3660,15837,0.5304,23.11044,0,1,2,0,2
20281,92,1226,348,12,141262,0.24635,0.00849,0,1,5,0,5
27577,50,370,65,6,34086,0.19069,0.0176,4,1,10,2,10
28620,51,271,85,6,26315,0.32301,0.0228,0,0,2,0,0
140576,51,1357,377,15,189370,0.19908,0.00792,0,2,2,0,1
51030,51,1634,455,12,164167,0.27716,0.00731,1,3,17,17,5
119915,51,1266,1243,15,281267,0.44193,0.00533,0,10,3,0,0
49599,0,12,0,3,588,0,0.5102,0,0,1,0,0
148014,50,457,101,6,42392,0.23825,0.01415,1,1,7,7,7
152600,92,2644,1823,5176,236355,0.7713,2.18993,2,7,10,5,1
153015,88,6167,1592,158031,573198,0.27774,27.57005,3,3,22,7,7
137340,50,7533,1879,28,718811,0.2614,0.0039,12,0,18,1,0
137418,92,7513,2359,1594750,698212,0.33786,228.40484,5,0,9,1,0
134028,51,1349,421,22,136596,0.30821,0.01611,0,7,6,0,0
63416,51,838,431,5120,98154,0.43911,5.21629,3,1,7,2,7
72170,51,777,146,9,75603,0.19311,0.0119,0,5,2,0,0
146133,92,792,265,6,93404,0.28371,0.00642,0,3,3,0,1
2870,51,21,0,3,1376,0,0.21802,2,0,3,1,0
180568,51,119,38,3,12477,0.30456,0.02404,0,1,4,0,4
56755,50,3551,1091,12,363785,0.2999,0.0033,1,7,16,16,2
55408,50,4836,1096,18,427091,0.25662,0.00421,0,5,12,0,2
17459,50,1229,200,12,153870,0.12998,0.0078,3,1,18,6,18
165866,51,1266,1243,15,281279,0.44191,0.00533,0,10,3,0,0
6868,92,304,159,6,49903,0.31862,0.01202,0,4,5,0,1
20856,50,1967,617,9,258270,0.2389,0.00348,7,1,21,3,21
183677,51,755,267,3,71087,0.3756,0.00422,3,2,10,3,5
31836,51,216,94,9,19998,0.47005,0.045,1,1,5,5,5
101777,51,1312,308,156209,104544,0.29461,149.41938,4,3,14,3,4
138950,51,95,21,9,12843,0.16351,0.07008,0,0,2,0,0
2949,92,1921,696,9,326807,0.21297,0.00275,0,4,5,0,1
127713,51,43,15,3,2362,0.63506,0.12701,0,1,1,0,1
188601,92,1069,282,12,134660,0.20942,0.00891,0,2,3,0,1
61904,92,6036,1865,12,477336,0.39071,0.00251,5,0,11,2,0
145275,51,974,226,12,107616,0.21001,0.01115,1,2,6,6,3
169470,50,3795,1367,68084,425069,0.32159,16.01716,1,6,7,7,1
165604,100,2741,505,6,326166,0.15483,0.00184,1,3,10,10,3
118961,92,5605,787,6,580425,0.13559,0.00103,0,7,3,0,0
153346,51,16,3,3,1189,0.25231,0.25231,1,0,3,3,0
152921,51,1266,1243,15,282482,0.44003,0.00531,0,10,3,0,0
14010,51,3071,808,15,240485,0.33599,0.00624,3,1,18,6,18
57010,50,1919,486,12,165265,0.29407,0.00726,1,3,13,13,4
162093,100,476,195,9,51240,0.38056,0.01756,6,2,16,2,8
63421,51,18,2,3,1220,0.16393,0.2459,0,0,1,0,0
17701,50,4286,1433,16,392350,0.36524,0.00408,0,9,12,0,1
132511,92,2756,465,6,322419,0.14422,0.00186,0,2,4,0,2
19345,92,2697,407,6,309556,0.13148,0.00194,1,3,3,3,1
18443,50,1218,325,6,105177,0.309,0.0057,1,1,6,6,6
48022,92,3430,964,9,424427,0.22713,0.00212,0,1,12,0,12
262,100,2400,556,9,245421,0.22655,0.00367,2,1,10,5,10
155932,52,3516,1068,12,419882,0.25436,0.00286,7,0,28,4,0
185375,51,852,225,9,70124,0.32086,0.01283,1,2,4,4,2
155381,51,121,26,3,15194,0.17112,0.01974,0,1,3,0,3
10991,51,58,37,6,8040,0.4602,0.07463,0,0,1,0,0
16944,92,3839,1079,15,420549,0.25657,0.00357,0,10,1,0,0
143235,51,10,1,6,553,0.18083,1.08499,2,0,2,1,0
51926,92,2036,522,330470,168687,0.30945,195.90721,2,4,7,3,1
153823,51,819,291,6,78717,0.36968,0.00762,1,1,5,5,5
170899,51,331,108,3,30507,0.35402,0.00983,2,3,7,3,2
117293,92,1557,376,9,153952,0.24423,0.00585,0,11,4,0,0
137823,50,626,153,534,67183,0.22774,0.79484,5,2,10,2,5
143226,0,22,1,3,1283,0.07794,0.23383,0,2,1,0,0
162914,92,1189,226,12,113409,0.19928,0.01058,0,11,3,0,0
138084,50,97,25,3,10578,0.23634,0.02836,2,0,7,3,0
151313,51,1546,477,5114,175907,0.27117,2.90722,1,5,9,9,1
143036,51,946,241,16,107559,0.22406,0.01488,1,2,6,6,3
31547,51,432,389,6,62267,0.62473,0.00964,0,5,2,0,0
4810,0,11,0,3,571,0,0.52539,1,0,1,1,0
139093,51,77,22,3,5800,0.37931,0.05172,0,0,3,0,0
157996,51,2721,906,4356,276420,0.32776,1.57586,1,3,15,15,5
102794,51,1590,619,18,200664,0.30848,0.00897,0,1,3,0,3
153997,50,5119,1419,9,519117,0.27335,0.00173,0,8,8,0,1
177380,92,590,162,9,79099,0.20481,0.01138,0,2,2,0,1
13426,51,1656,436,21,146504,0.2976,0.01433,1,1,13,13,13
168190,50,3499,908,18,311092,0.29188,0.00579,17,1,47,2,47
13863,51,58,22,9,3850,0.57143,0.23377,1,0,7,7,0
6622,51,1175,325,9,132380,0.24551,0.0068,0,3,3,0,1
26859,92,1510,267,6,153935,0.17345,0.0039,4,1,10,2,10
13460,92,720,182,12,90645,0.20078,0.01324,3,1,5,1,5
117325,100,1117,254,18,137398,0.18486,0.0131,3,3,10,3,3
13957,51,2821,963,6,406544,0.23687,0.00148,1,3,8,8,2
132156,50,29,4,3,2644,0.15129,0.11346,0,2,3,0,1
109661,92,2508,488,12,211848,0.23035,0.00566,2,1,12,6,12
67824,51,36,10,3,4706,0.21249,0.06375,0,0,5,0,0
135796,51,168,687,9,17830,3.85306,0.05048,1,5,4,4,0
29751,92,1464,470,12,165314,0.28431,0.00726,0,6,7,0,1
129743,51,458,102,9,48674,0.20956,0.01849,1,2,1,1,0
162084,92,2505,485,6,293582,0.1652,0.00204,0,1,3,0,3
68046,51,698,121,4932,49577,0.24406,9.94816,0,2,4,0,2
158767,92,2395,681,9,198740,0.34266,0.00453,2,2,5,2,2
125082,51,2535,556,24,294551,0.18876,0.00815,0,1,11,0,11
17705,51,810,260,3,65756,0.3954,0.00456,0,3,3,0,1
