rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
2908,Tools,3.7,10000,51,16,6,1251,1,,8,1
2909,Tools,3.2,1000,0,28,3,1237,,1,5,1
2910,Tools,3.6,5000,0,52,6,6219,,3,3,13
2911,Tools,4.5,10000,0,69,3,3699,,1,4,11
2914,Tools,4.1,5000,0,66,9,5187,,,12,9
2919,Tools,3.7,10000,51,72,4898,7189,,,11,30
2921,Tools,3.6,1000,51,71,5098,6629,,,15,25
2923,Tools,3.9,10000,51,69,12,7449,,2,7,15
2924,Tools,3.4,50000,51,23,6,1473,,,10,8
2952,Tools,4.4,10000,0,37,6,2055,,,10,12
2955,Tools,4.7,5000,51,139,6,9524,1,1,4,54
2969,Tools,4,10000,51,19,3,850,2,,3,1
2970,Tools,4,100000,51,69,6,6007,1,,1,53
2972,Tools,4.5,50000,0,4,3,395,,,10,2
2977,Tools,3.8,100000,0,109,6,8127,,,3,58
2979,Tools,3.6,10000,51,126,3,12686,1,,7,47
2983,Tools,4.2,100000,51,243,3,17952,2,1,8,107
2987,Tools,4.2,50000,0,30,3,3115,,,1,22
2988,Tools,4.4,50000,0,118,6,8381,2,,8,15
3351,Tools,3.4,5000,51,1410,18,133421,4,2,6,385
3374,Tools,4,1000,50,1197,9,399869,1,1,3,2308
3398,Tools,3.7,5000,92,1950,18,210908,,6,7,424
3444,Tools,4.4,1000,51,801,9,66807,3,1,16,210
3523,Tools,3.2,10000,51,770,17,145893,2,1,3,258
3665,Tools,3.7,5000,0,60,3,3806,,1,18,6
3715,Tools,3.6,100000,92,1080,6,132800,,2,3,290
3720,Tools,4,5000,51,123,6,13016,,,5,52
3724,Tools,4.2,10000,50,106,5111,9692,2,2,5,39
3728,Tools,4.4,1000,0,46,3,2970,,,1,2
3729,Tools,3.9,1000,0,82,6,4861,,2,8,25
3731,Tools,3.8,10000,51,166,6,13984,,1,4,57
3734,Tools,3.8,10000,51,127,4953,13030,,2,11,38
3745,Tools,4.4,5000,51,45,3,2393,4,,10,4
3753,Tools,4,5000,51,52,3535,4892,,,2,21
3754,Tools,4.4,1000,0,60,9,6106,1,,3,28
3755,Tools,3.8,5000,51,185,3354,15067,,,3,41
3773,Tools,3.2,1000,51,86,3,9261,,1,4,40
3774,Tools,3.9,1000,0,29,3,2250,,,2,11
3788,Tools,4.3,1000,51,161,9,13907,,1,5,57
3830,Tools,4.2,50000,51,74,5111,6791,,1,2,21
3831,Tools,4.4,50000,51,166,6,13392,,1,1,64
3835,Tools,4.3,50000,0,228,6,18141,,,1,57
3864,Tools,3.7,1000,51,114,3,12390,1,,3,46
3879,Tools,4.4,1000,0,459,6,27949,,,8,62
3882,Tools,4.4,1000,0,105,6,5838,1,1,6,26
3890,Tools,3.6,10000,51,109,3,10131,2,,4,27
3891,Tools,4.2,5000,0,36,6,2561,,,1,8
3899,Tools,4,5000,0,55,3,5027,3,,3,27
3912,Tools,3.2,10000,51,199,3354,15708,,,3,47
3913,Tools,4.3,10000,51,69,3,4558,,,10,7
3921,Tools,4,10000,50,227,3351,13807,,,5,60
3923,Tools,3.3,5000,51,85,9,6222,2,1,5,18
3930,Tools,4,10000,0,27,3,2315,,,2,12
3934,Tools,4.1,10000,0,46,3,4739,4,1,3,12
3935,Tools,4.3,10000,0,6,3,284,,,18,0
3947,Tools,4.1,10000,92,207,9,40409,,1,9,81
3949,Tools,3.9,10000,51,49,9,4933,,,5,41
3953,Tools,3.5,50000,51,93,4950,9775,,,14,37
3956,Tools,3.5,50000,92,204,6,40318,,1,9,81
3958,Tools,4.1,10000,51,239,9,14377,,,1,65
3960,Tools,4.1,50000,0,47,3,5987,1,,4,8
3963,Tools,4.1,10000,0,17,3,1275,,,2,1
3969,Tools,3.7,100000,50,117,9,12589,3,,5,49
3971,Tools,4.3,5000,0,22,6,894,,,8,1
3974,Tools,4.5,100000,51,121,12,11510,2,,10,14
3976,Tools,4.2,100000,0,16,6,789,2,,11,2
3979,Tools,3.9,50000,51,88,5056,8033,1,1,2,22
4049,Tools,4.3,1000,92,214,3,41317,,1,4,83
4104,Tools,4.1,10000,100,658,3381,73806,,1,5,186
4117,Tools,4.2,50000,51,26,3,5940,1,2,23,6
4123,Tools,3.4,5000,51,290,9,17505,,,4,76
4189,Tools,4.1,10000,92,221,6,48026,,2,10,1829
4215,Tools,3.3,10000,100,377,6,35907,2,,5,121
4309,Tools,4.5,500000,0,38,3,48743,,1,4,8
4342,Tools,4.4,1000,51,76,9,7785,,1,15,33
4427,Tools,4.4,100000,100,3766,12,339018,15,4,27,943
