APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
c7588c3d-0a73-4998-89cc-3138417d3be2,2,Travel & Local,3.5,10000,1873,12,197820,,,,2,1,2,,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,2,100
cabc8e26-2fe6-4da7-b77f-f7bd914bb474,2,Puzzle,5,1000,423,5111,39292,501,133,60,,1,2,12,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
5619aa9e-a131-41e7-ba0e-4a3325e6c4ed,2,Music & Audio,4.1,5000,675,9,61881,860,301,122,1,1,5,,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
8eb77359-de42-45c5-8bc7-39427d385128,2,Books & Reference,5,1000,68,3666,7569,88,21,10,,,3,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
d40b8878-5f33-4eca-b834-af76ce8e6af7,2,Tools,3.2,50000,5478,1642983,548397,8200,4062,765,8,,9,24,1,0,1,1,0,0,0,0,0,0,4,3,0,1,1,7,0,0,0,0,50
2eee5611-2f67-4ae1-9b18-cc2deba5de33,2,Puzzle,3,5000,178,6,20022,366,95,44,,10,2,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92
579f23db-6014-434d-bfb8-e1a37b324d6b,2,Photography,3.5,100000,770,9,82697,,,,,2,2,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
582e627f-17c6-48b1-8429-8532ddfb7c06,2,Arcade,3,10000,736,72,106208,1141,530,136,,9,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
8cb0581d-e84d-49e9-9422-e6700f2a84a8,2,Tools,3.7,10000,115,6,11089,117,96,17,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
467a2973-6029-4f02-a6d9-9232f151d5ed,2,Music & Audio,4.2,50000,777,9,74802,1279,653,193,,5,2,12,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
6f050ce4-4613-42b1-bc11-807f51749ec0,2,Tools,3.4,5000,12,3,897,14,13,3,27,1,2,,1,1,0,1,0,0,0,0,0,0,6,12,0,1,1,15,1,0,1,2,50
b1028a52-ae4a-481b-a295-1b482e40a2bb,2,Education,4.9,1000,199,3,17033,227,35,15,,1,2,,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
6d5773c1-8a37-482e-b741-cd39235b1bf6,2,Racing,3.7,500000,195,6,14565,,,,4,1,2,,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
6864930b-33ed-4f3a-831f-a0d9e755ba78,2,Productivity,4.3,10000000,3968,12,371988,5349,1470,534,3,8,6,,1,0,1,1,0,0,0,0,0,0,4,4,0,1,1,5,0,0,2,0,51.11111111
e038ed02-fa34-463d-bb68-afeed5e72820,2,Trivia,4.1,10000,304,6,26616,394,200,84,,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b12d339-e591-4517-89a7-99004e8522f7,2,Productivity,4.6,1000,165,18195,15572,409,68,30,,1,2,,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
58453b09-2195-439a-a662-1a3492674759,2,Puzzle,4.2,10000,277,12,28184,336,63,27,4,3,2,3,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,0,51.11111111
e9f992a8-59b9-4b34-b50f-ce7c053c3e47,2,Education,4.4,5000,816,9,98631,,,,,2,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
103e8429-7525-41ce-b346-68f3d4baaa89,2,Books & Reference,4.7,5000,184,6,22324,577,344,81,,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1c5ad7b-a450-4315-bbca-c32954a1493a,2,Entertainment,3.9,1000,44,6,3786,58,8,4,1,,,11,,,,,,,,,,,,,,,,,,,,,
99e4e799-89c4-4894-884b-1489ad0abd88,2,Lifestyle,3,10000,122,3,12890,180,53,24,,,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
8c940f74-f2c1-41e3-a37a-8a30af3367be,2,Health & Fitness,3.2,1000,2667,9,264698,,,,2,2,3,,0,1,0,1,0,0,0,0,0,0,2,4,0,1,0,7,0,0,0,1,50
47081ba2-cbd1-4147-8722-c50be9485e98,2,Finance,4.3,5000,4925,21,472759,,,,12,5,5,,1,1,1,1,0,0,0,0,0,0,2,10,0,1,0,8,1,0,0,1,85.45454545
51aeb808-24f1-436b-98c8-c3057e85c5b6,2,Libraries & Demo,3.9,5000,12,3,1487,1,0,0,1,,2,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50
4ae5d6d7-8b95-413b-b509-7575a9a180f0,2,Education,4.1,1000,488,6,43650,599,240,102,,1,2,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
f8df09e6-9c20-48f2-ae39-478e97520fe9,2,Education,4.3,5000,199,3,17030,227,35,15,,1,2,,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
bdfaed77-f658-4bc3-8b2b-15558a080205,2,Media & Video,4.1,1000,7,3,393,10,2,1,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba8487cc-cff9-4e62-8060-c18c18c96106,2,Tools,4.1,50000,47,3,5987,80,25,9,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0
44cc2d0b-d9de-42c3-a91f-904641340d5d,2,Tools,4.3,5000000,2505,9,186426,2983,1091,263,11,2,2,8,1,1,1,1,0,0,0,0,0,0,14,6,2,1,4,23,3,0,1,2,100
15192cd8-697f-466f-9e88-7dd791f05b42,2,Arcade,3.9,1000,1125,5126,107117,,,,1,2,5,,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
3f4d62ac-d055-43bf-b86a-6ce0a65b828d,2,Action,3.8,1000000,2136,43566,212703,2838,920,365,3,4,2,4,1,1,1,1,0,0,0,0,0,0,5,7,0,1,0,6,0,0,2,2,100
b4816802-c7e8-43a3-a181-0d7d2150b5fe,2,Shopping,3,1000,13,6,459,6,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
90d70ca0-055b-49d0-9683-6140bd483192,2,Social,3.5,10000,1951,9,198221,,,,9,1,5,,0,0,0,1,0,0,0,0,0,0,7,7,2,1,4,12,0,0,0,2,52.22222222
95bad1a8-aaae-47a1-ac98-445e3a172d1a,2,Entertainment,3.8,1000,111,3,12191,174,47,21,,,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
901e01e5-1463-4679-b4ff-3a1cb8137f62,2,Health & Fitness,3.5,1000,1055,9,94272,1701,784,185,2,1,2,37,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,1,100
cfcc1087-e9f5-4ee1-8e78-f5e927358481,2,Business,4.1,5000000,4249,12,431743,6528,2881,936,13,,12,3,1,1,1,1,0,0,0,0,0,0,4,8,0,1,0,7,1,0,0,0,92
24977e11-8ee8-43eb-81b6-51e4c850e1ad,2,Personalization,4.1,5000,14,3,2416,4,0,0,,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81da8575-1711-4df5-b244-ec805ff0a2a1,2,Tools,4.1,1000000,684,12,71231,,,,5,1,2,,0,1,1,1,0,0,0,0,0,0,6,8,1,1,1,10,1,0,0,2,91.11111111
3e71553c-b3b9-4576-8e5e-ed45acc54f1b,2,Books & Reference,4.7,1000,118,3,13053,250,111,43,5,,4,5,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,0,51.11111111
a09fd505-1d3c-4b6b-b5ee-3c35e281057d,2,Music & Audio,4.2,10000000,419,3,52637,349,128,45,,1,4,,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
cc2af27d-42d0-4f58-90e4-469a32211a2c,2,Books & Reference,4.6,100000,27,3,1682,35,30,11,,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab683d09-fc7f-4374-b89e-f07a1b3af45b,2,Music & Audio,4.2,10000,15,3,981,11,2,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
e475ff6c-f181-4467-b0a1-a22504f52219,2,Personalization,4.7,1000,347,9,21100,,,,,,3,,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2ef9d19f-5daa-40cf-ae83-b9af72a0bcde,2,Sports,4.4,1000,4036,9,516358,8314,5743,1148,7,3,5,,0,1,1,1,0,0,0,0,0,0,4,10,0,1,0,6,0,0,1,1,100
abf3f51f-6305-4713-9988-6dd6ecdd2557,2,Communication,4.2,1000000,2331,21,306445,5309,2616,424,1,2,5,,1,1,1,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,0,2,100
2bfb3921-2263-4e92-b8bf-b08afe2693b1,2,Social,4,1000000000,6512,13,467575,,,,10,2,6,,1,1,1,1,0,0,0,0,0,0,13,10,0,1,1,16,0,0,1,2,86.66666667
f85d256b-453d-4ef1-a986-f1fe74dd1218,2,Education,4.2,500000,497,9,45653,657,131,58,,2,2,5,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
5ec952fc-cb9c-478a-a5cd-9bf45cc1282b,2,Communication,3.8,5000000,1639,191727,101057,1538,532,151,34,,8,2,1,1,1,1,0,0,0,0,0,0,12,16,1,2,2,25,0,0,0,2,100
53dfd2ff-fa32-4eb3-b9fa-8b7df430942b,2,Sports,3.8,5000,61,5117,6021,59,0,0,,,2,7,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,51.11111111
7511713b-45c6-4a36-8b12-503a1f51e023,2,Puzzle,3.4,100000,1108,15,109019,,,,,8,3,,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
bff37e39-b86a-4f24-ac14-d300bd6d8a4d,2,Productivity,4,1000,64,6,5401,140,22,10,,,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
e3f18752-e594-44e4-8611-470051961c23,2,Social,3.9,1000000,3665,18,401426,7028,4512,932,4,1,2,,1,1,1,1,0,0,0,0,0,0,5,7,0,1,0,7,0,0,1,0,100
4beb3db5-55bd-476b-b6b8-843c1ead6bdd,2,News & Magazines,4.5,500000,767,9,73359,,,,1,2,5,,0,0,1,1,0,0,0,0,0,0,2,5,0,2,0,3,0,0,1,1,51.11111111
4ea2771e-23da-4044-bdf2-a1d28afff248,2,Education,4.3,50000,3722,9,416265,7114,5156,871,2,2,2,,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
6a43fe3f-fc1a-40ff-b572-65a2006aed51,2,Personalization,4.3,50000,409,12,56526,975,429,121,2,5,2,,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
f35ba446-58df-454f-8167-012b86c47896,2,Transportation,4.3,50000,342,6,49681,417,84,36,2,4,2,3,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,5,0,0,0,1,100
051ff966-239a-4690-a500-e7062df37f92,2,Puzzle,3.3,1000,1342,12,157120,1806,785,312,1,7,2,46,1,1,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,92
f7b78390-2b26-4572-97be-811555370f7d,2,Personalization,3.8,50000,1901,6,234423,4198,3150,487,3,2,2,,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,92
b6f10187-6846-4222-a2f0-6ae8169365b9,2,Card,4.1,10000,258,3,45133,,,,,1,2,,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
016b8566-d231-408b-9555-8c992e091ace,2,Finance,4.9,1000,89,3,8310,114,4,2,,1,2,5,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
729b77c1-f91a-44df-9ff6-403076ca4d6a,2,Tools,4.1,100000,218,6,19884,178,42,15,,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248f9eb6-2446-4b75-9bda-400636507e35,2,Health & Fitness,4.1,1000,401,6,37958,556,241,102,,2,4,8,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,51.11111111
995aa05b-c766-480f-be5f-751cfc873b0c,2,Health & Fitness,3.8,1000,125,6,8670,128,13,6,2,1,2,9,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,51.11111111
ee9537d3-6e08-4c3d-9f3e-fe1c177f8e23,2,Action,3.9,5000000,2091,12,266991,4348,2670,573,,8,2,,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
9ae40722-eca8-411e-b5fa-9d7402418929,2,Tools,4.1,10000,2838,12,212933,3053,840,318,2,4,2,9,1,0,1,1,0,0,0,0,0,0,6,5,0,1,0,8,1,0,0,2,50
03de4d67-600e-49d2-9469-33e249c1ef96,2,Education,3.9,1000,199,3,17030,227,35,15,,1,2,,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
e58a12f5-e9aa-4acc-8b32-00b72d8a7616,2,Tools,4.4,1000,105,6,5838,97,17,8,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8af6a72f-c9bc-465a-9692-8af116c63282,2,Strategy,4.4,5000000,5598,12,449897,8788,3611,877,2,2,2,,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,1,50
05f5d6c2-1442-4bbf-ae4d-0b3bb5fb7eab,2,Education,4.2,1000,593,6,60575,593,85,40,2,1,2,2,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,92
ad069367-2345-489f-a6a0-6b8e526fc7a6,2,Tools,4.4,5000000,4655,40,505691,6665,2102,780,19,,8,,1,1,1,1,0,0,0,0,0,0,3,9,0,1,0,10,2,0,1,0,86.66666667
06441395-a55a-4fce-a8bf-25fea61ed1fd,2,Action,4.2,100000,420,6,41908,745,230,89,3,5,2,,1,1,1,1,0,0,0,0,0,0,1,6,0,1,0,3,0,0,1,0,92
ef3e4779-cafb-4164-8558-b38d4183d8e7,2,News & Magazines,3.8,5000,612,6,76356,856,382,144,,1,2,5,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
6b2dd91b-3a86-419d-90c4-226d1005fdc3,2,Social,4.2,10000000,1907,12,216094,2823,1175,432,2,1,7,3,0,0,0,1,0,0,0,0,0,0,6,8,0,1,0,8,0,0,1,0,50
c05f7cdf-bc99-488b-a34c-6311702029c8,2,Arcade,3.3,500000,4013,12,436738,7450,4754,1020,,5,2,,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
fcaf41df-bd97-448a-8974-5382695ae465,2,Lifestyle,4.3,1000000,1651,15,144468,,,,,4,2,,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
79cc0e6c-2c71-4927-b8fd-0e3ac2fe38f9,2,Trivia,4.2,1000000,5203,16,626979,,,,1,3,3,,0,1,1,1,0,0,0,0,0,0,3,6,0,2,0,6,0,0,0,1,100
1394221d-ea84-4df6-8c64-6a1ed526d966,2,Transportation,4.4,1000,1126,41338,112375,1250,473,192,1,6,2,6,1,0,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
6d7bf2ea-bc91-45be-91da-adebef56584b,2,Productivity,4.3,1000,612,15,61816,738,323,129,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
69b3d468-9976-4f2e-b89f-c56a3f4a4904,2,Social,4.5,10000,1678,16,217579,,,,5,1,5,,0,1,1,1,0,0,0,0,0,0,3,5,0,1,0,7,0,0,1,2,100
808ec4dc-9540-45bd-845e-3fdd462b72a2,2,Communication,4.1,10000000,3203,15,346856,6388,4571,705,9,1,7,,1,0,1,1,0,0,0,0,0,0,11,9,0,1,1,14,0,0,1,2,53
faa2f248-cc91-4aa0-941b-4050fc0010d9,2,Media & Video,4.4,10000,49,3,2886,56,24,11,,,4,9,,,,,,,,,,,,,,,,,,,,,
31661987-2aa5-48e8-b9f2-f5db09fbad02,2,Books & Reference,4.1,10000,31,6,1364,17,4,2,2,,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,51.11111111
876959c2-7c77-4092-8eef-dd57ff94f104,2,News & Magazines,4.3,50000,99,9,8231,,,,,,2,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
bea04ee5-ec98-4df6-b861-9ac854dfcd92,2,Casino,3.4,50000,443,6,41908,,,,,10,2,,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
fbf48e51-0ca3-4c03-9092-95a6287e473a,2,Productivity,4,500000,871,9,80497,1241,564,198,,3,2,,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
a4d8bd63-9387-460c-8ca3-dc998c827b18,2,Personalization,4.8,10000,574,6,49824,697,285,120,2,2,2,4,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
6f0b13c4-0e98-4c12-8987-7788b9792b7c,2,Tools,3.7,10000,135,6,11139,109,2,1,,1,2,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0da26789-15fd-4d0a-bb8c-f7d3fc7b330f,2,Tools,4.4,100000000,4971,25,433193,,,,11,1,8,,1,1,1,1,0,0,0,0,0,0,8,9,3,1,5,17,1,1,1,0,100
22b9c4fe-cefd-4bc9-812e-3e57e13e8c88,2,Photography,4.3,500000,225,6,20777,201,17,7,1,1,6,3,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
30ad5ef6-8ed6-4e17-bbe2-36776e400700,2,Social,4.8,1000,944,6,79662,1172,506,179,,4,18,14,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
58963c4a-c552-492a-acc3-4e9574082666,2,Finance,4.1,5000,1776,9,179404,3127,1918,367,1,2,2,,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
f32d44c3-31e6-4b02-bb70-975d6736e27d,2,Education,3.8,100000,728,15,73600,1103,365,135,,2,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74c34304-b89b-4c1c-bc4f-010f6404d2c0,2,Casual,4.3,100000,4131,12,433151,7019,2701,975,,8,2,,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,5,0,0,0,2,100
5a97db48-ec8e-462e-aa91-b13579c9babe,2,Tools,4.4,10000000,1108,12,147157,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
495e1296-7971-4fe7-b282-49498af146c4,2,Education,3.9,100000,1137,12,116422,1582,721,286,,10,2,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eefb896b-a6c6-4de3-91aa-690d1fcf51a1,2,Action,3.9,50000,393,49173,49746,636,122,51,,2,2,,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
c7bd8415-7541-426f-8a5f-369e4b08f7aa,2,News & Magazines,3.7,5000,878,12,79730,1276,630,234,,3,2,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0e4f398b-162d-47fa-a359-614cfcfb144e,2,Travel & Local,4.3,1000000000,6826,522,624533,9200,3359,1239,4,2,9,4,0,1,1,1,0,0,0,0,0,0,8,6,0,1,0,14,0,0,1,2,81.53846154
5a044e46-bfae-4de5-8c7d-aab907f31909,2,Casual,3.8,10000,104,6,11050,,,,1,1,2,,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
ce7e069b-87d0-4850-87db-75cce55c3d92,2,Action,3.5,10000,1291,15,104126,123,21,10,1,5,3,2,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
f8dd61c6-0e5e-4c4b-809b-5cf43c44cb68,2,Education,4.1,10000,269,6,25003,329,76,32,,3,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
aae49c35-844d-4041-9e57-cdff18f192f3,2,Casino,4.4,5000000,5681,18,572019,9704,5213,1211,,7,5,,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,4,0,0,1,0,92
6012f948-ec2c-40fa-8191-11a97c6428d1,2,Entertainment,4,10000,2017,9,246105,4428,3062,527,1,2,2,,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
69126204-c4e0-4e29-b5fa-195d861c0229,2,News & Magazines,4.3,1000,333,6,30312,460,227,95,,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
6446064e-20c4-4c7b-b4d6-46ace77fcb8f,2,Books & Reference,4.5,1000000,5422,15,637144,,,,1,5,2,,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,92
ff293189-db20-4897-bfc8-f03ae8d4f2dc,2,Lifestyle,3.7,100000,1104,3393,122048,,,,2,1,7,,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
e0a7502f-a599-4aa6-8baa-25e7ab25a491,2,Puzzle,3.8,1000000,569,4332,52995,831,280,112,4,5,2,,1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,3,0,0,2,0,51.11111111
4a551468-ec63-4392-8b09-c48544880ebb,2,Education,4.8,10000,135,6,11684,,,,,2,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
40705689-5af7-49d8-80b5-bc5d4301db23,2,News & Magazines,3.8,1000,309,9,36545,635,205,83,,8,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b6e652df-48f2-467f-9d22-b7af1e92f195,2,Lifestyle,4.6,5000000,5640,9,642619,10795,7360,1441,,9,2,,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
57d75d8b-bf22-4808-8e15-cb6bf13978ef,2,Puzzle,4.2,10000,3955,15,406657,,,,2,6,2,,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,92
ee88ea7d-90af-4633-b587-20a8f7047a40,2,Casual,4.7,5000,158,6,14966,196,14,7,,4,2,,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
32621e7a-7030-412d-a08b-86715b109373,2,Business,3.6,10000,1320,18,111412,,,,3,1,3,,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,0,51.11111111
62feea74-e401-4892-a8a2-6c1da9dd10d1,2,Personalization,4.5,1000,2,3,109,3,0,0,,,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fe29dd6-d208-475c-9e49-696aeb792cba,2,News & Magazines,4,5000,2389,9,283291,,,,1,2,2,,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
19ff55cd-957a-4444-9866-82d5887f6a42,2,Education,4.8,1000,1921,9,326807,5655,4193,640,,4,5,6,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
e9577ed3-ab3c-4edd-93fe-e8babc7bf739,2,Medical,3.8,1000,287,6,25318,359,177,75,,2,2,8,,,,,,,,,,,,,,,,,,,,,
29c01139-b894-4a07-804a-b61e04b732f4,2,Arcade,3.5,5000,386,3,29005,414,76,34,,5,3,5,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,51.11111111
b2309f5c-304d-4efb-a36d-266154cacb29,2,Weather,4.1,1000,316,6,22941,,,,,4,3,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
d185532f-c1f5-46a0-836c-4eb7a4fef65b,2,Puzzle,4,10000,2631,6,357842,5982,4419,759,2,1,2,4,0,1,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,92
2a957c01-89e6-4126-929f-b55cdcf26664,2,News & Magazines,4,5000,613,6,76639,869,388,146,,1,2,5,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
296a11f6-cc5f-4899-b510-1891cb914401,2,Entertainment,4.4,1000,3769,9,473332,7666,5211,1018,,3,2,12,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
206ebea8-b8d8-4a4e-b267-398c859b9217,2,Sports,4.5,10000,3671,32,407433,5443,2811,816,2,5,5,,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,6,0,0,1,0,51.11111111
27ce004d-4e2f-42de-8603-a3fa7da25e6e,2,Trivia,4.3,10000000,6643,95,714002,11316,6469,1570,1,3,2,,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
39928985-22e7-4995-a040-01b83f935011,2,Books & Reference,4.6,100000,248,3354,23624,404,145,61,1,,4,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
066c2472-fdf8-45cb-8c03-4775bb4b8c0d,2,Casual,4.1,1000000,667,15,64076,815,320,87,,2,2,5,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
3df89168-99d9-46b8-ba62-278104acf01f,2,Business,4.1,100000,1411,9,153193,2300,829,305,,4,5,,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,1,50
b9c6e50b-a8f9-454f-8a92-e400bf4d6785,2,Arcade,3.6,10000,1579,6,191970,2463,1001,339,,6,2,7,1,1,1,1,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,1,92
178ff421-7e83-4bd0-9554-64d2c3b4f456,2,Lifestyle,4.1,1000,133,6,13566,163,26,13,1,3,2,,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,0,51.11111111
cfa8ecc6-e121-44a4-9eb4-c6dfc97c08d8,2,News & Magazines,4.4,1000,1224,12,146606,1642,668,251,1,2,2,12,,,,,,,,,,,,,,,,,,,,,
f2b4d702-d894-44b3-914b-053bb290d0ad,2,Word,4.3,10000000,6842,15,573957,8218,2539,928,12,,5,5,1,1,1,1,0,0,0,0,0,0,4,5,1,1,1,9,0,0,1,1,95
9e7bc7ec-dfa1-40be-bf66-5362fd0a8e2a,2,Social,4.3,1000,15,6,645,8,0,0,,,1,9,,,,,,,,,,,,,,,,,,,,,
