Files,LevenDistance
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.modules.codec.loader.kludge..foo2.txt,39
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.inet_pton..foo3.txt,19
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.setenv..foo3.txt,36
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.bin.rootwrap..foo.txt,5
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.getdelim..foo2.txt,18
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.flockfile..foo2.txt,15
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.modules.codec.wmafixed.mdct..foo.txt,27
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.bin.rootwrap..foo3.txt,21
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.fsync..foo3.txt,36
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.bin.rootwrap..foo2.txt,20
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.setenv..foo.txt,23
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.getdelim..foo3.txt,19
vlc-2.0.6.compat.flockfile..foo.txt-vlc-2.0.6.compat.nrand48..foo3.txt,36
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.compat.fsync..sumprod1a.txt,36
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.compat.nrand48..sumprod3d.txt,38
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.compat.inet_pton..sumprod2a.txt,38
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.compat.gmtime_r..sumprod1c.txt,37
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.src.revision..sumprod3e.txt,37
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.compat.rewind..sumprod4a.txt,36
vlc-2.0.6.compat.atoll..type2a_krawitz.txt-vlc-2.0.6.modules.codec.wmafixed.bitstream..type2b_krawitz.txt,25
vlc-2.0.6.compat.strdup..strdup.txt-vlc-2.0.6.compat.strndup..strndup.txt,15
vlc-2.0.6.modules.codec.wmafixed.wmafixed..fixdiv64.txt-vlc-2.0.6.modules.codec.wmafixed.wmafixed..fixdiv32.txt,14
vlc-2.0.6.modules.codec.wmafixed.wmafixed..intfrom64.txt-vlc-2.0.6.modules.codec.wmafixed.wmafixed..intto64.txt,34
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.modules.codec.loader.kludge..foo2.txt,23
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.inet_pton..foo3.txt,20
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.setenv..foo3.txt,4
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.bin.rootwrap..foo.txt,37
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.getdelim..foo2.txt,33
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.flockfile..foo2.txt,33
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.modules.codec.wmafixed.mdct..foo.txt,29
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.bin.rootwrap..foo3.txt,20
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.fsync..foo3.txt,4
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.bin.rootwrap..foo2.txt,32
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.setenv..foo.txt,25
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.getdelim..foo3.txt,20
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.nrand48..foo3.txt,5
vlc-2.0.6.src.revision..foo3.txt-vlc-2.0.6.compat.flockfile..foo.txt,38
vlc-2.0.6.compat.flockfile..flockfile.txt-vlc-2.0.6.compat.flockfile..ftrylockfile.txt,16
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.fsync..sumprod1a.txt,5
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.nrand48..sumprod3d.txt,10
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.inet_pton..sumprod2a.txt,7
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.gmtime_r..sumprod1c.txt,6
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.src.revision..sumprod3e.txt,13
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.rewind..sumprod4a.txt,6
vlc-2.0.6.compat.flockfile..sumprodo.txt-vlc-2.0.6.compat.atoll..type2a_krawitz.txt,37
