APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
0e564757-e4eb-455f-85a1-9e1396d1bad5,1,News & Magazines,2.9,1000,1764,12,198611,2230,750,287,2,1,3,,65818,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
a6c9c24b-7de3-4b2a-bf5b-7eab0bc29588,1,Books & Reference,2.5,5000,117,3,14980,280,169,42,,,2,12,1710,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
17249b36-79f1-49fa-983f-b71362c9f947,1,Education,2.5,100000,317,9,36091,457,119,50,1,1,5,,67457,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
5a1134ba-90ed-4164-9a54-2e235b5f75b8,1,Books & Reference,2.9,10000,1668,12,118179,1578,736,286,4,2,2,,49590,0,0,0,1,0,0,0,0,0,0,3,5,0,1,0,6,0,0,0,2,50
a6f35bb1-cc28-4286-9696-86478d2b3c2d,1,Weather,2.1,1000,82,3660,8073,,,,,,2,,126754,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
6a089e64-0b6c-427e-b532-366530825249,1,Health & Fitness,2.7,10000,2304,12,256013,3560,1585,558,,3,2,8,713,0,0,1,1,0,0,0,0,0,0,1,5,0,2,0,5,0,0,1,0,51.11111111
bc96c820-008a-48d4-87d7-50095dd3ad20,1,Sports,2.4,5000,24,3,1811,24,6,2,,,2,17,12503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
f830c3b1-9d6e-4fdc-8bcb-470dc7cee7c7,1,Finance,2.9,1000,75,3,6780,93,4,2,,1,2,,67653,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
fb20c145-d6fe-4588-b8f8-337a5c74da5b,1,Tools,2.2,10000,6,3,132,1,0,0,1,,2,7,31875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
ed33f83b-edbb-48d4-928c-55d2a49ccafa,1,Education,2,1000,28,3,1775,41,26,13,2,1,2,13,301,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
33ddd433-abdf-4f75-a322-179aa044ba50,1,News & Magazines,2.9,5000,1764,12,198611,,,,2,1,3,,125288,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
030f3049-6d41-4c78-b8e0-e5c38ffa9dea,1,Casual,2.6,5000,70,5111,6431,63,4,2,,,2,,54763,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e77710f6-d27e-4dc7-9c73-dfb9942ee964,1,Lifestyle,2.6,5000,537,9,79285,1170,463,151,2,,2,,66274,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,1,0,50
341c584e-43b7-4d31-ad54-097ac0d61223,1,News & Magazines,2.6,5000,76,12,7582,,,,1,1,2,,77506,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
944cfec0-7b18-45bf-b4d2-1a41984eb816,1,Arcade,2.7,5000,30,3,3063,83,17,7,,1,2,9,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593915c-2a03-4e00-8f80-d2ce76706b42,1,Entertainment,1.5,100000,7,3,1189,5,2,1,,,2,7,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
a4dc0231-ff2c-42b7-8cbb-238fa0265e67,1,Business,2.3,1000,289,6,30910,,,,1,2,4,,120134,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,8,0,0,0,2,50
b4e08aa7-16c2-4ef5-82dc-bcb0ee8dd9c3,1,Media & Video,2.6,1000,1142,9,129253,1421,693,199,,3,2,,54217,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
e96ff2eb-a95f-4e3e-ab7c-0ecfce9a4f17,1,Lifestyle,2.8,10000,113,6,8926,132,57,25,3,,2,,70435,0,0,0,0,0,0,0,0,0,0,7,2,0,1,1,8,0,0,0,2,50
914b28f0-bcf5-41a2-9460-b903d9019cdd,1,Travel & Local,2.6,1000,429,5117,52743,,,,1,,2,,72319,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
3411ad51-9d40-43f9-83e4-eecbd89ba0ed,1,Education,1,1000,15,3,717,,,,,,5,,94727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
3004f0fe-ff56-41b3-a9e8-3a9d0274935a,1,Education,2.4,1000,38,6,4069,,,,1,,2,,82018,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
21f1cc36-583e-46d4-adab-0e14d20f9a2c,1,Finance,2.8,10000,80,9,8426,75,2,1,,,,3,14040,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
c0ef3759-0e1c-4c5e-82b5-ff20a872dae0,1,Finance,2.7,10000,1673,12,198608,2612,1061,362,1,1,5,5,17028,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,1,1,51.11111111
9027cf9a-767b-4310-bc09-efd9614e5b6a,1,Sports,2.8,10000,1269,6,146536,2039,987,314,2,3,2,13,16753,0,1,1,1,0,0,0,0,0,0,7,3,0,1,0,8,0,0,0,2,100
90e3de27-5253-4416-8da3-0a112e76b9e9,1,Tools,1,1000,193,6,14202,265,84,37,5,,5,,66717,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,9,0,1,0,0,50
18392543-75cb-4c00-bd01-0e542cf1e046,1,Health & Fitness,2.8,5000,201,77,20157,285,125,34,,1,2,1,32733,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
480f10dd-19e2-4fbd-8f49-90b3d03af6c5,1,Education,1,1000,24,3,1489,,,,,,3,,104191,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
e4e33834-343c-46b7-aa37-fcc11b970295,1,Transportation,2.3,5000,123,3,8661,159,34,14,,1,2,2,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
b68316dd-ece6-4c63-b22e-00d7766e4cb3,1,Travel & Local,1,1000,319,6,23129,310,53,23,,4,3,4,11251,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
72ba2771-31f8-4379-9d1b-12d943311421,1,Tools,2.9,100000,22,6,1691,,,,5,,4,,127794,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0
380b784d-8e12-4b4a-9f69-7fe1a3074ef8,1,Business,2.8,5000,284,12,35498,,,,,2,6,,106824,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
26e3d263-0e3e-40df-9d35-8d16bb7a1445,1,Finance,2.8,1000,375,3,27926,,,,,5,3,,104194,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
56f79252-ce54-4448-b57d-03507d9aacf2,1,Libraries & Demo,2.6,1000,8,3,399,,,,,,2,,103775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279f514-6056-4345-9d49-d70fbebe20c6,1,Transportation,2.4,5000,61,5095,6165,58,2,1,,,3,3,10852,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
83cc28bd-5f6d-41d0-b354-5d2022d626ea,1,Casual,2,1000,94,3863,11929,191,68,28,1,6,2,13,1359,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,1,0,51.11111111
0fe5a03a-f25e-4413-a8e7-20b5f49800af,1,Card,2.8,1000,688,12,88301,,,,3,1,2,,121716,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,92
1d5c6e4b-5258-4d9c-ae17-fb5f79b029c0,1,Transportation,2.9,5000000,2739,18,328303,4863,2116,619,5,3,5,,137379,1,0,1,1,0,0,0,0,0,0,3,7,0,1,0,9,1,0,1,0,51.76470588
134d3a1d-704d-4d5e-8402-41ffe50ee317,1,Casual,2.4,10000,298,3,25975,,,,1,3,2,,127154,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
15920169-b8e9-4dc4-80a4-c178d0299fb9,1,Tools,2.9,1000,7,3,231,1,0,0,,,3,9,30746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f10385e8-205e-45f7-8a1d-e66edcc66eb7,1,Transportation,2.7,5000,45,6,2813,52,2,1,,,2,,68948,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
5a7dac95-65c4-49b4-81eb-821a195a6632,1,Social,2.3,5000,138,3,15318,289,77,35,2,1,4,5,28662,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,51.11111111
8fa7640c-2296-43c4-b6df-938e34435d58,1,Entertainment,2.5,1000,220,3483,24632,,,,4,2,6,,127297,0,0,1,1,0,0,0,0,0,0,3,3,1,1,0,8,0,1,0,1,50
2d74a210-9318-4544-aede-bd7f7e9e36b8,1,Business,2.8,1000,2876,9,327565,5914,4577,665,1,1,2,,50769,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
4c98be82-c276-4a3d-b4b9-840aa73820a5,1,News & Magazines,1.5,5000,119,3,13033,198,53,24,,,2,14,10767,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
96ef30b0-61da-4dcd-8a1c-f5996f46003e,1,Social,2.8,1000,141,3339,7992,119,15,6,,,2,,67672,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
c1258332-1829-4404-9c69-d82af368da99,1,Education,2.5,100000,836,12,85170,,,,2,2,7,,104497,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
1c2fa5ee-2231-40b9-bc9d-74dc91248c85,1,Entertainment,2.8,1000,64,5114,6551,69,2,1,,,2,3,17906,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0baf2ef0-fc02-48e4-9220-2642d8048543,1,Finance,2.6,500000,789,6,86661,,,,2,3,5,,121364,1,0,0,1,0,0,0,0,0,0,2,3,0,1,1,5,0,0,0,0,51.11111111
0fd6d60b-3318-4f97-a7fe-1b0e65329605,1,Entertainment,1.7,1000,189,3354,15411,,,,2,1,2,,80795,0,0,1,1,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0,2,50
73bf9f35-c354-4df2-a876-1bcaf423405f,1,Social,2.8,1000,205,6,14640,,,,9,,9,,126580,1,0,1,0,0,0,0,0,0,0,4,7,0,1,0,11,2,0,0,0,52.63157895
71e716a1-0342-46bf-b3e8-760bcfab3c81,1,Entertainment,2.8,10000,64,6,7306,,,,,,2,,126849,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
067e959c-ab8d-4c42-a9af-d2a5bed3f994,1,Entertainment,2.3,10000,112,5111,10110,130,16,8,,1,2,5,2491,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
d383a2f9-5c00-4097-a2af-651eb16d26dc,1,Communication,2.9,5000,115,3,12254,,,,,1,2,,125823,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,51.11111111
87ca6c8b-2046-42f5-9832-7c6f28b361db,1,Medical,2.7,1000,187,6,22232,389,101,46,,9,2,,71433,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
560cf416-579a-45b3-a064-4e2f7c6b4d79,1,Puzzle,2.6,10000,63,3,6137,60,25,7,,,2,,57863,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,50
5b704d53-0183-48ac-b032-7f7469910e0e,1,Sports,2.7,1000,18,3,550,,,,,1,2,,126662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82c6290f-432b-4e86-b20c-e5f769d1c61c,1,Casual,2.2,5000,70,6,11889,,,,3,3,3,,124926,1,0,0,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,0,2,50
c3bb3920-81e0-422d-a6a1-f92a16586539,1,Entertainment,2.1,1000,479,9,44825,583,239,99,,2,2,,52722,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
7cc002fc-6e83-4712-b497-d0a33b251aef,1,Entertainment,2.6,1000,139,3,14821,251,102,32,,,5,,135576,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
d7cadc73-0822-4e48-a03d-42dfe5b3fcba,1,Books & Reference,2.4,5000,117,3,14987,280,167,39,,,2,2,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0292bc94-2891-46eb-90d6-2e8d3bab4c57,1,Lifestyle,2.2,10000,460,9,47259,,,,,1,5,,77594,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,51.11111111
8d46791e-91ef-4455-90f2-c1903649446c,1,Tools,2.6,5000,9,3,216,1,0,0,,,2,,58087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09b71e41-b70d-4922-a4ce-bde9a8c17ad9,1,Travel & Local,2.9,5000,348,6,31820,461,146,53,3,1,2,5,6001,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,1,0,0,2,50
5671b291-5b1d-40cb-b6a2-9bc4387bc847,1,Education,1.9,1000,19,3,998,19,8,3,,,2,,132034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c17c6b2d-1089-427b-a028-556694228213,1,Entertainment,1.9,1000,10,3,322,4,0,0,,,2,,70984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
017ce90a-ea16-4089-96d7-3edd2860d9f7,1,Entertainment,2.8,1000,809,5105,76656,1100,433,126,6,1,2,5,11116,0,1,1,1,0,0,0,0,0,0,4,2,0,1,0,7,2,0,0,1,95
b4c3b8f9-d433-4445-8aa1-61ab9268f4d3,1,Tools,2.8,10000,99,3666,9743,148,28,12,,,2,,67634,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
a0430068-d227-4f65-98e4-f14b7e11cb9e,1,Tools,2.8,1000,751,15,75943,1470,554,198,18,,2,,71169,0,0,0,1,0,0,0,0,0,0,8,11,1,1,2,15,2,0,2,2,50
a6061a7b-3a81-4432-9ec8-8ba1614464df,1,Arcade,2.3,10000,34,3,3388,68,38,18,,,2,4,4834,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
def21995-7fe6-4f89-9615-f1acbabbb705,1,News & Magazines,2.8,1000,575,6,74777,707,268,114,,1,2,7,30256,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
90b9ad27-7517-4200-9f1f-50f976ada26f,1,Board,2,1000,73,3663,9661,87,3,1,,,2,,130933,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
51446551-2915-4b52-b28d-ed31b27ca390,1,News & Magazines,1.8,100000,24,3,1914,20,2,1,,,3,,68462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
9bd5dd9a-763e-4fe5-8dfc-a5db15044615,1,Business,2.7,1000,6141,15,624491,,,,1,3,2,,118186,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,51.11111111
9b53df6a-ef91-43b8-9c63-3e0459893637,1,Tools,2.6,10000,459,6,44561,,,,1,1,8,,92119,0,0,1,0,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,0,50
6132f824-e6c0-4b2c-a0dd-3bab4029ba64,1,Entertainment,2.1,5000,16,3,1875,10,4,2,3,1,2,,50983,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
6bc74427-e056-4bd4-8a96-261a89c28262,1,Puzzle,2.3,5000,86,3660,8109,,,,,1,2,,126710,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e1d9e1a4-7dc6-4035-aa38-83901916876b,1,Board,2.6,1000,72,3663,8525,,,,,,2,,117570,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
42964f7a-071d-4182-a0ed-7a8e21bc8a34,1,Entertainment,2.6,1000,116,3,10309,186,61,21,,1,5,,128847,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
282726ac-3683-4d2d-a8a8-f44ae8476111,1,Books & Reference,2.9,500000,3411,15,281467,4124,1791,426,4,3,5,,133092,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,7,2,0,1,0,83.33333333
391dd9c5-62ea-4604-aecd-82dc4fc42d89,1,Media & Video,2.9,10000,354,10,54005,517,184,70,2,1,4,,57695,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,0,51.11111111
6eb6b107-6ff8-43d1-b09f-e2b42b16f13e,1,Tools,2.7,1000,367,6,35943,,,,1,3,2,,118863,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
7ed6ee0d-f508-45c5-b0e4-9da421ae774b,1,Education,2.4,10000,742,6,73472,,,,1,3,6,,118624,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,51.11111111
a3cdc1c6-b8b7-4460-a62b-f5801f566d45,1,Entertainment,2.5,1000,479,9,44825,583,242,100,,2,2,,136249,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
f1b5feaa-e019-4458-8287-f9d233a74ff0,1,Education,2.5,1000,97,12,10613,124,19,8,,6,2,5,615,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e1b3d79d-6fc6-482c-bbe9-7674c0a18cde,1,Finance,2.9,1000,36,6,2409,39,8,4,,,2,2,11589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
9e6dce7e-3edd-45bb-863a-20cfab6f7257,1,News & Magazines,2.7,1000,775,21,82974,,,,,2,5,,118064,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
f7738bbd-bacb-48ca-a36a-d9d50edc0979,1,Health & Fitness,2.5,1000,1297,15,238203,,,,,10,2,,106483,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
5f19650b-3ee7-4bd5-bfb9-664770a7fcc6,1,Lifestyle,2.8,1000000,245,6,13027,263,111,36,8,,5,1,31857,0,0,0,1,0,0,0,0,0,0,5,5,2,1,1,13,0,1,0,0,50
e514fc22-7d8c-4e86-895e-dd0379e2cbb4,1,Social,2.7,1000,180,3,16279,,,,,1,2,,125159,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
a170f288-ef48-41d8-8564-9b2bdbb0e950,1,Shopping,2.4,1000,116,9,13200,187,39,17,1,,2,11,12551,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
221c3f9a-d561-4fec-95da-36e6f5c3dd0e,1,Business,1,1000,94,6,8686,,,,,,2,,105036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1b23afc1-074a-4f91-8e5d-3f362a11d677,1,Sports,2.8,10000,1159,18,171583,,,,1,5,2,,75022,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
59bbfced-0e7b-4779-9303-9fc23f1b652a,1,Arcade,2.2,10000,383,6,56952,,,,,3,2,,106858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b2afd8e-6527-47b3-ba50-25e41797b6d9,1,Puzzle,2.7,1000,21,3,1376,35,28,10,2,,2,3,5411,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
da5c9bd7-c43a-4ebf-bc0e-c1c12b1f96ee,1,Tools,2.4,10000,591,9,58554,897,420,140,2,1,3,9,20059,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,7,0,0,0,1,50
08368ed4-170a-47ba-b992-96def617dfb6,1,Communication,2.7,10000,49,6,4492,72,14,7,,,3,7,10877,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
287b8350-bab4-4f95-8fc5-012a01ce6110,1,Communication,1.8,1000,146,12,10707,215,67,22,4,3,2,13,27120,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,1,2,50
adb5eeec-ed6b-468b-bb74-178c32e4034a,1,Education,2.8,5000,55,3,3422,91,57,11,,,2,,132149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
3e0912a4-8884-47e6-b479-7932beb78037,1,Entertainment,1.7,1000,337,9,76168,,,,4,1,2,,125285,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,51.11111111
54f16928-7438-4d00-bb7a-3d469174113c,1,Business,2.9,1000,989,15,57854,1119,368,86,,,2,,51890,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
c41ed8d9-7986-4f4b-86fe-61c6f61deff4,1,Entertainment,2.7,1000,627,9,82590,848,320,132,,2,2,4,2268,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2a76e914-9081-48af-a935-6e55ea0e0dd7,1,Media & Video,1,1000,12,3,431,5,2,1,,,2,,129638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
80333ca5-c287-4af5-89fd-abb4a73abdad,1,Travel & Local,2.8,100000,107,3,8142,109,23,10,,1,2,,132624,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
6b634eab-32dc-4fce-89a6-627cf6f53ecc,1,Finance,2.9,10000,63,3679,6246,,,,,,3,,74579,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
0b6936c0-ed35-4db7-97c4-553db9f680f6,1,Entertainment,2.7,1000,196,6,19525,421,117,40,4,2,2,6,17094,0,0,0,1,0,0,0,0,0,0,6,1,0,1,0,8,0,0,0,1,50
99e3f5c6-1e30-4be7-a02e-bd3c8614eb40,1,Photography,2.8,5000,43,3,6566,,,,,1,2,,119711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341df016-51b3-4dfd-b5dd-8c90525cbb4a,1,Finance,2.9,1000,695,6,81313,,,,1,2,2,,74582,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,2,50
89d24fcc-b824-4d0e-888b-b0345af3ef85,1,Health & Fitness,2.5,1000,1257,15,233544,3320,1428,373,,7,2,13,6677,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
dd1a38eb-2f77-43dd-996d-acb8e3e2f095,1,Entertainment,2.8,1000,111,3,12191,174,47,21,,,2,29,1515,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
3d18da86-04fb-43a0-ba17-6009e3d30f3b,1,Finance,2.2,10000,79,3,11009,,,,,,2,,127946,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,51.11111111
b8c47604-d326-4369-92f6-e4a4291d641c,1,Finance,2.7,1000000,204,9,26490,328,64,28,1,2,3,,50595,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
7505e87f-92fe-4c7e-b4ec-efdac1835c3a,1,Tools,2.5,1000,526,9,66481,,,,,6,2,,106974,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
48c1c280-127b-41e5-bf69-369cd4d57365,1,Entertainment,2.4,1000,7,3,170,1,0,0,,,2,,69672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2043547d-f903-49b0-91f5-7f3fca23982e,1,Personalization,2.7,5000,943,12,121199,1629,966,257,1,2,2,2,28490,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,92
3bfe67b6-452e-4a1c-9e7b-6905961172a3,1,Card,2.5,1000,4194,15,458684,7509,4301,1053,,8,2,13,18002,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
24b27745-d9b5-449d-a3f1-625caa6705ab,1,Shopping,2.1,10000,56,3,5854,111,33,14,,8,2,5,10846,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8f0b301-f5e6-4f54-842a-34e85b22f22f,1,Tools,2.8,1000000,216,6,41501,236,51,22,,1,2,13,17621,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
26babf49-0c53-4f6e-944c-c6fdc0c2bc93,1,Education,2.3,1000,402,12,47276,792,537,177,3,,2,7,23081,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,0,51.11111111
39667962-d5e9-4060-b511-986098ae0c98,1,Finance,1.8,1000,2016,12,181424,,,,,4,2,,118872,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
5971dc75-523c-4d15-817b-24711975ab0f,1,Business,2,1000,1179,12,116262,,,,9,2,2,,117985,1,0,0,1,0,0,0,0,0,0,4,6,1,2,0,10,1,1,0,2,50.66666667
490000af-fa9d-4ae2-85c3-57d75b7cee62,1,Finance,2.3,50000,45,3,4002,30,25,9,2,,2,,69807,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
36cb13e1-74b9-453e-a1e1-35687909c3d7,1,Health & Fitness,2.5,10000000,1028,6,92780,1175,692,163,,,,,55889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce8db52b-e69a-4b1c-96a7-01e378af51be,1,Education,2.9,1000,38,6,4069,,,,1,,2,,82019,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
af9a5ece-a8a9-41e1-9b76-919d9b3a6f60,1,Weather,2.8,1000,589,9,78270,,,,,1,2,,102808,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
b414667f-c239-4b91-a0d2-c3dd6e6d1c3b,1,Education,2.7,10000,1000,9,109085,1493,678,243,1,1,5,,132689,0,0,1,1,0,0,0,0,0,0,4,5,0,1,0,5,0,0,0,0,51.11111111
7870e561-c649-4b65-9abb-608cb3991a4e,1,Entertainment,2.2,50000,15,3,736,13,0,0,,,2,4,11448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
