AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
escape games -Joy 66,Puzzle,3.9,50000,0,92,116,6,36883,0,9,9
Adivinanza,Puzzle,3.8,50000,0,51,25,5095,6169,0,0,3
Best Lines Ever Free,Puzzle,4.4,500000,0,51,214,6,164080,0,2,6
Can You Escape Black and White,Puzzle,3.8,10000,0,51,395,12,118180,1,8,7
Romance of Rome: Hidden Object,Puzzle,4,100000,0,100,297,5801,87043,2,6,2
Sunset - PuzzleBox,Puzzle,4.7,10000,0,51,124,5128,46550,0,2,14
Simon Tatham's Puzzles,Puzzle,4.6,100000,0,0,21,6,6934,0,1,8
Bubble Legends,Puzzle,3.9,1000000,0,100,1182,9,373774,1,4,2
Anipang for Kakao,Puzzle,3.7,10000000,0,92,1061,18,456562,5,11,13
Escape: The Last Door,Puzzle,3.7,100000,0,92,177,21,53689,1,1,5
MYEYES!!!!!,Puzzle,2.9,10000,0,51,51,6,13096,0,0,2
100 Doors,Puzzle,3.7,5000000,0,51,264,6,85493,0,3,8
CrossMe Nonograms,Puzzle,4.2,1000000,0,51,139,6,75625,0,2,12
Tic Tac Toe Scheme,Puzzle,3.1,10000,0,51,32,3,7433,0,1,1
Domino!,Puzzle,2.9,10000,0,51,45,3,12188,0,0,10
"GraphiLogic Free 2"" Puzzles""",Puzzle,4.1,10000,0,0,2,9,1531,0,1,4
escape games -Joy 86,Puzzle,3.9,10000,0,92,59,6,16972,3,1,6
Bac mini,Puzzle,2.6,100000,0,51,59,9,32211,0,2,1
International Tic Tac Toe -xox,Puzzle,3.4,50000,0,51,64,6,12813,0,2,9
Cargo! HD,Puzzle,3.8,50000,0,51,108,12,14800,0,1,5
Mystery Hidden Objects,Puzzle,3.7,50000,0,92,481,6,319057,0,2,7
[FREE] ?Curse of the Pharaohs?,Puzzle,3.7,50000,0,92,142,9,60733,0,4,2
Moe Puzzle3,Puzzle,4,10000,0,51,206,9,53486,1,5,18
?????(Lite),Puzzle,3.7,100000,0,51,47,3,12957,0,0,16
Alchemy: Mixem Free,Puzzle,3.8,10000,0,92,127,9,55401,0,2,9
Moe Puzzle4 By Banri,Puzzle,4,10000,0,51,206,9,53874,1,5,3
Psychoban,Puzzle,3.7,100000,0,51,172,333,43476,0,3,12
Best IQ Test,Puzzle,4.2,500000,0,51,573,12,201776,0,3,15
Icon Game: Guess the Pic,Puzzle,4.2,100000,0,100,1311,19,485606,0,6,9
Clever Blocks,Puzzle,4.5,1000000,0,92,116,6,53142,0,1,10
?? ?? No Pay!,Puzzle,3.3,10000,0,92,526,6,335289,6,1,5
Bubble Cookie,Puzzle,3.6,10000,0,92,523,6,328906,5,1,17
Tic Tac Toe,Puzzle,3.9,1000000,0,51,187,9,65432,0,3,6
escape games -Joy 85,Puzzle,3.5,10000,0,92,59,6,16972,3,1,3
escape games -Joy 84,Puzzle,3.7,50000,0,92,59,6,16963,3,1,17
X-Ray Scanner Pro,Puzzle,3.7,100000,0,92,483,6,297715,1,1,4
Pucca Mahjong,Puzzle,4.3,10000,0,92,281,5098,78456,2,1,3
tic tac toe multi theme,Puzzle,4.3,10000,0,92,445,12,331531,0,2,5
Le village (version gratuite),Puzzle,3.5,10000,0,92,50,6,18841,0,9,7
Chess All Engines,Puzzle,4.1,10000,0,51,162,9,48691,0,1,3
????? for Kakao,Puzzle,4.4,50000,0,51,473,12,250864,4,1,13
escape games -Joy 82,Puzzle,3.6,10000,0,92,59,6,16963,3,1,2
???? For Kakao,Puzzle,4.2,10000,0,51,214,9,75145,3,1,1
Multiplication table song,Puzzle,4.1,10000,0,51,67,12,30993,1,3,3
Tic Tac Toe Neural Networks,Puzzle,3.3,10000,0,0,26,3,2860,0,0,11
wordoid! (word game),Puzzle,4.2,100000,0,51,45,6,14571,0,1,1
Metro Korsord,Puzzle,3.5,50000,0,51,39,3,9053,0,1,4
Jewel Pirates - Puzzle game,Puzzle,4,50000,0,92,639,18,197418,0,6,5
Glass,Puzzle,3.8,100000,0,50,354,6,168126,0,7,9
Around the World in 80 Days,Puzzle,4.3,1000000,0,51,112,3,19623,0,0,2
??? for Kakao,Puzzle,4.6,10000000,0,51,308,15,114658,0,5,6
escape games -Joy 81,Puzzle,3.8,10000,0,92,59,6,16963,3,1,1
New ?? ???,Puzzle,3.4,50000,0,50,35,6,9527,8,0,11
?? ???,Puzzle,3.6,100000,0,50,40,6,10970,8,0,2
Jewels Classic,Puzzle,3.8,100000,0,51,502,9,197097,0,5,3
Chinese Chess,Puzzle,3.8,500000,0,0,13,3,4854,0,1,7
La cave aux enigmes,Puzzle,4.4,1000000,0,92,425,9,330386,0,1,8
Fruit Pop!,Puzzle,4.5,1000000,0,51,747,18,225945,1,3,2
1980s Movie Trivia: Actors,Puzzle,4.2,50000,0,51,202,6,56111,0,3,26
Guess Word,Puzzle,4.2,1000000,0,51,168,3,52497,0,2,17
"One, Two, Three,  Answer!",Puzzle,3.2,100000,0,100,495,9,186226,0,6,2
Water Toss,Puzzle,3.6,50000,0,92,1148,15,347852,1,5,2
escape games -Joy 80,Puzzle,3.9,10000,0,92,59,6,16963,3,1,8
Who Sings It? 1980s Hits,Puzzle,3.9,100000,0,50,156,6,47400,0,3,3
1980s TV Trivia,Puzzle,3.7,100000,0,51,97,6,34043,0,3,1
1980s Music Trivia,Puzzle,3.9,500000,0,51,97,6,34043,0,3,2
Logo Quiz,Puzzle,4.2,50000,0,92,232,9,104524,1,2,3
1980s Movie Trivia,Puzzle,3.9,100000,0,51,202,6,56111,0,3,5
80s Albums: Who Sings It?,Puzzle,4.1,10000,0,50,156,6,47400,0,3,7
80'S music trivia,Puzzle,3.5,10000,0,51,112,6,34728,0,4,11
80s Rockband FunBlast! Trivia,Puzzle,4.5,50000,0,51,140,9,52833,1,1,4
80's Fun Music Game Lite,Puzzle,3.9,50000,0,51,117,6,47076,0,1,5
Warship Flight Deck Jam,Puzzle,3.7,10000,0,92,441,6,174410,1,3,2
Memory Game for Kids,Puzzle,4,50000,0,92,550,6,349446,0,2,5
Car Jigsaw Puzzles,Puzzle,4.1,10000,0,92,292,6,247956,0,3,7
Magic Line,Puzzle,4.2,10000,0,92,856,15,406657,2,6,9
Lines 98,Puzzle,4.2,10000,0,92,735,9,411231,2,1,8
Sliceween,Puzzle,4.3,50000,0,51,284,15,91117,0,5,1
Thomas Puzzle,Puzzle,3.2,10000,0,92,84,9,70939,1,1,9
Movie Guess,Puzzle,3.7,100000,0,51,160,5098,47427,0,2,1
Words'N'Blox,Puzzle,3.8,50000,0,51,402,15,122774,1,5,9
"Memory"" - Memory game""",Puzzle,4.1,5000000,0,92,133,6,42931,3,0,2
1x1 Maths Genius,Puzzle,3.6,10000,0,51,105,6,37028,0,1,11
Curse Breakers : Paranormal,Puzzle,4.4,100000,0,51,338,6,94679,0,4,10
Cut the Rope: Experiments FREE,Puzzle,4.3,10000000,0,92,1573,19,620089,1,8,7
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,1461,16,571937,1,7,13
Where's Mommy - Kids Game,Puzzle,3.7,500000,0,51,39,6,11654,0,3,29
Where's My Cheese?,Puzzle,3.4,100000,0,92,395,15,109019,0,8,4
Anipang for Kakao,Puzzle,3.7,10000000,0,92,1277,18,491597,5,11,1
Where is changing?,Puzzle,4.2,500000,0,51,229,15,84664,2,2,2
Where are my clothes?,Puzzle,3.8,500000,0,50,504,21,179225,0,5,0
Fun Facts 8500+,Puzzle,4.2,500000,0,51,287,6,106270,0,5,0
Cut the Rope FULL FREE,Puzzle,4.3,50000000,0,100,1781,306,645733,2,6,0
100 Doors 2,Puzzle,3.8,5000000,0,51,1011,6,283733,1,4,0
2048 Number puzzle game,Puzzle,4.4,10000000,0,92,931,12,426048,0,9,0
Icomania - Guess the Icon,Puzzle,4,100000,0,92,420,12,172560,0,4,0
Wheel of Brain,Puzzle,3.8,50000,0,92,201,9,102874,0,1,0
Sudoku Vision,Puzzle,4.6,10000,0,0,118,3,152,1,1,0
Jogo Trivia Quiz B°blia Gr†tis,Puzzle,4.2,100000,0,51,102,9,38581,0,2,0
Alchemy ~ Genetics,Puzzle,4.2,1000000,0,100,761,10,429314,1,2,0
Dumb words 1000 + .,Puzzle,3.9,1000000,0,92,1180,15,466978,0,8,0
Sudoku Free,Puzzle,4.2,1000000,0,100,1185,15,506678,2,4,0
Real Kakuro Free - Cross Sums,Puzzle,4.5,100000,0,92,607,15,196389,0,4,0
Slovn? Duel,Puzzle,3.8,10000,0,51,78,9,24553,5,0,0
Three! - The logic game,Puzzle,3.7,10000,0,51,237,6,112423,0,2,0
Sudoku,Puzzle,3.6,100000,0,51,21,6,7687,0,5,0
Balliland XL Free,Puzzle,4.2,10000,0,51,672,9,189315,0,5,0
Power Line,Puzzle,4.3,500000,0,92,618,6,354718,0,6,0
Amazing SUDOKU,Puzzle,4.1,100000,0,92,868,6,293049,0,7,0
LINE Pokopang,Puzzle,4.2,10000000,0,92,2708,15,593125,2,4,0
??? ??????? for Kakao,Puzzle,4.4,5000000,0,51,672,4356,189130,3,3,0
LINE Bubble!,Puzzle,3.9,10000000,0,92,280,9,82917,5,0,0
??? ?? ??2 for Kakao,Puzzle,4.7,10000000,0,92,829,5120,264559,3,4,0
Bouncy Ball,Puzzle,4.2,10000000,0,92,738,15,335427,1,3,0
Kill Stickman,Puzzle,3.2,100000,0,92,428,9,320019,0,10,0
Chip Chain,Puzzle,4.4,500000,0,92,1039,21,479866,0,6,0
Word Solver Lite,Puzzle,4.3,100000,0,51,101,9,25745,1,1,0
Warp Runner,Puzzle,3.8,10000,0,50,100,6,14150,1,0,0
123???? (???)  - ???????,Puzzle,3.9,100000,0,92,993,13,527289,2,1,0
Hopping dots - logic puzzle,Puzzle,4.2,100000,0,51,279,6,101647,0,5,0
??? ???? for Kakao,Puzzle,4.3,500000,0,51,327,9,125184,0,1,0
Words - Parole,Puzzle,3.7,50000,0,51,220,9,80926,0,3,0
Magic Kitchen: match - 3 game,Puzzle,4.2,500000,0,92,335,9,142626,1,7,0
Can You Escape Space Doors,Puzzle,3.8,10000,0,51,395,12,118180,1,8,0
Falling Math,Puzzle,4.4,10000,0,51,84,3660,15837,0,1,0
??????,Puzzle,4.1,10000,0,92,492,15,352422,0,2,0
Square Wars,Puzzle,3.6,100000,0,51,82,3383,24168,0,0,0
Bubble Crush,Puzzle,3.8,50000,0,92,432,9,283322,0,3,0
Caáa Palavras B°blico,Puzzle,4.1,100000,0,92,271,9,107691,0,2,0
Can You Escape this House,Puzzle,3.6,100000,0,51,397,12,118886,1,7,0
Guess The Movie : Actors,Puzzle,3.7,10000,0,92,221,9,93125,0,4,0
Japan year history quiz,Puzzle,3.5,10000,0,51,33,9,17047,0,2,0
???? ?? ???,Puzzle,4.1,100000,0,51,129,6,142154,0,4,0
????????,Puzzle,4.3,500000,0,92,264,9,118727,2,2,0
FREE Quiz Competition,Puzzle,4.1,50000,0,100,497,12,162861,0,4,0
JELLY DASH SPREE,Puzzle,3.6,50000,0,50,766,9,233528,1,4,0
Sudoku Free,Puzzle,4.2,1000000,0,100,1201,15,506678,2,4,0
Infinite Number Puzzle,Puzzle,3.8,10000,0,51,242,5104,84268,0,1,0
Four In A Line,Puzzle,4.1,10000,0,51,174,9,76369,0,2,0
Atlantis Adventure: match - 3,Puzzle,4.2,1000000,0,92,335,12,157411,0,9,0
Mahjong Free Lite,Puzzle,2.9,100000,0,51,46,3,16867,0,0,0
NemoNemo Picross,Puzzle,4.3,1000000,0,92,185,6,51002,1,3,0
Alchemy: Mixem Free,Puzzle,3.8,10000,0,92,204,9,82706,0,12,0
Chicken Pop,Puzzle,3.6,10000,0,92,152,6,109537,2,1,0
BUBBLE COOKIE,Puzzle,3.6,50000,0,92,593,6,383107,4,1,0
4 Pics Ultimate,Puzzle,4.3,10000,0,92,510,9,192416,0,5,0
escape games -Joy 83,Puzzle,4.1,10000,0,92,59,6,16963,3,1,0
Genius - Free,Puzzle,3.3,10000,0,92,0,3,1487,2,0,0
Wixel Lite,Puzzle,4.1,100000,0,51,29,9,10881,0,2,0
Chimp Tic Tac Toe,Puzzle,4.2,500000,0,51,740,12,244800,1,7,0
Spell Well Kids Lite (English),Puzzle,4.1,10000,0,0,63,6,18750,0,8,0
Word Search Puzzle game Free,Puzzle,4.4,10000,0,51,54,5114,12988,0,0,0
Block Puzzle,Puzzle,4.2,10000000,0,92,492,15,174974,0,6,0
Marble Legend,Puzzle,4,10000000,0,100,1059,12,279262,1,5,0
Atoms,Puzzle,3.9,10000,0,51,650,4591,216642,3,7,0
Funny Animals 3D Puzzle,Puzzle,3.7,10000,0,92,166,9,86742,0,3,0
Icon Pop Word - guess puzzle,Puzzle,4.3,10000,0,50,578,9,202019,2,2,0
Europe Map Puzzle,Puzzle,3.7,10000,0,92,169,9,197330,0,1,0
Bubble Bird,Puzzle,4.2,1000000,0,92,440,270,77242,1,1,0
The Mastermind,Puzzle,4.3,10000,0,100,226,6,78203,3,2,0
Kids Patterns Game Lite,Puzzle,4.1,100000,0,0,6,3,5570,0,1,0
Bubble Shooter,Puzzle,3.8,500000,0,92,955,6,363445,0,6,0
Sliding puzzle & Memory Cards,Puzzle,3.9,100000,0,51,37,3,9537,0,1,0
Puzzle of dogs,Puzzle,3.9,10000,0,92,426,9,146250,0,8,0
Puzzle Zoo,Puzzle,3.8,10000,0,92,145,6,48830,0,7,0
MatchUp Buddy,Puzzle,4.2,100000,0,92,363,6,136446,0,5,0
SÅper Haf?za,Puzzle,4.1,50000,0,51,162,6,53327,1,2,0
Checkers,Puzzle,3.4,10000,0,92,380,9,160859,0,4,0
Slide Puzzle Game,Puzzle,4.1,10000,0,50,7,3,5567,4,1,0
MatchUp : Exercise your Memory,Puzzle,4.3,1000000,0,92,486,9,167316,0,7,0
Connect 4,Puzzle,3.2,10000,0,51,31,5098,7409,0,0,0
Connect the Dots Game,Puzzle,3.5,100000,0,92,610,9,333395,0,4,0
Checkers,Puzzle,3.4,100000,0,100,433,9,140203,1,5,0
Wordlines,Puzzle,3.9,100000,0,92,97,6,44543,0,2,0
Beautiful Hearts Slide Puzzle,Puzzle,4.5,10000,0,92,183,3,75348,0,3,0
Checkers Classic,Puzzle,3.4,10000,0,100,187,9,81212,6,1,0
Fast Food Sliding Puzzle Game,Puzzle,4.2,10000,0,92,202,3,75366,0,3,0
Reversi by NeuralPlay,Puzzle,3.9,10000,0,92,221,9,65612,0,2,0
Princess*Puzzle,Puzzle,3.9,100000,0,92,481,15,119248,0,5,0
Word Search,Puzzle,4.1,10000,0,0,25,3,8276,0,4,0
T-Puzzle:Kitty Baby [3 modes],Puzzle,4,10000,0,92,289,9,123701,0,2,0
Eight Queens,Puzzle,3.6,10000,0,51,42,3357,16881,0,0,0
Gemstone Obsession,Puzzle,4.1,10000,0,51,170,9,39532,0,3,0
Fruitatu: Link (connect two) 2,Puzzle,4.2,10000,0,51,65,81323,37314,1,0,0
T-Puzzle for kids [3 modes],Puzzle,3.8,10000,0,92,289,9,123701,0,2,0
Black White Chess,Puzzle,3.6,10000,0,100,253,5117,79441,2,3,0
Fairy Tales Puzzle For Kids,Puzzle,3.9,10000,0,92,289,9,123802,0,2,0
Cartoon Sliding Puzzle Game,Puzzle,4,50000,0,92,202,3,75485,0,3,0
T-Puzzle: Animals in Love,Puzzle,3.9,10000,0,92,310,9,123802,0,2,0
Puzzle It Free,Puzzle,3.9,10000,0,51,59,21,21057,0,2,0
Square Four,Puzzle,4,10000,0,51,152,6,52136,0,5,0
Dalmax Chess,Puzzle,4,50000,0,51,741,12,233325,0,2,0
Farm Animal Memory for Kids,Puzzle,4.1,10000,0,51,100,6,25386,0,2,0
FruitsPang,Puzzle,4.1,10000,0,100,90,9,33136,0,6,0
Trains,Puzzle,3.7,100000,0,100,279,6,226213,3,1,0
Checkers for Android,Puzzle,3.4,1000000,0,0,0,3,3577,0,0,0
Connect,Puzzle,3.7,100000,0,92,108,6,34448,0,9,0
Real Einstein's Riddle,Puzzle,4.3,10000,0,92,863,12,242133,0,7,0
Memory Game,Puzzle,4,10000,0,51,9,3,4814,4,0,0
The Lost World,Puzzle,4.2,100000,0,92,230,9,55858,0,8,0
TRIAD-CHESS,Puzzle,3.8,100000,0,51,88,6,11812,0,7,0
mPuzzle,Puzzle,4.4,50000,0,92,270,9,127462,0,2,0
StaveLeg Lite (Dansk),Puzzle,3.4,10000,0,0,63,6,18750,0,8,0
Raraku Jewels HD (for Tablet),Puzzle,4.1,50000,0,92,1206,12,547388,0,7,0
Caveman's Prophecy,Puzzle,4.5,50000,0,51,310,5114,78577,0,3,0
Booooly2 for Kakao,Puzzle,4.4,1000000,0,51,281,15,118556,0,2,0
??????,Puzzle,3.7,10000,0,51,43,6,15045,0,1,0
Battle Outfitter Free,Puzzle,3.7,10000,0,0,176,6,67666,0,1,0
2048,Puzzle,4.2,10000,0,92,240,6,242312,0,3,0
Str8ts Lite - Next Sudoku,Puzzle,4.2,10000,0,0,130,13,30360,1,2,0
Color Fall,Puzzle,3.6,10000,0,92,99,3,32106,1,1,0
Big Bang Tetro,Puzzle,3.4,10000,0,92,100,3,32209,1,1,0
Unblock My Boat,Puzzle,4.7,10000,0,92,137,6,43263,0,9,0
2048 with levels,Puzzle,3.6,10000,0,92,238,9,245152,0,3,0
the most wanted drift,Puzzle,3.6,100000,0,100,1304,33,591738,0,7,0
Motorcycles for Toddlers,Puzzle,3.7,10000,0,51,69,9,26221,2,1,0
IQ Test - What's my IQ?,Puzzle,3.9,1000000,0,92,787,6,580425,0,7,0
"?? ?? (??, ?? ??)",Puzzle,4.3,500000,0,92,267,9,117476,1,2,0
Doctor Who Hangman,Puzzle,3.3,10000,0,92,59,6,22232,0,9,0
Bubble Blast Easter,Puzzle,4.5,1000000,0,92,472,9,164545,0,6,0
Animal Learning Puzzle,Puzzle,3.8,50000,0,92,260,12,65907,0,9,0
?????III?? ?????,Puzzle,3.8,10000,0,51,353,15,86333,4,3,0
Checkers Dama,Puzzle,3.7,10000,0,92,241,6,91773,0,1,0
Face Quiz,Puzzle,3,10000,0,50,423,6,151579,0,2,0
SpaceChem Mobile Demo,Puzzle,3.8,10000,0,51,2,18,7884,1,0,0
The Numbers free,Puzzle,4.3,10000,0,50,151,9,72391,1,4,0
Link (lite),Puzzle,3.7,100000,0,92,238,12,61361,0,6,0
Angry Piggy Deluxe,Puzzle,4.1,500000,0,100,494,12,172416,1,2,0
Hungry Cat Mahjong,Puzzle,4.3,100000,0,100,688,12,276632,0,7,0
Curse Breakers: Horror Mansion,Puzzle,4.2,1000000,0,51,343,6,89407,0,4,0
Brain Test: Low to High,Puzzle,3.9,10000,0,51,40,3,8153,0,1,0
??????????????????????,Puzzle,3.3,10000,0,92,348,15,108776,0,6,0
????????????????????,Puzzle,3.3,50000,0,92,382,18,111083,0,6,0
Mastermind Free,Puzzle,3.4,50000,0,51,64,9,17139,1,1,0
??Ó? Á? ????,Puzzle,4.2,100000,0,51,487,6,187653,1,2,0
Bubbles IQ,Puzzle,4.2,100000,0,92,598,12,203896,0,11,0
4 pics 1 word 2,Puzzle,4.4,100000,0,51,513,9,148368,0,3,0
4 Pics 1 Word,Puzzle,4.5,100000,0,92,976,12,366125,0,5,0
Photo QI - Quel est le mot?,Puzzle,4.4,100000,0,52,278,9,96127,12,1,0
Trainyard Express,Puzzle,4.2,100000,0,51,219,15,53564,0,5,0
Photo Quiz:  what?s the word?,Puzzle,4.1,500000,0,92,455,12,164552,0,6,0
4 Pics 1 Word - Guess Words,Puzzle,4.4,500000,0,51,302,9,155519,0,3,0
????????,Puzzle,4.5,500000,0,51,307,6,129885,0,4,0
Missing Vowels,Puzzle,4.1,10000,0,51,103,6,41643,0,1,0
Jelly Break,Puzzle,4,10000,0,51,351,12,95742,0,3,0
Picture IQ - Guess the Word,Puzzle,4.5,500000,0,52,287,9,96127,12,1,0
Whats The Word: 4 pics 1 word,Puzzle,4.4,1000000,0,51,468,9,136763,0,3,0
Plumber 10k,Puzzle,3.9,100000,0,92,170,6,68518,1,2,0
LINE dellooone,Puzzle,3.9,1000000,0,51,1728,15,270383,1,3,0
What's This?,Puzzle,3.9,1000000,0,92,574,9,238962,1,3,0
Fruit Memory Game,Puzzle,3.8,10000,0,51,221,24,58977,0,2,0
CrossMe Nonograms,Puzzle,4.2,1000000,0,51,139,6,75625,0,2,0
CrossMe Color Nonograms,Puzzle,4.2,100000,0,51,139,6,75625,0,2,0
Car Puzzle for Toddlers,Puzzle,3.8,100000,0,92,260,12,64937,0,9,0
Animal Fun Puzzle for Toddlers,Puzzle,3.9,100000,0,92,260,12,64937,0,9,0
Jewels Puzzle Lite (FREE),Puzzle,4.1,100000,0,51,107,3,28018,0,2,0
Trivial Ahorcado,Puzzle,4,10000,0,51,681,19,258567,2,3,0
Tic Tac Toe Deluxe!,Puzzle,4,50000,0,92,1180,15,466955,0,9,0
Puzzle Pug - Sliding Puzzle,Puzzle,4,50000,0,51,1665,28,572225,0,6,0
100 Doors: Parallel World,Puzzle,3.8,1000000,0,92,1710,18,570108,2,6,0
Aliens Space GUIDE,Puzzle,4,100000,0,51,119,6,55855,1,2,0
Math OX Quiz 2014,Puzzle,3.9,10000,0,92,204,9,60174,0,4,0
Beer Line,Puzzle,4.2,10000,0,0,84,6,10026,0,0,0
Logik Quiz,Puzzle,3.9,10000,0,51,131,5117,52743,1,2,0
Kids Slide Puzzle,Puzzle,4,1000000,0,51,135,6,36790,1,3,0
Crystal Memory,Puzzle,4,10000,0,51,152,6,52130,0,5,0
Sequence Magic,Puzzle,4.5,10000,0,51,87,6,45796,0,0,0
Find Difference 8,Puzzle,3.6,50000,0,51,102,12,40763,0,6,0
Tapestry Puzzle,Puzzle,3.4,50000,0,51,34,5114,10927,0,0,0
Preguntas de Trivial,Puzzle,3.5,1000000,0,92,81,3,27549,1,1,0
Crorepati Quiz Game,Puzzle,4.1,500000,0,51,337,9,158549,0,5,0
Mahjong Solitaire Arena,Puzzle,3.9,100000,0,51,462,6,202085,0,6,0
Color Fill,Puzzle,4.2,100000,0,92,1074,12,574217,0,4,0
What's the Word: 4 Pics 1 Word,Puzzle,4.4,1000000,0,92,757,12,397491,1,2,0
Puzzle Game - Cut the clowns 2,Puzzle,4.3,500000,0,92,339,27,120643,1,1,0
Crossword Puzzle,Puzzle,4.4,500000,0,92,1240,6,573894,1,3,0
Jelly Dash,Puzzle,3.9,1000000,0,92,763,12,268189,2,1,0
Star Crush,Puzzle,4.2,100000,0,92,623,9,382245,1,2,0
Unblock FREE,Puzzle,4.1,1000000,0,51,141,6,36547,0,3,0
Tower Bloxx:My City,Puzzle,3.8,1000000,0,50,797,19,226015,0,0,0
Scrabble Helper,Puzzle,4.1,1000000,0,51,240,6,69820,0,3,0
graBLOX Puzzle Game,Puzzle,4.3,1000000,0,92,1155,13,535883,0,5,0
Word Farm,Puzzle,4.2,100000,0,51,94,3,29234,1,1,0
Words Cheat,Puzzle,4.2,1000000,0,51,122,6,58741,1,5,0
HELP OUT - Blocks Game,Puzzle,4.7,1000000,0,51,88,6,65792,0,1,0
Minesweeper Classic (Mines),Puzzle,4.2,1000000,0,92,501,3,169003,0,5,0
Brain Age Game,Puzzle,4.2,1000000,0,51,367,15,125317,0,5,0
Sporos,Puzzle,4.2,1000000,0,92,681,6,224291,0,7,0
Random Mahjong,Puzzle,4.4,1000000,0,92,352,9,113676,0,6,0
Rope Rescue Free,Puzzle,4.2,1000000,0,51,153,6,25787,0,5,0
2048,Puzzle,4.4,10000,0,51,111,6,32371,0,1,0
LogicSketch - Nonogram Picross,Puzzle,4,500000,0,92,192,9,92073,2,1,0
Acorn Buster,Puzzle,4.2,1000000,0,88,430,9,136863,4,2,0
tamil yosi,Puzzle,4.5,100000,0,51,219,12,75348,1,6,0
8 Pool Ball Mania Game,Puzzle,4,10000,0,50,1446,24,642537,0,4,0
Children's Learning Games,Puzzle,3.7,50000,0,0,0,3,3506,0,0,0
Word Search Puzzles,Puzzle,4.1,10000,0,92,967,6,497218,1,3,0
?????? ??,Puzzle,4.3,500000,0,51,485,18,203318,0,3,0
Checkers,Puzzle,3.2,10000,0,51,33,3,7304,1,1,0
Japan chess board game,Puzzle,4.4,10000,0,92,118,6,37616,0,9,0
8 Bit Pop Quiz,Puzzle,3.9,10000,0,51,248,12,100980,0,5,0
Lost Yeti,Puzzle,3.7,10000,0,92,267,9,108889,0,7,0
8-bit Trivia: NES,Puzzle,3.9,10000,0,51,151,3682,44478,0,2,0
Heartlight,Puzzle,3.7,10000,0,51,449,9,75940,1,3,0
Bouncing Slime Impossible Game,Puzzle,3.6,100000,0,92,326,72,124461,0,7,0
8 Bit Mahjong Free,Puzzle,4.2,10000,0,51,357,18,155831,0,5,0
Minesweeper,Puzzle,3.7,100000,0,92,1089,24165,573051,0,6,0
gobandroid ai gnugo,Puzzle,4.1,10000,0,0,0,3,450,0,0,0
Social Riddles,Puzzle,4.5,10000,0,51,36,6,13418,0,2,0
escape games -Joy 79,Puzzle,3.6,50000,0,92,59,6,16963,3,1,0
??? [??/??/??/??/???/????],Puzzle,3.5,10000,0,51,17,3,3030,2,1,0
Anvestor - stock & forex trade,Puzzle,2.8,10000,0,51,80,5095,17307,0,0,0
Rotation candy Lite,Puzzle,4.2,10000,0,51,98,3666,6210,1,0,0
?????? ????,Puzzle,4,50000,0,51,89,9,52808,1,1,0
Bingo Game Basic,Puzzle,3.4,10000,0,50,0,3,1444,0,0,0
Drinking Marble,Puzzle,4,10000,0,92,177,9,83529,0,3,0
Sudoku,Puzzle,4.1,50000,0,0,7,3,2497,0,0,0
Dots Puzzle,Puzzle,3.8,100000,0,100,491,6,153448,0,1,0
World Cars Quiz,Puzzle,4.1,10000,0,51,171,6,59553,0,1,0
Treasures of Montezuma 2 Free,Puzzle,4,1000000,0,92,1469,87399,400220,1,5,0
Kelime Bul,Puzzle,4.4,1000000,0,92,410,12,128254,0,2,0
Halloween Jigsaw Puzzle,Puzzle,4.2,50000,0,92,138,12,54566,0,2,0
Where is my honey,Puzzle,4.1,50000,0,92,521,9,187986,0,5,0
Treasure Quest,Puzzle,4.1,50000,0,92,1084,12,535252,0,2,0
2048 HACK,Puzzle,3.2,50000,0,92,157,9,83207,3,2,0
Build A Crossing - Lite,Puzzle,3.4,100000,0,51,253,6,100852,0,3,0
Bubble Shooting Game Free,Puzzle,3.8,100000,0,92,922,9,469472,0,3,0
MessyZoo,Puzzle,4,10000,0,51,226,3384,72447,1,1,0
word search HD,Puzzle,4.3,10000,0,92,224,3,91382,2,1,0
Number Puzzle Classic,Puzzle,3.7,10000,0,92,280,9,228851,0,5,0
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,1461,16,571937,1,7,0
Cut the Rope: Experiments FREE,Puzzle,4.3,10000000,0,92,1557,19,620089,1,8,0
Fall Mahjong,Puzzle,4.3,50000,0,92,51,6,19265,0,9,0
Chess for All ONLINE,Puzzle,3.7,10000,0,51,165,6,16874,0,0,0
Chess for All,Puzzle,4.1,100000,0,51,182,12,41365,1,0,0
Balls Rider,Puzzle,3.9,500000,0,92,715,6,222264,1,2,0
Glozzle - Puzzle Game,Puzzle,3.5,50000,0,51,295,6,121641,0,5,0
Duoi Hinh Bat Chu DAP AN M?i,Puzzle,4.4,100000,0,92,562,9,223735,0,5,0
Magic Kitchen: match - 3 game,Puzzle,4.2,1000000,0,92,359,9,150056,1,8,0
Rock Formation - PuzzleBox,Puzzle,4.6,10000,0,51,124,5128,46550,0,2,0
100 Prison Doors,Puzzle,3,50000,0,95,274,12,111385,6,1,0
Best Cool Lines Ever Free,Puzzle,4.3,500000,0,51,214,6,164080,0,2,0
