AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
[Magichanja] Hidden Catch,Education,4.1,100000,0,92,605,9,416353,2,2,17
Cocomong English Band,Education,4.2,50000,0,92,596,9,410764,2,2,10
[Magichanja] Hanja Edu,Education,4.3,50000,0,92,616,9,416265,2,2,2
??? MP3 ???? - ?? ?? ?? ?? ???,Education,2.5,100000,0,51,98,9,36091,1,1,15
[Hello Cocomong]Dance Time 3,Education,4.2,100000,0,92,596,9,408821,2,2,10
??????? -  TOEIC VOCA ???? ??,Education,3.7,50000,0,92,354,15,137879,3,2,4
[Hello Cocomong]Dance Time 4,Education,4.4,100000,0,92,596,9,408824,2,2,7
[Hello Cocomong]Dance Time 2,Education,4.2,100000,0,92,597,9,408855,2,2,5
[Hello Cocomong]Dance Time 1,Education,4.2,100000,0,92,597,9,408819,2,2,4
Lexin Translator - Folkets,Education,4.2,10000,0,51,6,6,3421,0,1,5
APlusPhysics,Education,3.9,10000,0,51,16,3,2242,0,1,4
Calculate Capacitor PRO,Education,4.3,10000,0,0,0,3,1035,0,0,3
WordExam English Vocabulary,Education,4.2,50000,0,92,306,9,117504,0,2,12
Car Racing: Who's Faster Free,Education,4,100000,0,92,255,9,63980,1,3,5
Windows 8 100 - Meet Windows 8,Education,4.2,10000,0,51,74,6,42466,1,1,5
????2012 Standard,Education,4.9,10000,0,51,145,9,47376,7,1,3
Hangul Puzzle,Education,4,50000,0,100,268,9,106191,2,2,8
Hello Oil Painter,Education,3.8,10000,0,51,53,3,5072,1,1,10
Hello Water Color,Education,3.7,10000,0,51,53,3,5075,1,1,4
Hello Crayon,Education,3.8,100000,0,92,63,3,10896,0,4,8
Hello Color Pencil,Education,3.9,100000,0,51,53,3,5070,1,1,4
Elementary Kanji,Education,3.8,10000,0,0,8,3,1186,0,0,8
GMAT Timer,Education,4.1,10000,0,51,27,5098,7640,0,0,2
??????,Education,4.2,100000,0,51,540,18,166068,0,2,3
Weini?? ??? ??5000 ? hsk 6? ??,Education,4.5,50000,0,51,13,3,2371,1,1,12
Weini?? ??? ??5000 ? hsk 5? ??,Education,4.5,50000,0,51,13,3,2396,1,1,26
Weini?? ??? ??5000 ? hsk 4? ??,Education,4.6,100000,0,51,13,3,2362,1,1,5
Roman Numeral Converter,Education,3.5,10000,0,51,25,5095,7366,0,0,24
Math Rush,Education,4,10000,0,0,4,3,1373,0,0,1
82 ?l 82 Sahabi,Education,4.7,10000,0,51,7,3,3986,1,0,3
ESTimetable,Education,4.3,100000,0,92,254,5117,120066,1,5,10
"??? ????? ???? ? ????- ????,??",Education,4.6,10000,0,51,597,9,234962,2,1,4
"??? ??? ???? ? ????- ????,????",Education,4.7,10000,0,51,595,9,234707,2,1,8
Klasick† angli?tina SK,Education,3.4,10000,0,51,42,3,13661,0,0,5
???? ???,Education,4.3,10000,0,51,58,3378,25964,5,0,5
US Citizenship Test 2013 Free,Education,4.5,10000,0,50,451,9,137241,1,1,6
????,Education,4.3,10000,0,51,58,3378,25964,5,0,9
Spelling Trainer,Education,3.7,10000,0,51,5,6,5535,1,0,6
???? ????? ???,Education,3.6,10000,0,51,82,6,27161,3,2,3
AE ??? ?????_???,Education,3.6,10000,0,51,82,6,27161,3,2,3
AE ??? ???? ???,Education,4.5,10000,0,51,82,6,27161,3,2,2
???? ????? ???,Education,3.6,10000,0,51,82,6,27161,3,2,1
AE ??? 1?? ?? ?????_???,Education,3.6,10000,0,51,74,3,17033,0,1,5
AE ?? ???? ???,Education,4.1,10000,0,51,82,6,27161,3,2,5
???? ??? ?????? ???,Education,4.3,10000,0,51,82,6,27161,3,2,2
??? ?? ????1,Education,3.8,10000,0,51,53,6,25627,0,2,1
AE ?? ?????_???,Education,4.1,10000,0,51,82,6,27161,3,2,14
RightNow Indonesian Convo.,Education,4,10000,0,92,707,12,433036,1,1,9
????? for Pad?1280*800?,Education,4.1,10000,0,51,142,6,48604,1,1,3
AE ???????_Sentence_???,Education,4.5,10000,0,51,73,3,17030,0,1,9
AE ?? ?????_???,Education,4.8,10000,0,51,82,6,27161,3,2,4
AE ??? ?????_???,Education,4,10000,0,51,82,6,27161,3,2,2
AE ?? ? ?? ??? ???,Education,4.6,10000,0,51,73,3,17030,0,1,11
AE ???? ?????_???,Education,4.4,10000,0,51,82,6,27161,3,2,9
AE ???? ?????_???,Education,4.2,10000,0,51,82,6,27161,3,2,1
AE ?? ????? ??_???,Education,3.9,10000,0,51,82,6,27161,3,2,3
AE ?? ???? ??_???,Education,4.2,10000,0,51,82,6,27161,3,2,3
???? ???? ???,Education,4,10000,0,51,82,6,27161,3,2,4
RightNow German Conversation,Education,3.8,10000,0,92,707,12,433036,1,1,2
RightNow Spanish Conversation,Education,4,10000,0,92,707,12,433036,1,1,16
Six Steps to Success,Education,4.3,10000,0,0,2,3,1048,0,0,6
Bob Proctor From The Secret,Education,4.5,10000,0,0,2,3,1048,0,0,3
AE ?? ????_???,Education,4,10000,0,51,82,6,27161,3,2,2
AE ??? ????_???,Education,4,50000,0,51,82,6,27161,3,2,6
AE ?? ??????_???,Education,4.4,10000,0,51,82,6,27161,3,2,3
AE ???? ????_???,Education,4.4,10000,0,51,82,6,27161,3,2,7
AE ?? ??????_???,Education,4.4,10000,0,51,82,6,27161,3,2,7
AE ? ??? TOEFL VOCA ???,Education,4.5,10000,0,51,73,3,17030,0,1,9
AE ?? ?????_???,Education,4.2,10000,0,51,82,6,27161,3,2,8
Computer Networking Q&A Hindi,Education,3.9,10000,0,50,83,9,30158,1,4,5
AE ?? ?????_???,Education,3.8,50000,0,51,82,6,27161,3,2,3
AE ?? ????? ??_???,Education,4.5,10000,0,51,82,6,27161,3,2,9
AE ? ??? TOEIC VOCA ???,Education,4.5,10000,0,51,73,3,17030,0,1,8
AE ?? ? ?? ??? ???,Education,4.6,10000,0,51,73,3,17030,0,1,1
RightNow French Conversation,Education,3.9,10000,0,92,707,12,433036,1,1,3
RightNow Vietnamese Convo.,Education,4,10000,0,92,707,12,433036,1,1,5
TS Talk Game [10 Lang],Education,4.2,50000,0,92,986,12,423472,4,3,15
AE ???? ??? 800_Sentence_???,Education,4.7,10000,0,51,73,3,17030,0,1,7
?? ??? 800,Education,3.9,100000,0,50,60,12,23765,3,0,3
AE ?? ????_???,Education,3.8,50000,0,51,63,3,23236,1,1,21
AE ??? ????? ???? ???,Education,4.1,50000,0,51,82,6,27161,3,2,7
AE ??? ????? ???? ???,Education,4.4,50000,0,51,82,6,27161,3,2,18
AE ?? ?????_???,Education,4.1,100000,0,51,82,6,27161,3,2,2
AE ??? ???? ???? ???,Education,4,100000,0,51,82,6,27161,3,2,8
iCert Practice Exam for CCNA,Education,3.4,10000,0,51,21,6,4069,1,0,1
CCNA 640-802,Education,3.9,10000,0,0,31,3,10426,0,0,18
RightNow Thai Conversation,Education,4,50000,0,92,707,12,433036,1,1,6
??? ??? ??1: 1~2? Lite,Education,4,100000,0,51,58,9,26435,2,1,11
RightNow Korean Conversation,Education,4.2,100000,0,92,707,12,433036,1,1,2
Learn vocabulary EnglishUp,Education,3.6,50000,0,92,167,9,73868,0,1,2
RightNow Japanese Conversation,Education,4.1,100000,0,92,707,12,433036,1,1,3
???? ?? ??1: Lite,Education,4.2,100000,0,51,58,9,26056,2,1,17
???? ???? Lite,Education,4,100000,0,51,56,9,26187,2,1,12
???? ??? 3? : Lite,Education,4.2,500000,0,51,56,9,26821,2,1,6
RightNow English Conversation,Education,4.1,500000,0,92,707,12,433036,1,1,9
??? ?????,Education,4.1,500000,0,50,118,9,38983,3,2,12
?? ?????,Education,4,1000000,0,50,118,15,32303,5,2,10
??? ???? Free,Education,4.1,1000000,0,51,119,12,38419,2,1,7
Dictus - English - Uzbek,Education,4.5,10000,0,92,541,9,242176,1,2,7
Elevation App,Education,4.7,50000,0,50,313,6,175774,1,1,11
???? ????? ??????? ???,Education,3.5,10000,0,50,465,12,203668,1,9,7
????(???) ComSta,Education,3.3,10000,0,0,11,3,3956,0,1,8
??????????1 ComSta,Education,4.2,10000,0,51,8,3,3158,0,0,4
Learn Arabic Phrasebook,Education,4,10000,0,0,438,9,191908,0,6,4
Peace Tv English Live (Islam),Education,4.2,100000,0,51,3,3,1894,1,0,17
Learn Japanese N2(Quiz),Education,4.3,10000,0,92,564,18,380835,0,1,6
??????,Education,4,10000,0,50,189,12,72932,2,2,1
Read Me Stories: Learn to Read,Education,4.3,100000,0,51,312,9,89241,1,4,8
Scratch Art Draw Trial Version,Education,3.7,10000,0,0,3,6,1938,0,0,1
Duolingo: Learn Languages Free,Education,4.6,10000000,0,51,900,9,278936,1,4,3
Raz-Kids,Education,4.1,100000,0,51,283,9,112761,0,3,2
On the Go,Education,4.2,100000,0,51,13,3,5633,0,1,9
Star Chart,Education,4.2,1000000,0,51,291,6,69557,3,4,9
Aprovado - Gerencie estudos,Education,4.3,100000,0,51,485,12,178868,0,3,55
Equation Solver,Education,3.3,10000,0,92,136,6,71650,0,1,6
Credit Card Revealer,Education,3.8,10000,0,51,35,6,8949,0,6,2
TeachersPayTeachers,Education,4.1,10000,0,51,152,12,84015,1,1,3
Toddler & Baby Animated Puzzle,Education,3.7,100000,0,92,58,6,19265,0,9,6
StudyDroid Flashcards 2.0-Free,Education,4.2,100000,0,51,246,12,105351,0,1,14
Skyward Mobile Access,Education,3.7,500000,0,50,175,9,67153,2,1,14
Resistor Calculator,Education,3.9,10000,0,51,118,9,47420,0,1,6
Kleines Einmaleins,Education,3.6,10000,0,0,0,6,413,0,0,13
AraBoard Constructor,Education,4,10000,0,92,3,9,2572,4,0,2
Read Me Stories: Kids' Books,Education,4.3,500000,0,51,316,9,89823,1,4,6
Kid Mode: Free Games + Lock,Education,4.2,10000000,0,51,391,6,249053,3,4,2
Pepi Bath Lite,Education,3.8,500000,0,92,450,12,151870,0,11,2
Where's Puppy's Nose? for Baby,Education,4.1,100000,0,92,59,9,22572,0,10,4
Testy na Prawo Jazdy kat. B,Education,4.3,100000,0,51,49,3357,25429,0,0,0
Find out your IQ,Education,3.2,10000,0,51,172,9,98261,0,3,0
CRE?????,Education,3.9,10000,0,92,85,3,41939,0,1,0
?? IQ ?,Education,3.2,100000,0,51,74,3,19296,0,2,0
Autoschool - Armenia - Yerevan,Education,4.7,10000,0,0,220,6,122792,0,4,0
???????,Education,4.2,50000,0,51,76,6,22137,2,1,0
?????? ????????? ???????,Education,4.2,100000,0,92,250,9,157879,1,1,0
???????,Education,4.8,10000,0,51,22,6,11684,0,2,0
?? ?? ?? ?? ???,Education,4.2,10000,0,51,18,6,12475,3,0,0
Kids numbers and math games,Education,4.2,10000,0,100,1096,15,486660,0,3,0
TED,Education,4.5,5000000,0,51,638,12,246216,0,1,0
???????? 6 ?????.??????????.,Education,4.1,10000,0,92,238,6,122537,0,3,0
Science Game,Education,3.8,10000,0,51,569,6,237405,0,4,0
Kids Policeman Free,Education,3.5,100000,0,0,50,9,13608,0,5,0
Animated Stories & Songs,Education,4,100000,0,51,329,9,118494,7,1,0
??? Simple,Education,4.2,10000,0,51,696,15,235752,0,3,0
????--?????????,Education,4.4,50000,0,51,644,18,265363,4,1,0
Text A Tutor: Math Tutoring,Education,4.7,10000,0,51,1602,15,433304,1,6,0
English for kids learning free,Education,4,500000,0,51,47,6,11783,0,2,0
My Class Schedule: Timetable,Education,4.2,500000,0,92,453,15,146805,0,2,0
ABCs,Education,4.2,500000,0,51,21,6,10025,0,1,0
ISSLive,Education,3.9,100000,0,51,40,9,7548,0,3,0
??? ??,Education,4.3,100000,0,50,93,12,28613,3,0,0
?????,Education,4.2,10000,0,50,71,9,42863,3,1,0
JAKIM Malaysia Halal Directory,Education,3.9,10000,0,51,92,6,22559,0,4,0
RANEEN ????,Education,4.2,10000,0,0,86,6,33782,0,6,0
Nursery Rhymes Vol 4,Education,4.5,10000,0,92,0,6,1707,3,0,0
SingSing Kids HD FREE,Education,4,100000,0,51,484,12,131374,0,8,0
Quiz English Irregular Verbs,Education,3.8,10000,0,0,455,3,2931,0,0,0
My Little DJ by BabyBus,Education,3.8,100000,0,100,895,12,268215,0,5,0
Geography Quiz - City Puzzle,Education,4.1,500000,0,92,612,9,328789,0,3,0
??????????????????????,Education,4,100000,0,100,167,6,52512,1,2,0
RÇgi H†zi†llatok - Okos Baba,Education,4.2,10000,0,0,11,3,6206,0,2,0
Maths Differentiation Formulas,Education,3.6,10000,0,51,103,6,40120,0,1,0
EBS TV,Education,3,1000000,0,51,122,9,79671,1,2,0
???????,Education,3.9,10000,0,51,7,6,2247,1,0,0
UdeCMovil,Education,3.9,10000,0,51,712,26,322999,1,2,0
KPSS Genel KÅltÅr Konu Tekrar?,Education,3.9,10000,0,51,156,6,79404,0,3,0
Anhanguera,Education,3.2,50000,0,51,697,15,231511,8,0,0
?????2.2,Education,4,50000,0,51,586,18,137429,11,0,0
YGS LYS Taban Puan 2013 2014,Education,3.7,10000,0,51,28,3,19550,1,0,0
Physics Notes,Education,4.1,50000,0,51,111,6,44357,0,1,0
Night Sky Tools - Astronomy,Education,4.4,100000,0,50,550,9,269119,3,1,0
Jobs+,Education,4.3,1000000,0,50,281,6,110678,1,0,0
BioIQ: Biology Picture Game,Education,3.7,10000,0,51,69,6,16465,0,4,0
Nursery Rhymes songs,Education,4.2,50000,0,92,474,9,208453,0,2,0
????? ??? (?? ?????),Education,4.4,50000,0,51,352,12,139761,1,3,0
AnyMemo: Flash Card Study,Education,4.5,100000,0,51,969,22,381264,1,4,0
Math Formulas,Education,4.2,50000,0,51,112,6,44369,0,1,0
??? ???? ??,Education,3.9,50000,0,51,233,15,84079,0,1,0
Kuran-? Kerim Kelime Ezberleme,Education,4.5,10000,0,51,80,6,46503,0,3,0
?????,Education,4.3,50000,0,100,675,18,271419,0,2,0
Expressions and Equations,Education,3.2,50000,0,51,122,12,22133,0,0,0
StudyMode,Education,3.8,50000,0,51,0,6,838,0,0,0
PTUApp,Education,3.6,10000,0,50,91,6,21495,9,0,0
Arapáa SîzlÅk öcretsiz,Education,4.2,10000,0,92,760,33,242899,1,6,0
Mathematics,Education,4.2,1000000,0,0,316,97521,104957,0,4,0
BenchPrep-GRE GMAT LSAT MCAT,Education,3,10000,0,51,1283,21,502904,2,1,0
Bookshelf,Education,3.2,100000,0,51,475,9,153083,0,3,0
??? MP3 ???? - ?? ?? ?? ?? ???,Education,2.5,100000,0,51,190,12,85170,2,2,0
??? ?? SPEED READING,Education,4.3,10000,0,0,127,12,52280,0,8,0
????2012 Standard,Education,4.9,10000,0,51,153,9,47910,7,1,0
Aprende inglÇs con Wlingua,Education,4.6,1000000,0,92,473,9,307660,1,2,0
TF: Warning Lights,Education,3.5,500000,0,0,11,3,5959,0,2,0
Alphabets with Animals-A2Z,Education,4.3,10000,0,92,231,6,86945,0,5,0
JRC ??? ?HSK 5? ????,Education,3.3,10000,0,51,1,3,2455,0,1,0
JRC ??? ?HSK 4? ????,Education,3.6,10000,0,51,1,3,2468,0,1,0
JRC ??? ?HSK 6? ????,Education,3.8,10000,0,51,1,3,2454,0,1,0
JRC ??? ??? ???,Education,4.1,100000,0,51,0,3,903,1,0,0
??????,Education,4.2,100000,0,51,518,18,157442,0,2,0
"??? ????? ???? ? ????- ????,??",Education,4.6,10000,0,51,595,9,234988,2,1,0
"??? ??? ???? ? ????- ????,????",Education,4.7,10000,0,51,594,9,234757,2,1,0
RightNow English Conversation,Education,4.1,500000,0,92,707,12,433327,1,1,0
???????EX ??????????????,Education,3.3,10000,0,0,59,3,2030,0,0,0
Educational Apps for Children,Education,3.9,50000,0,51,159,9,63280,0,3,0
Spread the Words! SAT,Education,4.5,10000,0,0,9,6,4562,0,1,0
600+ Math Word Problems (LITE),Education,3.7,10000,0,0,48,6,27964,0,3,0
Spelling Test Free by FunExam,Education,4.1,100000,0,51,400,12,118886,0,7,0
?????HD,Education,4.2,50000,0,51,267,18,105682,3,1,0
Multiplication Tables,Education,3.8,10000,0,0,4,6,1124,0,0,0
Learn Russian English for Kids,Education,4,10000,0,92,447,12,155699,1,6,0
R+ m.Task (ROBOTIS),Education,4.2,10000,0,0,89,6,24082,0,0,0
???????,Education,3.8,10000,0,51,96,6,23078,0,4,0
????? ???????,Education,3.8,10000,0,92,506,6,316900,3,3,0
Kids Measurement Science Lite,Education,3.9,10000,0,0,17,3,6966,0,1,0
BooZoo PreSchool Kids ABC Free,Education,4.4,10000,0,51,387,9,110316,0,2,0
Math Tutor,Education,3.6,10000,0,92,152,6,193072,0,2,0
Phonics Fun Lite,Education,3.8,10000,0,92,54,6,19788,0,8,0
Quiz: Chemical Elements,Education,3.8,10000,0,92,163,9,46528,1,2,0
???????,Education,4.6,10000,0,51,56,9,16732,0,1,0
UI Design for Android,Education,4.2,10000,0,50,273,12,202058,0,1,0
8th Grade Friendzy,Education,3.4,10000,0,50,350,9,218414,2,0,0
Pitchimprover ear training,Education,4.3,50000,0,92,152,6,75764,0,1,0
Ear Training,Education,3.8,100000,0,51,56,3685,18801,0,1,0
Learn Piano Chords,Education,3.7,100000,0,92,387,6,183876,2,4,0
Guitar Chords Lessons,Education,3.9,100000,0,50,369,3,134172,1,2,0
Social Studies Friendzy,Education,3.7,10000,0,50,354,9,218521,2,0,0
Learn Guitar Chords,Education,4,1000000,0,92,1039,6,415594,0,4,0
?????????? ???,Education,4.2,10000,0,51,114,6,46221,0,1,0
?????????? ???,Education,4.4,10000,0,51,115,6,46209,0,1,0
Reading Friendzy,Education,3.9,50000,0,50,350,9,218568,2,0,0
???? ??? ????,Education,4.2,50000,0,50,100,9,43598,2,0,0
???? ?? ????,Education,4,100000,0,51,16,6,9856,6,1,0
Greatest Common Divisor,Education,3.6,10000,0,92,83,6,41445,0,1,0
Flash Card Quiz,Education,2.4,10000,0,51,141,6,73472,1,3,0
Quran Learn Lite,Education,4.3,10000,0,92,351,15,103477,0,8,0
Kindergarten Kids Words Lite,Education,4,100000,0,0,31,3,6557,0,1,0
Timetable,Education,2.7,10000,0,92,167,9,89056,0,3,0
Politics and economics,Education,3.5,10000,0,51,33,9,17047,0,2,0
Traffic Lights - Classroom,Education,3.6,10000,0,50,0,3,1444,0,0,0
?? ??? ?????lite (??????)),Education,4,10000,0,51,178,3691,103823,1,4,0
"??? ??? - ???, ???, ??? ??",Education,4,10000,0,0,141,6,60816,3,2,0
??Alphabet,Education,3.9,10000,0,51,20,5120,10117,0,1,0
Merkezi S?navlar (TEOG) TÅrkáe,Education,4,10000,0,92,184,6,96185,0,3,0
Language Arts Friendzy,Education,3.7,10000,0,50,351,9,218555,2,0,0
Mathematics Tests Grade 5-8,Education,3.3,10000,0,0,1,3,786,0,0,0
Science Friendzy,Education,3.6,10000,0,50,350,9,218518,2,0,0
Conference4me,Education,4.3,10000,0,51,636,27,274400,3,4,0
English Picture Dictionary 8,Education,4.4,10000,0,92,280,6,180965,1,2,0
Oxford Advanced Learner's A-Z+,Education,4,50000,0,51,247,6,77452,0,1,0
Geography of India,Education,3.9,50000,0,51,93,5117,38397,1,1,0
School Assistant,Education,4.3,100000,0,100,419,6,144812,1,0,0
Learn Windows 8,Education,4.5,10000,0,51,1,6,461,1,0,0
ENGLISH: elector.pl,Education,3.3,10000,0,51,45,9,16951,2,2,0
???? ??1800,Education,4.1,10000,0,51,108,9,82439,2,1,0
Results Pakistan,Education,4.2,10000,0,92,164,6,87484,0,3,0
IDEAL Web Math K-8,Education,4.4,10000,0,51,148,9,64196,1,2,0
Genius Baby Flashcards 4 Kids,Education,3.8,100000,0,51,106,3,35316,0,2,0
Teoripr?ven,Education,3.7,10000,0,51,32,6,7166,0,1,0
Free Sukhmani Sahib Translated,Education,4.7,10000,0,51,72,6,36598,0,2,0
*FREE* ??????????? ????,Education,4.2,10000,0,51,166,3679,6116,1,0,0
*FREE*???????? ????,Education,4.2,10000,0,51,68,3679,7505,7,0,0
Nursery Rhymes with LBB Lite,Education,4.1,10000,0,51,186,9,84520,0,6,0
???????????. ????? ? ?????????,Education,4,10000,0,51,111,6,45514,0,2,0
8085 Emulator,Education,4,10000,0,92,161,6,28786,1,1,0
??? :: ??????UP,Education,3.4,10000,0,51,52,9,20443,0,0,0
Kids Read Words,Education,3.9,10000,0,100,543,12,211797,0,3,0
????? Malay Chinese Dictionary,Education,3.3,10000,0,92,85,3,41239,1,1,0
Math Peter,Education,2.7,10000,0,0,18,6,7610,0,1,0
Learn with Talking Translator,Education,4.5,10000,0,92,2524,12,807369,1,6,0
Estudo Biblico,Education,4.2,100000,0,51,156,9,52355,0,5,0
Animal sound - Kids game,Education,4,100000,0,92,670,6,409306,0,1,0
Windows Phone 8 Programs,Education,4.1,10000,0,92,127,6,171845,1,1,0
Etkili Ders Äal??ma Teknikleri,Education,3.6,10000,0,51,208,6,82396,0,3,0
Top 28 Nursery Rhymes and Song,Education,4.2,10000,0,100,479,9,208465,0,6,0
Hindi - India GK Questions,Education,4,100000,0,51,127,6,62956,0,2,0
"C, JavaScript, Java Programs",Education,4.1,500000,0,92,1382,18,700505,0,7,0
FREE - Ultimate GRE prep!,Education,3.9,10000,0,50,484,6,124983,2,4,0
SkEye | Astronomy,Education,4.4,1000000,0,0,49,3,21891,0,0,0
Toddler Coloring Book Free,Education,4.6,1000000,0,50,51,3,14773,0,3,0
Marbel Belajar Membaca,Education,4.2,100000,0,92,757,9,384836,0,4,0
Code de la route 2014,Education,4.2,100000,0,92,130,9,44930,0,7,0
Learn Languages Free,Education,4.1,100000,0,51,115,3,34967,2,2,0
Math learn to add and subtract,Education,4.1,10000,0,51,125,9,31125,0,2,0
Maths and Science Tricks Facts,Education,3.8,10000,0,51,131,6,44583,0,1,0
Prawko,Education,3.8,10000,0,51,87,15,27706,0,1,0
Kids Maths,Education,3.7,10000,0,51,175,6,22713,0,2,0
Learning urdu for kids,Education,4.2,50000,0,92,417,9,326525,0,2,0
Collection of Animations 1,Education,3.6,10000,0,50,0,3,1487,0,0,0
PMP Preparation Note 100 Qns,Education,3.6,10000,0,0,74,6,32494,0,3,0
Math Fundamentals Lite,Education,3.9,10000,0,51,121,6,38393,0,3,0
EBS ??? ???,Education,3.6,50000,0,51,141,9,58435,4,1,0
Beauty and the Beast (MULTI),Education,4,10000,0,51,764,12,323189,1,4,0
PMPocket PMP? Exam PMBOK? Ref,Education,4.1,10000,0,51,268,18,107760,0,1,0
TanGo,Education,4.2,100000,0,51,661,15,120580,0,1,0
The Fun Way to Learn Algebra,Education,4.6,10000,0,51,150,12,77743,0,3,0
EBS ????,Education,3.8,1000000,0,51,395,12,120901,4,3,0
Read Unlimitedly! Kids'n Books,Education,3.9,1000000,0,92,496,12,287384,0,1,0
Learn English: Aesop?s Fables,Education,4,50000,0,51,172,9,57532,1,4,0
Simply Fractions 3 (Lite),Education,3.7,10000,0,0,293,9,73306,0,4,0
Current Affairs in Hindi -Josh,Education,4.2,100000,0,100,197,3,74556,6,2,0
GK 2014-15 & Current Affairs,Education,4.2,100000,0,51,134,9,87747,0,0,0
Learn English for Beginners,Education,4.1,500000,0,100,1119,9,633966,1,3,0
????????? Thai Handwriting,Education,4.3,500000,0,51,52,9,30250,0,2,0
??? ??? - Jr.Naver,Education,4.1,1000000,0,92,0,6,2881,5,0,0
Korean Coloring Book,Education,4.3,100000,0,51,97,5117,56791,1,2,0
????? - TOEIC ?????? ???? ????,Education,4.4,500000,0,51,289,18,110898,5,3,0
Chrome Facts,Education,3.9,500000,0,0,60,6,31138,0,2,0
???? EC Dictionary,Education,4.2,1000000,0,92,353,15,166188,0,2,0
English for Thais 2,Education,4.1,100000,0,100,435,6,260753,1,2,0
Birthday Party by BabyBus,Education,4,500000,0,100,1054,12,347854,0,4,0
ThaiKids ?????????????????,Education,4.5,100000,0,51,458,3381,90807,0,2,0
Kids Zone (HI Parental control,Education,3.8,10000,0,51,114,6,40687,5,1,0
Engineering Unit Converter,Education,4.3,100000,0,0,41,9,10364,0,9,0
Morse Player Free,Education,4.3,10000,0,50,148,3,33857,0,2,0
Cytaty,Education,4.6,100000,0,50,118,9,49164,0,3,0
Snow White interactive story,Education,3.8,10000,0,51,169,6,30598,0,3,0
??? ????,Education,4.2,100000,0,50,104,12,29240,3,0,0
Kids ABC 123 Doremi (Demo),Education,4,100000,0,0,36,6,10172,0,2,0
Read & Play Kids Stories Songs,Education,4.2,50000,0,51,233,12,80060,2,2,0
Tales and books for kids,Education,4,1000000,0,92,729,9,465030,1,1,0
Beebdroid (BBC Micro emulator),Education,4.4,10000,0,51,46,5114,16495,2,0,0
Jungle Adventure: Free,Education,3.6,10000,0,92,21,12,10517,2,0,0
Kids ABC Keyboard,Education,4,10000,0,51,93,6,49603,0,3,0
Physics Notes 2,Education,4.2,10000,0,51,203,6,75106,0,1,0
??????? 1??1 (?????),Education,4.7,10000,0,51,370,12,119083,0,7,0
Equations Solver Lite,Education,2.4,10000,0,92,140,9,70849,0,1,0
??? ??? ??,Education,4,10000,0,51,218,9,97065,0,1,0
(Lite)?????(WordMemory) - ??,Education,4.1,50000,0,51,211,20,100052,0,4,0
a41cv,Education,4.2,10000,0,0,56,6,8885,0,1,0
Namaz Dualar? Ve Sureleri,Education,4.3,10000,0,92,266,3,89080,0,4,0
Listening CONG,Education,4.3,10000,0,50,389,9,124789,4,2,0
Organic Chemistry Nomenclature,Education,4,50000,0,0,56,6,27376,0,2,0
Childbar ??????(1),Education,3.7,10000,0,100,323,12,93925,3,3,0
Childbar ??????(2),Education,4.3,10000,0,100,328,12,93928,3,3,0
2013? ?????? 24? ???? 3??,Education,3,10000,0,51,24,3,5578,0,1,0
2013? ?????? 24? ???? 2??,Education,2.8,10000,0,51,25,3,5578,0,1,0
2013? ?????? 24? ???? 1??,Education,3.3,10000,0,51,25,3,5583,0,1,0
ABC Math-Multiplication Table,Education,3.9,10000,0,0,0,3,1893,0,1,0
Kids Coloring ( Land animals ),Education,4.7,50000,0,51,24,4955,9016,0,0,0
Kids Coloring ( In my room ),Education,4.8,10000,0,51,24,4955,8996,0,0,0
Kids Coloring ( Boy ),Education,4.5,10000,0,51,24,4955,8986,0,0,0
Kids Coloring ( Fruit elf ),Education,4.7,10000,0,51,24,4955,8986,0,0,0
Coloring Book(Animal),Education,4.1,10000,0,92,344,9,238301,1,2,0
Kids Coloring (Vegetable elf),Education,4.7,10000,0,51,24,4955,8986,0,0,0
Kids Coloring ( Job ),Education,4.6,10000,0,51,24,4955,8986,0,0,0
Kids Coloring ( Vehicle ),Education,4.8,10000,0,51,24,4955,8996,0,0,0
Kids Coloring ( Sea animals ),Education,4.7,50000,0,51,24,4955,8976,0,0,0
Learning English: Dictation,Education,3.6,100000,0,92,304,9,208304,1,2,0
Shamela books Library,Education,4.6,100000,0,51,151,6,65873,0,1,0
Kids Piano Lite,Education,4.2,1000000,0,92,102,6,50878,1,1,0
???????FP2? 2014?9???- ??? -,Education,3.8,10000,0,0,22,6,4089,0,0,0
???????FP3? 2014?9???- ??? -,Education,3.8,10000,0,0,22,6,4089,0,0,0
Simulado da prova do Detran,Education,4,100000,0,92,495,9,362362,0,2,0
Belajar English for Kids,Education,4.1,100000,0,50,0,3,1487,0,0,0
Asma Ul Husna Allah's 99 Names,Education,4.7,10000,0,92,828,12,452985,0,4,0
Rapunzel,Education,4,100000,0,51,41,3,12608,1,1,0
?????????Lite,Education,3.4,50000,0,0,14,6,5019,0,0,0
Graphing Calculator by Mathlab,Education,4.3,1000000,0,92,693,12,216806,0,1,0
Aptitude Tests for new hires,Education,3.9,10000,0,51,102,9,48674,1,2,0
SSB INTERVIEW,Education,4.1,10000,0,92,161,6,83876,1,2,0
RenWeb Alert,Education,1.5,10000,0,51,49,6,14262,1,2,0
