rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
174231,Lifestyle,2.6,10000,50,,,,2,3,,
174274,Lifestyle,2.4,10000,0,289,6,25345,,2,,45
174633,Lifestyle,2.7,10000,51,1913,12,204575,,7,,462
179309,Lifestyle,2.9,5000,51,,,,,,,
180974,Lifestyle,2.2,1000,50,,,,5,1,,
181929,Lifestyle,2.9,1000,51,222,9,19801,,3,,110
182108,Lifestyle,2.1,5000,51,715,15,80303,,6,,252
186370,Lifestyle,2.8,50000,51,245,3381,19554,,,,47
187004,Lifestyle,2.1,1000,51,,,,,,,
187671,Lifestyle,2.7,1000,50,,,,4,1,,
188138,Lifestyle,2.7,10000,50,,,,2,6,,
188474,Lifestyle,2.3,1000,0,6,3,131,,,,0
191121,Lifestyle,2.8,5000,92,,178,,,2,,0
193700,Lifestyle,2.4,1000,51,574,12,55253,,6,,154
195502,Lifestyle,2.9,1000000,52,1888,12,174228,,11,,465
197315,Lifestyle,2.1,10000,51,781,9,73781,,7,,235
200220,Lifestyle,2.9,5000,51,965,18,83185,6,2,,295
202845,Lifestyle,2.9,1000000,50,540,6,48777,,5,,158
203359,Lifestyle,2.5,10000,51,958,12,88725,1,2,,268
204229,Lifestyle,2.8,10000,95,2729,12,288957,2,3,,638
204799,Lifestyle,2.2,1000,51,596,12,49392,3,,,109
206472,Lifestyle,2.6,50000,51,1451,9,195624,,6,,551
208293,Lifestyle,2.7,5000,50,397,6,40369,5,1,,94
208773,Lifestyle,2.3,1000,85,847,5101,79523,7,,,256
216336,Lifestyle,1.9,5000,50,502,12,52818,5,1,,148
217020,Lifestyle,2.8,1000,0,328,6,29969,,3,,53
217807,Lifestyle,2.5,10000,51,128,6,10481,,,,18
219075,Lifestyle,2.5,1000,51,972,15,95762,,5,,450
219984,Lifestyle,2.8,10000,50,465,5114,43583,2,5,,171
224616,Lifestyle,2.7,5000,50,111,3,8234,2,1,,40
225350,Lifestyle,2,1000,50,943,6,105644,1,7,,388
226023,Lifestyle,2.8,5000,50,2539,12,292159,3,3,,757
226574,Lifestyle,1.3,1000,51,12,3,393,,,,0
228760,Lifestyle,2.8,1000,50,4135,18,416464,,3,,1232
228858,Lifestyle,2.8,50000,51,23,3,1221,,,,1
229378,Lifestyle,2.7,5000,50,80,3,6349,5,,,12
230223,Lifestyle,2.8,10000,51,96,3,6792,,1,,16
230229,Lifestyle,2.8,5000,50,79,3,5078,3,,,3
230855,Lifestyle,2.7,1000,50,58,3,3204,1,,,1
231001,Lifestyle,2.6,10000,51,586,6,50989,,,,114
