rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
222166,Entertainment,2.8,1000,51,398,12,38961,2,1,,101
224959,Entertainment,2.9,10000,51,358,12,35984,1,2,,107
226019,Entertainment,2.8,1000,51,961,15,108039,,6,,309
227213,Entertainment,2.7,1000,51,105,3,9931,,1,,25
227754,Entertainment,2.2,1000,92,178,6,19976,,6,,64
228285,Entertainment,2.8,1000000,92,5718,21,569207,1,6,,955
228557,Entertainment,2.8,100000,100,5439,6,548312,,3,,927
228761,Entertainment,2.7,50000,51,173,6,15074,,1,,60
230358,Entertainment,1.8,5000,0,19,3,1801,,,,2
230611,Entertainment,2.4,10000,51,580,15,59496,,1,,114
230615,Entertainment,2.4,10000,51,581,15,61262,,1,,120
