Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,JLINT_LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Finance,4.2,10000,96,3,0.0030281,176,48,22,0,0,2,12,2916,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Adventure,4.4,10000000,897,3,0.0034064,1180,206,78,0,5,2,3,13724,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Personalization,4.2,50000,12,6,0,8930,5441,1046,0,0,1,0,67777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Role Playing,4.2,500000,3648,8085,0.0014411,0,0,0,2,1,5,0,73426,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,4,0,0,1,0,92
2,Education,3.9,100000,1337,12,0.0028966,1802,771,305,1,6,2,12,29833,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Action,3.7,10000,110,40049,0.003669,0,0,0,0,3,0,0,120949,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
2,Arcade,3.9,100000,78,5095,0.004665,75,6,3,0,1,2,0,67370,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Books & Reference,4.8,1000,298,6,0.0038565,381,70,29,0,6,2,1,2569,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,3.2,5000,918,2178,0.0043195,0,0,0,2,0,2,0,105304,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,51.11111111
2,Social,4.2,5000,57,6,0.0021025,0,0,0,1,0,2,0,126835,0,0,0,1,0,0,0,0,0,0,2,4,0,1,0,2,0,0,1,0,51.11111111
2,Tools,4.5,1000000,2038,330543,0.0030927,0,0,0,2,4,2,0,80987,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,92
2,Education,4.2,1000000,1939,12,0.003749,2222,659,246,0,2,5,1,20590,1,0,1,1,0,0,0,0,0,0,2,6,0,1,0,3,0,0,1,0,51.11111111
2,Shopping,3.8,1000000,2251,9,0.0026653,3405,1630,548,1,3,5,2,17060,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,1,0,50
2,Music & Audio,4.3,5000,21,3,0.0010565,35,14,6,0,0,2,0,133866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.2,50000,989,6,0.0024318,0,0,0,6,2,4,0,118727,0,0,0,1,0,0,0,0,0,0,5,6,0,1,1,8,0,0,0,0,51.11111111
2,Books & Reference,4.1,10000,31,6,0.0065982,17,4,2,2,0,3,7,11653,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,51.11111111
2,Travel & Local,3,1000,109,3,0.0037517,0,0,0,0,0,2,0,125848,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,4.6,10000,290,6,0.0032854,322,287,50,2,3,2,3,20077,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,50
2,Books & Reference,4.4,10000,1475,10615,0.002656,2247,934,358,1,6,2,0,128273,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,5,1,0,0,1,50
2,Books & Reference,5,1000,68,3666,0.0034351,88,21,10,0,0,3,0,57993,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4.2,100000,480,6,0.0025622,593,250,104,0,1,2,8,31272,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.5,1000,2,3,0,3,0,0,0,0,2,5,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Books & Reference,4.1,1000,26,6,0.0021708,35,2,1,0,1,3,5,9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,4.5,100000000,6800,41338,0.0031571,10577,5818,1515,0,8,3,0,48239,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,100
2,Tools,4.1,10000,256,6,0.0027634,224,25,10,1,1,4,0,66644,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Travel & Local,4,1000000,1750,189613,0.0037048,1991,644,160,0,1,2,0,70773,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
2,Tools,3.6,10000,48,3,0.005667,102,38,16,0,1,5,0,58199,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Personalization,4.2,10000000,242,6,0.0021351,0,0,0,0,4,3,0,77601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Lifestyle,4.3,5000,246,5114,0.0027425,354,64,29,1,2,2,1,3919,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Social,4.4,10000,2391,89,0.0025176,3516,1387,564,4,4,2,1,19712,1,0,1,1,0,0,0,0,0,0,3,4,0,1,0,6,1,0,0,2,50
2,Travel & Local,4.2,50000,1421,15,0.0021986,2477,1432,335,4,3,6,0,68565,1,1,1,1,0,0,0,0,0,0,3,6,0,2,0,6,0,0,1,1,92
2,Education,4.4,1000,225,9,0.0032596,0,0,0,2,2,2,0,86911,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,92
2,Tools,4.4,100000000,4971,25,0.002934,0,0,0,11,1,8,0,89734,1,1,1,1,0,0,0,0,0,0,8,9,3,1,5,17,1,1,1,0,100
2,Tools,3.4,100000,82,12,0.002689,131,37,15,1,1,2,0,67126,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Entertainment,4.1,100000,3217,41341,0.0049605,0,0,0,2,4,2,0,81959,1,0,1,1,0,0,0,0,0,0,5,3,0,1,0,7,0,0,0,1,50
2,Finance,4,50000,79,3,0.0044081,93,6,3,0,1,2,10,2954,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4.1,10000,99,6,0.0035394,162,23,11,0,8,2,7,31703,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Entertainment,3.8,1000,111,3,0.0036912,174,47,21,0,0,2,13,1525,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Music & Audio,4.1,5000,675,9,0.0036199,860,301,122,1,1,5,0,50964,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
2,Tools,3.8,1000,110,3,0.0038327,177,49,22,0,0,2,3,2784,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Books & Reference,4.4,10000,284,3,0.0019385,309,57,25,0,1,2,2,30083,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Finance,3.5,1000,73,5095,0.0068817,93,10,5,1,1,4,0,69743,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.4,5000000,4655,40,0.0033083,6665,2102,780,19,0,8,0,51940,1,1,1,1,0,0,0,0,0,0,3,9,0,1,0,10,2,0,1,0,86.66666667
2,Personalization,4.3,50000,409,12,0.0022644,975,430,122,2,5,2,0,133691,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
2,Personalization,4.1,1000000,1873,21,0.0029256,2504,550,196,5,1,7,10,19117,0,0,1,1,0,0,0,0,0,0,2,10,0,1,0,9,0,0,1,0,51.11111111
2,Books & Reference,4.1,10000,2174,15,0.0021792,3040,1119,377,2,3,2,3,31511,0,0,1,1,0,0,0,0,0,0,5,0,1,1,1,9,0,0,1,2,50.66666667
2,Finance,3.2,1000,157,6,0.0040568,149,30,13,0,1,2,13,6226,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,3.7,50000,575,12,0.003945,731,287,113,0,9,2,4,29052,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92
2,Personalization,4.6,1000,3234,9,0.001946,7206,4705,956,1,1,3,14,8565,0,1,1,1,0,0,0,0,0,0,2,6,0,1,0,3,0,0,1,0,92
2,Personalization,4,100000,119,3,0.0025222,263,73,27,0,4,3,0,138000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Sports,3.4,10000,380,3,0.004229,680,210,93,0,4,2,0,57020,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,2,50
2,Communication,4.1,10000,323,42,0.002163,383,93,39,2,0,8,17,580,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0
2,Action,3.9,1000000,2202,6,0.0024662,3208,1501,400,2,1,2,0,50745,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
2,Music & Audio,3.2,5000,684,9,0.0021563,1002,426,181,0,1,3,1,17294,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,News & Magazines,3.8,5000,612,6,0.0021871,856,382,144,0,1,2,5,638,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Puzzle,4,500000,764,6,0.0030773,986,206,84,0,5,2,2,19097,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Communication,4,50000,12,6,0,4284,3113,525,0,0,0,0,70236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,3.9,10000,162,3,0.0036534,0,0,0,0,1,3,0,124752,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,3.5,10000,1873,12,0.0024264,0,0,0,2,1,2,0,124263,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,2,100
2,Finance,4.3,1000,77,6,0.0041896,0,0,0,0,1,2,0,114851,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Media & Video,3.7,500000,2933,15,0.0028784,5823,3032,868,0,1,5,3,20177,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Travel & Local,3.3,1000,429,5117,0.0030336,0,0,0,1,0,2,0,72312,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Arcade,4.4,1000000,5872,25,0.0023805,11956,8053,1242,8,1,2,8,26699,1,1,1,1,0,0,0,0,0,0,4,7,0,4,0,10,0,0,1,1,100
2,Communication,4.1,10000000,2346,6257,0.0052172,0,0,0,0,8,2,0,77588,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,7,1,0,0,0,92
2,Personalization,4.1,5000,14,3,0.0004139,4,0,0,0,2,2,15,11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Music & Audio,3.8,1000,2044,15,0.0034001,2904,1352,431,1,3,2,4,16561,0,0,1,1,0,0,0,0,0,0,5,4,0,1,0,6,0,0,1,2,50
2,Music & Audio,4.6,10000,473,9,0.0022289,0,0,0,0,1,2,0,118470,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Shopping,4.1,1000,2992,18,0.002863,0,0,0,1,3,2,0,71867,0,1,1,1,0,0,0,0,0,0,5,4,0,1,0,6,0,0,1,2,100
2,Tools,4.5,500000,688,9,0.0014652,0,0,0,5,0,5,0,95001,0,1,1,1,0,0,0,0,0,0,5,7,0,1,2,8,0,0,0,0,100
2,Books & Reference,4,1000,402,6,0.002946,512,188,75,1,2,2,14,12819,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.1,10000,20,3,0,41,6,3,0,2,2,0,66654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Puzzle,4.2,10000,1404,18,0.0022909,0,0,0,0,5,2,0,124850,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.5,1000,840,27,0.0035268,1389,706,276,0,5,3,0,135626,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,51.11111111
2,Casual,3.8,1000,2848,9,0.0012654,5885,4539,654,3,1,2,0,128534,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,92
2,Books & Reference,4.7,5000,184,6,0.001747,577,344,81,0,4,2,2,27747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Education,4.2,1000,593,6,0.0035163,593,85,40,2,1,2,2,31473,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,92
2,Productivity,4.6,50000000,4821,24,0.0031292,0,0,0,4,5,13,0,77671,1,1,1,1,0,0,0,0,0,0,1,6,0,1,0,9,1,0,0,0,92
2,Casual,4.6,100000,5738,30,0.0035407,6295,2444,646,2,1,2,4,27642,1,1,1,1,0,0,0,0,0,0,5,6,1,1,2,7,0,0,1,2,95
2,News & Magazines,3.8,50000,1748,18,0.0017613,3658,2302,465,2,2,2,0,58308,0,0,1,1,0,0,0,0,0,0,2,7,0,1,0,2,0,0,1,1,51.11111111
2,Puzzle,4.6,5000000,645,9,0.0037692,738,192,74,0,3,2,19,8478,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Productivity,4.3,10000000,15,3,0.0040282,10,0,0,0,0,1,7,13629,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
2,Travel & Local,3.5,10000,15,3,0,7,0,0,0,0,2,0,69770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Puzzle,3.4,10000,1439,9,0.0023623,0,0,0,0,4,2,0,117543,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,92
2,Education,4.2,500000,497,9,0.002738,657,131,58,0,2,2,5,20423,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Lifestyle,4.1,1000,133,6,0.0065605,163,26,13,1,3,2,0,133975,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,3.4,1000,70,6,0.002414,110,27,13,1,1,2,6,21469,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,2,50
2,Lifestyle,4.1,500000,1919,12,0.0029407,2221,731,186,1,3,2,0,57010,0,0,1,1,0,0,0,0,0,0,3,6,0,1,0,4,0,0,0,1,50
2,Transportation,4.3,1000000,2496,85386,0.0019398,0,0,0,2,1,3,0,78068,1,0,0,1,0,0,0,0,0,0,4,5,0,1,1,8,0,0,1,2,50
2,Sports,3.8,100000,1269,6,0.0020814,2039,982,313,2,3,2,3,16937,0,1,1,1,0,0,0,0,0,0,7,3,0,1,0,8,0,0,0,2,100
2,Entertainment,4.4,1000,4561,30,0.0022172,0,0,0,0,6,6,0,90009,1,1,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,92
2,Personalization,3.8,50000,1901,6,0.0014674,4198,3150,487,3,2,2,0,54453,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,92
2,Lifestyle,3.7,10000,453,6,0.001747,0,0,0,0,3,2,0,117989,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Tools,3.7,5000,110,6,0.0029448,198,48,19,1,0,2,14,4598,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,51.11111111
2,Entertainment,3.2,1000,111,3,0.0036912,174,47,21,0,0,2,10,4701,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,3.7,10000,58,3,0.0047098,114,33,14,0,7,2,0,58205,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.4,1000000,1529,16,0.0028462,1606,324,118,6,0,9,3,22634,0,1,1,1,0,0,0,0,0,0,4,5,2,1,3,10,0,0,0,0,100
2,Tools,3.7,10000,2867,9,0.0012785,5906,4536,658,1,2,2,0,68449,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,4,0,1,0,0,92
2,Casual,3.9,1000000,1067,6,0.0036222,1295,389,151,3,5,3,0,56323,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,1,0,0,0,51.11111111
2,Books & Reference,3.3,5000,318,6,0.0018244,433,212,89,0,2,2,0,53999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Social,4.1,50000000,4541,15,0.0020352,7434,4016,1059,2,1,2,2,18508,1,0,1,1,0,0,0,0,0,0,6,5,1,1,1,8,0,0,1,1,50
2,Social,4.2,10000000,4082,9,0.002601,7171,3444,1071,2,6,5,8,31191,1,0,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,51.11111111
2,Books & Reference,4.2,1000,729,9,0.0024149,0,0,0,1,3,2,0,126218,0,1,1,1,0,0,0,0,0,0,5,4,0,1,0,5,0,0,0,2,100
2,Tools,4.6,10000000,468,9,0.0032419,438,136,51,3,1,1,10,17639,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
2,Transportation,3.3,100000,17,3,0.002139,22,8,4,0,0,2,0,69606,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,51.11111111
2,Education,4.8,10000,1875,6,0.0010047,4400,3272,543,1,3,3,19,4131,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Productivity,3.7,5000,616,6,0.0019933,0,0,0,0,2,2,0,106851,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Productivity,4.6,10000,1330,12,0.0030904,2127,1100,371,1,3,5,0,49001,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,51.11111111
2,Sports,4.8,100000,2490,12,0.0017148,5093,3405,660,2,3,2,4,894,1,1,1,1,0,0,0,0,0,0,2,6,0,1,0,5,0,0,1,0,92
2,Casual,3.8,10000,104,6,0.0045249,0,0,0,1,1,2,0,124905,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Arcade,3.9,10000,153,3,0.0014182,369,214,63,0,3,2,0,67127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Communication,4,100000,124,3,0.0010163,135,29,13,2,0,0,4,2047,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
2,Communication,4.2,5000,18,3,0.0006296,2,0,0,0,0,2,7,17251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2,Action,4.2,1000000,2312,12,0.0030814,4446,1841,609,1,3,2,9,30640,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Arcade,3,10000,736,72,0.0023915,1141,530,136,0,9,2,0,57384,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,Music & Audio,4.2,10000000,419,3,0.0019188,349,128,45,0,1,4,0,66002,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Weather,4.1,1000,316,6,0.0040975,0,0,0,0,4,3,0,118892,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
2,Personalization,4.8,500000,299,6,0.0012543,0,0,0,0,2,4,0,120913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Health & Fitness,3.8,1000,125,6,0.0024221,128,13,6,2,1,2,9,12495,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,51.11111111
2,Education,4.6,50000,2176,9,0.005733,3219,1609,456,2,4,2,5,31911,0,0,1,1,0,0,0,0,0,0,5,3,0,1,0,6,0,0,0,1,50
2,Trivia,4.1,10000,304,6,0.0019161,394,200,84,0,2,2,4,31502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tools,3.7,10000,135,6,0.0050274,109,2,1,0,1,2,0,69222,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Tools,4.1,1000000,684,12,0.0027376,0,0,0,5,1,2,0,107310,0,1,1,1,0,0,0,0,0,0,6,8,1,1,1,10,1,0,0,2,91.11111111
2,Sports,4.2,100000,2993,21,0.0024875,6472,3617,832,3,0,3,0,50787,1,0,1,1,0,0,0,0,0,0,5,4,0,1,0,8,0,0,0,2,50
2,Finance,4.2,5000,699,6,0.0021283,647,152,56,1,2,2,0,133474,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,51.11111111
2,Books & Reference,4.6,1000,734,6,0.0024204,0,0,0,0,2,2,0,100996,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Entertainment,4,10000,110,6,0.0021608,127,32,15,0,0,2,15,4835,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
2,Sports,3.8,5000,61,5117,0.0033217,59,0,0,0,0,2,7,2200,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,51.11111111
2,Travel & Local,3.6,50000,719,3,0.0024084,1601,1085,188,0,1,2,0,58364,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Racing,3.9,50000,993,5117,0.0029788,1893,933,251,0,3,2,11,18624,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
2,Education,3.6,10000,957,9,0.0028677,1356,452,183,2,4,5,5,796,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,92
2,Education,3.5,10000,1851,15,0.0025037,2564,1064,382,0,3,2,11,29251,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Personalization,4.4,1000,17,6,0.000819,4,0,0,0,0,0,2,30951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Photography,4.1,10000000,1174,6,0.0035674,1441,309,116,3,3,6,0,137215,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,3.9,10000,1164,9,0.0026301,2344,1420,313,0,2,2,14,16908,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,3.2,50000,130,6,0.0050441,0,0,0,0,1,2,0,125979,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Finance,4,5000,4626,12,0.002415,9285,4795,1158,4,1,5,2,1084,1,1,1,1,0,0,0,0,0,0,5,4,0,1,0,8,1,0,1,2,85.45454545
2,Tools,4.3,50000,26,3,0.0054348,31,8,3,0,0,6,10,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Tools,4,100000,18,3,0.0019249,21,8,4,2,0,0,0,68479,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Entertainment,4.2,500000,42,6,0.0008963,0,0,0,0,0,0,0,122791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,News & Magazines,3,1000,2177,15,0.0020456,4640,3166,603,1,6,2,3,31453,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,0,51.11111111
2,Casino,4.5,10000000,6375,15,0.0030259,0,0,0,0,4,5,0,97314,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,1,0,92
2,Casino,4.1,5000000,1673,12,0.0023087,0,0,0,2,2,3,0,91962,0,1,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,1,100
2,Casual,4.2,10000,93,6,0.0034312,109,12,3,0,1,2,5,5612,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.6,1000,165,18195,0.0034678,409,68,30,0,1,2,0,67569,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.3,5000,4752,12,0.0022206,9208,5588,1228,1,3,2,14,11421,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,5,0,0,1,2,100
2,Education,4,500000,105,6,0.0039888,0,0,0,0,2,4,0,91619,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Travel & Local,4.3,10000,428,12,0.0050133,0,0,0,3,1,6,0,127893,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,8,0,0,1,2,50
2,Health & Fitness,4.1,1000,401,6,0.0017651,556,241,102,0,2,4,8,30918,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,51.11111111
2,Finance,3.8,5000,63,6,0.0025974,116,14,7,0,0,2,0,68959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Music & Audio,3.8,1000,12,3,0,1,0,0,3,0,2,3,7199,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Health & Fitness,4.6,10000000,7123,19,0.002061,9815,4418,1312,2,4,5,0,137437,1,1,1,1,0,0,0,0,0,0,3,6,0,1,0,5,0,0,1,1,100
2,Education,4.4,5000,816,9,0.0017033,0,0,0,0,2,2,0,118974,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Communication,4.4,100000000,3412,9,0.0032736,0,0,0,19,1,5,0,72200,1,1,1,1,0,0,0,0,0,0,14,17,2,1,4,27,0,0,1,2,100
2,Music & Audio,3.8,1000,24,3,0.0012987,31,6,3,2,0,2,16,11365,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
2,Puzzle,3.8,1000,322,6,0.0017956,433,211,88,0,2,2,7,32698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Personalization,3.9,10000,6,3,0,1008,217,60,0,0,3,2,25721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Productivity,4.5,10000,1206,6,0.0020936,1962,996,360,6,3,2,20,19142,1,0,0,1,0,0,0,0,0,0,2,8,0,1,0,6,0,0,0,0,51.11111111
2,Books & Reference,3.8,1000,270,3,0.0030294,392,141,56,4,1,4,3,6522,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Education,3.7,1000,4468,9,0.0017218,9266,6301,1211,3,3,4,0,49601,0,1,1,1,0,0,0,0,0,0,4,4,1,1,1,7,0,0,1,0,92
2,Communication,4.1,1000,1002,3116,0.0108851,1855,764,295,10,0,11,5,23306,1,0,1,1,0,0,0,0,0,0,11,10,2,1,3,21,0,1,1,2,50
